method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,embedding_dim,full_dim,max_iter,tol,init_method,optimizer_config_json,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,stress_init,stress_final,stress_reduction_percent,best_epoch,epochs_used,convergence_epoch,last_rel_change,n_success,n_failed
MDS-SMACOF,50,0.5,0.49523809523809526,1,55,105,52,53,210,52,True,True,True,,missing_p50_rep01_seed55.csv,MDS_SMACOF_completed_p50_rep01_seed55.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.017158639000172116,0.060031853431911315,0.045789274473012814,0.46922774699415104,0.667292751643473,0.0,0.0,0.0026965190204055645,8.276087317341939e-19,99.99999999999996,292,292,292,9.04598405385002e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,2,56,105,52,53,210,52,True,True,True,,missing_p50_rep02_seed56.csv,MDS_SMACOF_completed_p50_rep02_seed56.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.01770173599993541,0.056922776020501824,0.04516612537915066,0.5164507647917989,0.6177751216596943,0.0,0.0,0.0032786319535341064,1.4575130209422303e-18,99.99999999999996,391,391,391,9.935314000630802e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,3,57,105,52,53,210,52,True,True,True,,missing_p50_rep03_seed57.csv,MDS_SMACOF_completed_p50_rep03_seed57.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.02307941899994148,0.04090241839342247,0.03406632022773366,0.605029612486989,0.6571330999743874,0.0,0.0,0.01359665856528859,1.559059074183891e-18,99.99999999999999,505,505,505,9.743887002722813e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,4,58,105,52,53,210,52,True,True,True,,missing_p50_rep04_seed58.csv,MDS_SMACOF_completed_p50_rep04_seed58.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.013005258000021058,0.04134536400232292,0.03546657978779699,0.8017853358739073,0.725604029710578,0.0,0.0,0.012604882851210657,7.443527097167258e-19,100.0,283,283,283,8.986694028604782e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,5,59,105,52,53,210,52,True,True,True,,missing_p50_rep05_seed59.csv,MDS_SMACOF_completed_p50_rep05_seed59.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.015634536999868942,0.03363637613113556,0.026931897611619175,0.8005531398921406,0.7722189020746179,0.0,0.0,0.03927103414869711,7.541255087474734e-19,100.0,285,285,285,9.271487030300753e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,6,60,105,52,53,210,52,True,True,True,,missing_p50_rep06_seed60.csv,MDS_SMACOF_completed_p50_rep06_seed60.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.017941879999852972,0.03291998307464827,0.02701681847068547,0.8596577200714137,0.6782207803295484,0.0,0.0,0.03038175750371194,1.19426115453371e-18,100.0,403,403,403,9.803581725361681e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,7,61,105,52,53,210,52,True,True,True,,missing_p50_rep07_seed61.csv,MDS_SMACOF_completed_p50_rep07_seed61.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.016030513000032443,0.05473838420609537,0.042788128978497965,0.5390133614267707,0.5755997609493724,0.0,0.0,0.003791685558579994,1.4220649140426272e-18,99.99999999999996,343,343,343,9.779438608773721e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,8,62,105,52,53,210,52,True,True,True,,missing_p50_rep08_seed62.csv,MDS_SMACOF_completed_p50_rep08_seed62.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.013993984999842723,0.03256204895088767,0.026218804459882596,0.8330834804933035,0.7384956885511824,0.0,0.0,0.024252030251426682,9.097777657918564e-19,100.0,312,312,312,9.178665311609443e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,9,63,105,52,53,210,52,True,True,True,,missing_p50_rep09_seed63.csv,MDS_SMACOF_completed_p50_rep09_seed63.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.01986867899995559,0.041525696978646054,0.0339945211540012,0.8170887703123442,0.7460940834969692,0.0,0.0,0.014238672495625474,1.0466469919253878e-18,100.0,359,359,359,9.650629398494877e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,10,64,105,52,53,210,52,True,True,True,,missing_p50_rep10_seed64.csv,MDS_SMACOF_completed_p50_rep10_seed64.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.016757035999944492,0.0535297178263355,0.040348894471748865,0.5805263513009927,0.7288482882267565,0.0,0.0,0.0037010257168061376,1.1597892717431582e-18,99.99999999999996,334,334,334,9.83416096321148e-08,30,0
