method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
LRMC-SoftImpute,50,21,75,LRMC_SoftImpute_completed_p50_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep21_seed75.csv,True,,15,105,27,15,12,0.29080312013120424,scipy.optimize.nnls,1.2142374164,0.5474342800813294,0.6668031363186706,0.5491538370606502,0.02691384012824867,0.041330003632715995,-0.024696412456247055,0.13888833035170214,0.668638061135898,0.7764886367066828,0.6671621482622861,0.598460954709478,0.026520946124149906,0.037065950911702034,-0.022809683026652712,0.09254854915893579,0.7490388622678735,0.8785714285714284,0.5544048228114951,0.49417354248771034,0.027404957633372126,0.046108836510964285,-0.027054824243239975,0.13888833035170214,0.6813419406259763,0.5766037425738207,0.8352541368837106,0.8036088103669259,0.16186608551867374,0.18297208736918466,-0.1617687684728128,0.2843875846847256,0.8081176465640779,0.5872278664731495,0.6572309378790978,0.6297739035777441,0.16197158191285932,0.1854128587223178,-0.16184017084866348,0.33151404567155757,0.5653770758454686,0.45857350196972835,0.6659981245502069,0.6301843593922943
LRMC-SoftImpute,50,22,76,LRMC_SoftImpute_completed_p50_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep22_seed76.csv,True,,15,105,27,15,12,0.27951276950004084,scipy.optimize.nnls,1.2142374164,0.5320955599489947,0.6821418564510053,0.5617862266783342,0.026855094636591553,0.03999049309676828,-0.02526451320188908,0.11746925641297257,0.7749941866533837,0.739133899451866,0.645539340417299,0.597154679467652,0.02713437209764907,0.038581070486658486,-0.025787145688906967,0.08835594238805256,0.7767586907379855,0.7,0.5770668503281496,0.5056037111158957,0.026505997810269657,0.04168531169255393,-0.024611222593116728,0.11746925641297257,0.8505649338993152,0.32745397726414505,0.7551226982318932,0.7772481772407748,0.15908820990869754,0.17845879943514595,-0.1590425159537472,0.28118601321330927,0.8784019585525631,0.7959050383578685,0.6410193260182044,0.618965996776623,0.15942488766773488,0.18076295063601638,-0.15908438371586328,0.3399090936237324,0.652859034072019,0.5949201741654572,0.6492957766863755,0.6202759121049473
LRMC-SoftImpute,50,23,77,LRMC_SoftImpute_completed_p50_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep23_seed77.csv,True,,15,105,27,15,12,0.28506847626815435,scipy.optimize.nnls,1.2142374164,0.5226979787200011,0.6915394376799989,0.5695257190560735,0.027202868723138016,0.04214755892686649,-0.025612571765925882,0.12703534301336591,0.6739823564718309,0.692755318660717,0.6803593875177139,0.6048878461531211,0.02754208382063338,0.04086789360879954,-0.02754208382063338,0.09689275805218255,0.6908122700130414,0.6678571428571428,0.6112714434020475,0.513200738217333,0.026778849851268816,0.043694470105902286,-0.023200681697541515,0.12703534301336591,0.6740693604774829,0.5089773777040516,0.7915182788491762,0.7852491494373715,0.1592348335374439,0.1786455776929889,-0.1592348335374439,0.27801960816495075,0.8624512646928121,0.7704644412191582,0.6416902286205771,0.6195364667100648,0.15923483353744391,0.18096924136689466,-0.15923483353744391,0.3406155552852755,0.6444830208185873,0.5810906075057019,0.6500367675800156,0.6195364667100649
LRMC-SoftImpute,50,24,78,LRMC_SoftImpute_completed_p50_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep24_seed78.csv,True,,15,105,27,15,12,0.2690965914323564,scipy.optimize.nnls,1.2142374164,0.5357104530822904,0.6785269633177097,0.5588091374497605,0.029056427589588027,0.045774436788094196,-0.02513062827102628,0.12888355371912982,0.44079619075226173,0.4983191391954849,0.7389056109074985,0.6461039120708788,0.029935613550885358,0.046460811205367866,-0.028934257897304298,0.1057410294891825,0.4141012892873758,0.1964285714285714,0.6949261295184591,0.5578001676762694,0.027957445137966372,0.04490171678260449,-0.020376091238178764,0.12888355371912982,0.39320718939793536,0.5232145071503187,0.8133873576908176,0.8198096683375624,0.15640646149529072,0.17676816720770316,-0.1563318713886342,0.27408884555744106,0.878194115260556,0.8197076508397262,0.634946619407994,0.6085320929646364,0.15694572012426453,0.17876919659094873,-0.15633187138863416,0.3228154930478386,0.6506597858241983,0.5820651047066141,0.6421342644591244,0.6106301915917737
LRMC-SoftImpute,50,25,79,LRMC_SoftImpute_completed_p50_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep25_seed79.csv,True,,15,105,27,15,12,0.3276118953783879,scipy.optimize.nnls,1.2142374164,0.5896454510048108,0.6245919653951892,0.5143903135903968,0.030967297203766293,0.04753787919471233,-0.023133035755377375,0.14250765770931115,0.288925407532745,0.4150400529469066,0.7673716627082992,0.688594350008279,0.029374127722700604,0.04547847274050541,-0.02184302578426071,0.10165834159591634,0.22931801900888332,0.38928571428571423,0.6802330441083383,0.5473378169188037,0.03295875905509841,0.0499929800345386,-0.024745548219273206,0.14250765770931115,0.1644756399496832,0.34337442884420794,0.9056147703719155,0.9664656121629893,0.16082112493501968,0.18277238605435092,-0.15960944351778453,0.29436185622164995,0.7133057615966465,0.5897574123989218,0.6565136159950279,0.6257082655922207,0.16184340592167598,0.18581719522608475,-0.15987613920529967,0.35664924726643105,0.46981982931671507,0.45020733982998135,0.6674504906646805,0.629685663856081
LRMC-SoftImpute,50,26,80,LRMC_SoftImpute_completed_p50_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep26_seed80.csv,True,,15,105,27,15,12,0.32822146394030066,scipy.optimize.nnls,1.2142374164,0.5405306020123252,0.6737068143876749,0.5548394451433533,0.02769414387582961,0.039714497237095844,-0.02495210423658055,0.11014834385810918,0.7703051831754821,0.715582921214659,0.6410841269049342,0.6158119281683169,0.028308287004093564,0.03921818849665351,-0.02423816697952484,0.09936766113053064,0.7560307235640613,0.8107142857142855,0.5865963858925479,0.527477655023521,0.02692646496549968,0.040326294375885856,-0.0258445258079002,0.11014834385810918,0.8539099213110357,0.27875078649095814,0.7305043187250998,0.7895777387359292,0.15872794349714175,0.17693901071546483,-0.15807153706535654,0.26339364041374225,0.9143839270046835,0.8513684428778768,0.6355602848060949,0.6175643048557589,0.1588008905282661,0.1801998385503625,-0.15807153706535654,0.33888817093251883,0.6230168487339321,0.5891353929089777,0.6472730928469622,0.6178481205568576
LRMC-SoftImpute,50,27,81,LRMC_SoftImpute_completed_p50_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep27_seed81.csv,True,,15,105,27,15,12,0.29674721336708876,scipy.optimize.nnls,1.2142374164,0.5245208452054687,0.6897165711945313,0.5680244751800018,0.028762019727819138,0.04443832784656145,-0.02554505819239005,0.14849671607937656,0.5339515346680036,0.4692410774778328,0.717337712688399,0.639557406288404,0.026667215842219472,0.037342574661903376,-0.025759459702367822,0.08089568912925459,0.8287806287077599,0.7928571428571427,0.558542354358471,0.4968990344214727,0.031380524584818714,0.0519628362974135,-0.02527705630491782,0.14849671607937656,-0.0658179944798377,0.14556089918395773,0.9412983988720903,0.9201862804410128,0.16266365492936755,0.18483659843761574,-0.16266365492936755,0.29856686243503117,0.7329015018894023,0.5575264358283226,0.6639282127247325,0.6328770143964022,0.16266365492936752,0.1874909651511478,-0.16266365492936752,0.3593629159747483,0.504638674565129,0.4528405556707443,0.6734626283270958,0.6328770143964021
LRMC-SoftImpute,50,28,82,LRMC_SoftImpute_completed_p50_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep28_seed82.csv,True,,15,105,27,15,12,0.2947337456878093,scipy.optimize.nnls,1.2142374164,0.5096960667048567,0.7045413496951434,0.580233601912865,0.027787309067200578,0.03803055777059023,-0.026094124062783088,0.09500897142816564,0.8505974047200128,0.6920806299388104,0.6139014370121072,0.6178835659988113,0.028854761840395402,0.03873401339145108,-0.02770035410728029,0.08497456517985277,0.832312173885916,0.8035714285714284,0.5793544561212346,0.5376603010147875,0.02645299310070706,0.037132502447432256,-0.024086336507161587,0.09500897142816564,0.8692249262914329,0.2038625154933873,0.6726492930414147,0.7756938945388896,0.15795303927069565,0.175590912439673,-0.1579111938699418,0.2704350961909008,0.9149317652629294,0.8465270578478126,0.6307179511644387,0.6145493776829413,0.15798091433930259,0.17831168123016394,-0.1579111938699418,0.3365800446643448,0.6876376425301419,0.6497304582210242,0.6404908812852965,0.6146578314749314
LRMC-SoftImpute,50,29,83,LRMC_SoftImpute_completed_p50_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep29_seed83.csv,True,,15,105,27,15,12,0.28395240109139414,scipy.optimize.nnls,1.2142374164,0.5963710403057867,0.6178663760942134,0.5088513726797171,0.02792380726655984,0.04222249784533063,-0.022883939855341234,0.13129012822892935,0.5766213452721654,0.5786922410787186,0.6815690755273083,0.6209187643322862,0.02545138298654935,0.03591773223237118,-0.019163899335735368,0.08967720489525914,0.817635086191601,0.7642857142857141,0.5372306249882767,0.4742440195307205,0.031014337616572952,0.04897508671536216,-0.027533990504848564,0.13129012822892935,0.43528547258239936,0.09426479189556485,0.8871757970626184,0.9094484030882851,0.1619389991139041,0.18266481766317272,-0.16032649407940874,0.2958583562278795,0.7813283501716894,0.7121397470454075,0.6561272331557834,0.6300575891894952,0.16343039942216098,0.18521224259967511,-0.16032649407940874,0.3301382382447522,0.5246728645125043,0.5136947957702674,0.6652775167004856,0.635860194416639
LRMC-SoftImpute,50,30,84,LRMC_SoftImpute_completed_p50_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep30_seed84.csv,True,,15,105,27,15,12,0.33312886277698417,scipy.optimize.nnls,1.2142374164,0.5629792614340835,0.6512581549659165,0.5363515785049535,0.028549289237698686,0.04009118494026225,-0.024120672406145058,0.10277986921596291,0.7285849499480119,0.656517952350355,0.6471647403861669,0.6348270931258584,0.02844695765418537,0.03858166659968905,-0.022925129323935835,0.09301759459639114,0.7478799818223469,0.6785714285714285,0.5770757665418432,0.5300615510155475,0.028677203717090326,0.0419016795641326,-0.02561510125890658,0.10277986921596291,0.7902962222902268,0.3275158719773459,0.7590421673293586,0.8409154968252096,0.16335536114350468,0.1818854259187318,-0.16077337419947269,0.30016045490048815,0.821176249743293,0.8030789964752229,0.6533276784557237,0.6355682422790699,0.16366894021314907,0.18569240630678568,-0.16273173875836916,0.3615130420428144,0.5611398966790143,0.5614762595894671,0.6670022521401762,0.6367882873190016
LRMC-SoftImpute,65,1,55,LRMC_SoftImpute_completed_p65_rep01_seed55.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep01_seed55.csv,True,,15,105,27,15,12,0.3436856585225646,scipy.optimize.nnls,1.2142374164,0.5568123660948411,0.657425050305159,0.5414304002048531,0.03094092263956323,0.04643420300496009,-0.02434907593722811,0.1544494817,0.3785040527511339,0.3953348872283591,0.7495557683695391,0.6880078804893326,0.029924803089181308,0.04003838239130308,-0.022746283924201985,0.09339340548710223,0.5908498910315761,0.4892857142857142,0.5988642338675665,0.5575987327752967,0.03221107207754064,0.053361635459830976,-0.026352565953510765,0.1544494817,-0.08194422655978481,0.011196992244919823,0.9666374200985497,0.9445408257575412,0.17310889207280308,0.19616648765065398,-0.1702549121995143,0.31973727267055096,0.5031336012535722,0.29386274103255233,0.7046248775582423,0.6735163969362225,0.17417027224480983,0.2005060959520067,-0.17212848267239905,0.355975846682952,0.29936077222587365,0.19520008293593197,0.7202126367347074,0.6776459187688091
LRMC-SoftImpute,65,2,56,LRMC_SoftImpute_completed_p65_rep02_seed56.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep02_seed56.csv,True,,15,105,27,15,12,0.39427875291946,scipy.optimize.nnls,1.2142374164,0.5035921940147775,0.7106452223852225,0.5852605205431409,0.030650369852260877,0.049030712278685225,-0.026320193421674905,0.1544494817,0.2556715703454554,0.47190126956506906,0.7914694522016441,0.6815470968310409,0.030036438794363313,0.04452193813487619,-0.025949151671743408,0.10916490698871593,0.4715409732667189,0.5821428571428571,0.6659259135612164,0.5596788777158149,0.03141778367463282,0.0541412085258729,-0.026783995609089287,0.1544494817,-0.21117788142088667,0.13256594818130665,0.980759260459015,0.9212788467292528,0.17371842200196047,0.19530735256066545,-0.17230802580613283,0.3148206017111797,0.6902020155695264,0.5889591540534936,0.7015388868529021,0.675887900772884,0.17585636960335113,0.20099322149939047,-0.1749446808121317,0.37402367559412364,0.38825913695855513,0.366255442670537,0.7219623789220276,0.6842060336433866
LRMC-SoftImpute,65,3,57,LRMC_SoftImpute_completed_p65_rep03_seed57.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep03_seed57.csv,True,,15,105,27,15,12,0.2759593108670259,scipy.optimize.nnls,1.2142374164,0.45059187821357816,0.7636455381864219,0.6289095755675989,0.0309118141266355,0.04725439461885124,-0.02828316808097859,0.1373607702749867,0.5015208180959919,0.4722053416181368,0.7627955639420992,0.6873606183983827,0.03222831358846844,0.04913328128768253,-0.03207570628518519,0.1373607702749867,0.3632208459933278,0.6071428571428571,0.7348989419247617,0.6005208041924168,0.0292661897993443,0.04479509919252993,-0.023542495325720322,0.11593626326212705,0.5922516736012801,-0.19718798825711964,0.8114559972420851,0.8581866202188257,0.17200149451536162,0.19253768315342823,-0.171827607549092,0.2796848795100472,0.7394968144875349,0.7182562720298569,0.6915903069995134,0.6692078348286776,0.17229009462913025,0.19482191235152926,-0.171827607549092,0.33487442772277437,0.5362993524557257,0.49719054530375284,0.6997951983563554,0.6703306940097016
LRMC-SoftImpute,65,4,58,LRMC_SoftImpute_completed_p65_rep04_seed58.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep04_seed58.csv,True,,15,105,27,15,12,0.30152350892882424,scipy.optimize.nnls,1.2142374164,0.4915085932495009,0.7227288231504991,0.5952121169954248,0.028971471867026612,0.04362614679132825,-0.026767734190759222,0.11877272403842051,0.6471377067916301,0.5405081215322806,0.7042272261178536,0.6442148214546805,0.02832409759367168,0.04110310824385643,-0.026508080822036477,0.09867283957857627,0.7145100031739874,0.657142857142857,0.6147896083179303,0.5277722589574856,0.029780689708720266,0.04658819222237485,-0.027092300901662657,0.11877272403842051,0.6113860031905494,0.17440483571677293,0.8439375882845999,0.8732735495853586,0.1712572915234168,0.19215199024331137,-0.17099786055604035,0.31964397835800223,0.7903689061678243,0.6513373419033796,0.690204908184349,0.6663123572381154,0.17159656180056754,0.19491646656905462,-0.17099786055604038,0.3492992788719801,0.5032231651397507,0.43605639643375493,0.7001348346252427,0.667632359301083
LRMC-SoftImpute,65,5,59,LRMC_SoftImpute_completed_p65_rep05_seed59.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep05_seed59.csv,True,,15,105,27,15,12,0.2925974830557679,scipy.optimize.nnls,1.2142374164,0.4776431821110156,0.7365942342889844,0.6066311450629289,0.032124417717061524,0.048197116063089206,-0.027281267936629053,0.14283859976164393,0.36342430606264564,0.449705137606681,0.7780132752575869,0.7143242883522964,0.03162060444718465,0.04523453310551619,-0.0260995684165513,0.11753344807446242,0.3760008179118993,0.42499999999999993,0.6765843771569611,0.5891971591857663,0.0327541843044076,0.05166198564907234,-0.028758392336726234,0.14283859976164393,0.1681706548397501,0.3161949219897435,0.9358485378990998,0.9604667679307488,0.17748237768908634,0.20081367317540819,-0.176500849620997,0.33783625293474295,0.5211967319071825,0.43933236574746004,0.7213174460524179,0.6905323586182641,0.17902471423817656,0.2040575177332293,-0.17794879587158932,0.3512343453521236,0.3600488496961977,0.3169811320754717,0.7329692506075526,0.6965331419573974
LRMC-SoftImpute,65,6,60,LRMC_SoftImpute_completed_p65_rep06_seed60.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep06_seed60.csv,True,,15,105,27,15,12,0.34227793848127586,scipy.optimize.nnls,1.2142374164,0.48246327363076136,0.7317741427692387,0.6026615000374639,0.02871337563941903,0.045592570628404716,-0.027102746028490318,0.14122980775793645,0.5236241369737213,0.5733322108608375,0.7359698691429225,0.6384757476530631,0.029028441479205063,0.04402935822861965,-0.0273650622538338,0.1018670064444672,0.5057418344083723,0.5951745003935672,0.6585582710501904,0.5408965310484665,0.02831954333968649,0.047474257599340264,-0.026774850746810967,0.14122980775793645,0.561630686042572,0.4814706665315525,0.8599885196821814,0.8304276488144219,0.1749150637557001,0.1973915659543643,-0.17453324608512036,0.31952630372532564,0.6223742082272008,0.48326767572050594,0.7090253266873945,0.6805436861155757,0.1763821049605616,0.20088955897106403,-0.17508654008741784,0.33607710736551544,0.3911870890349069,0.32876840140991087,0.7215900258396832,0.6862515171496957
LRMC-SoftImpute,65,7,61,LRMC_SoftImpute_completed_p65_rep07_seed61.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep07_seed61.csv,True,,15,105,27,15,12,0.32290086451431654,scipy.optimize.nnls,1.2142374164,0.3852549738360036,0.8289824425639964,0.6827185782347107,0.03320086074681402,0.050775263474509245,-0.03070305342829616,0.1544494817,0.3175572132430511,0.2739872377684477,0.8196305560307803,0.7382602677668387,0.03718903737395717,0.05085522119136066,-0.035865896891330525,0.12607885851410286,0.4270054594919054,0.33422712184263387,0.7606544335204009,0.692955607796415,0.028215639962885068,0.050675138914563905,-0.024249499099503205,0.1544494817,0.04386556146371341,0.04478796897967929,0.9179719684638172,0.8273808399070139,0.17625401562372156,0.1975768649446829,-0.1759425929045957,0.32010925996475453,0.6332930186103511,0.616099937798051,0.7096909157996256,0.6857531587603521,0.1769042701073031,0.20131603980676854,-0.17607366712174963,0.3615528090092749,0.4098224896136528,0.41442048517520214,0.7231219338135589,0.6882831100045048
LRMC-SoftImpute,65,8,62,LRMC_SoftImpute_completed_p65_rep08_seed62.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep08_seed62.csv,True,,15,105,27,15,12,0.3680497046866566,scipy.optimize.nnls,1.2142374164,0.4819690104546511,0.7322684059453489,0.6030685564907032,0.030271186832543276,0.04771879058158268,-0.02712105207204996,0.12116438362220833,0.3897461461871055,0.35701330851734703,0.7702919922244087,0.6731155154993365,0.03101298647490324,0.048422593800346386,-0.02871133243469747,0.10208891624273311,0.24653936521920314,0.36785714285714277,0.7242690090402785,0.577875212961228,0.029343937279593325,0.04682416261758926,-0.02513320161874057,0.12116438362220833,0.49815717741010584,0.028474258892534354,0.848212153936198,0.8604664471372904,0.17088077481829717,0.19001622533925114,-0.17032024134523763,0.27752174313056804,0.8293265880343762,0.8150321376736471,0.6825332966770018,0.6648474401470176,0.17363405964449852,0.19449685871494604,-0.17032357409929746,0.3644034276483918,0.48138971327540947,0.46438938420070497,0.6986276142209591,0.6755596713540802
LRMC-SoftImpute,65,9,63,LRMC_SoftImpute_completed_p65_rep09_seed63.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep09_seed63.csv,True,,15,105,27,15,12,0.3762256480084022,scipy.optimize.nnls,1.2142374164,0.5489433654977001,0.6652940509023,0.5479110114023497,0.028416936628446635,0.044367282705651136,-0.024640520403788887,0.1544494817,0.5001210284826644,0.5024817258229611,0.7161908792824662,0.631884076874226,0.02472942176950884,0.03537032525303949,-0.020678311550428406,0.08593506585654262,0.7212670786408777,0.7142857142857142,0.529042920048368,0.46079147788708846,0.03302633020211888,0.05352756866704184,-0.029593281470489494,0.1544494817,-0.08101130242888761,-0.0233939908555247,0.9696432733851816,0.9684470335466197,0.17304694157318462,0.19689069238209048,-0.17249216023370664,0.3342759415443485,0.5599521436687912,0.337155297532656,0.7072262019553244,0.6732753655438323,0.17419248283396066,0.20143433880787018,-0.17249216023370662,0.35945207130979173,0.2748000205230752,0.1892597968069666,0.7235468607221497,0.6777323337172244
LRMC-SoftImpute,65,10,64,LRMC_SoftImpute_completed_p65_rep10_seed64.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep10_seed64.csv,True,,15,105,27,15,12,0.3611320903249682,scipy.optimize.nnls,1.2142374164,0.4426505904493594,0.7715868259506407,0.635449719741185,0.035557555599374284,0.05383605209527171,-0.028577289850023724,0.1544494817,0.009918461741290746,0.21737260933272706,0.869038785697332,0.7906641553095083,0.038340086842732234,0.05416377373522923,-0.031606552575430144,0.1283152824508767,-0.1329320754680937,-0.08928571428571427,0.8101412925305896,0.714403492457106,0.032079391545176854,0.05342357302876172,-0.024790711443265695,0.1544494817,-0.03991831431099895,0.30978345210944846,0.9677594091703324,0.940679493900108,0.17379698469744095,0.19300475485983232,-0.1725861128243355,0.34306094215087674,0.7532690790270845,0.7379639228695831,0.6932680163161118,0.6761935653921882,0.1750273557691562,0.19673808949465435,-0.17264473631485322,0.34122832932889735,0.4730233507288716,0.4243831640058055,0.7066780563869223,0.6809805817100311
LRMC-SoftImpute,65,11,65,LRMC_SoftImpute_completed_p65_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep11_seed65.csv,True,,15,105,27,15,12,0.32017947668318475,scipy.optimize.nnls,1.2142374164,0.5385199977609648,0.6757174186390352,0.5564953027410556,0.028802901662292026,0.04279038268139997,-0.025026571060705004,0.14136671499853928,0.5994599504717261,0.5398267202639031,0.690736054329548,0.6404664642830428,0.02699253558745416,0.036932312071298226,-0.02377606652914063,0.0790151344897786,0.7659554920978996,0.5964285714285712,0.552405952802432,0.5029608246076619,0.03106585925583936,0.04914054658712877,-0.02658970172516047,0.14136671499853928,0.31607008641272977,0.3732330748306608,0.8901730759540181,0.9109591970034931,0.1628671203862009,0.1839706500342443,-0.1626282117670978,0.3060252321486123,0.7650770838003308,0.633132904831018,0.660817748776456,0.6336686393657871,0.16300046432718926,0.18683324831690798,-0.1626282117670978,0.3622069758540073,0.5239931392364464,0.46854654779183075,0.6711001267125511,0.6341874418929847
LRMC-SoftImpute,65,12,66,LRMC_SoftImpute_completed_p65_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep12_seed66.csv,True,,15,105,27,15,12,0.351546667466988,scipy.optimize.nnls,1.2142374164,0.5254348373527413,0.6888025790472587,0.5672717458249944,0.02990682993374597,0.04868260368234197,-0.025511206631379953,0.1533647217637321,0.26656522372457836,0.4891891939173744,0.785850171810846,0.6650136104397031,0.029119352653699804,0.044682048579376285,-0.02223477922701545,0.12887012464485426,0.24905661182952857,0.48571428571428565,0.6683207260624471,0.5425905089684652,0.030891176533803678,0.053262406501628966,-0.02960674088683558,0.1533647217637321,-0.07894908930306917,0.28365713687130223,0.9648399035245372,0.9058368911665445,0.1730194875157599,0.1960754309454645,-0.1716834790606,0.308635588592553,0.6452391074739207,0.5234812357453867,0.7042978042619144,0.6731685497840145,0.1743434488745066,0.19920746510635437,-0.1716834790606,0.3528628312194811,0.33179234557251236,0.2782811528094547,0.7155479888044212,0.6783196987131569
LRMC-SoftImpute,65,13,67,LRMC_SoftImpute_completed_p65_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep13_seed67.csv,True,,15,105,27,15,12,0.36062841695685954,scipy.optimize.nnls,1.2142374164,0.3967661962885748,0.8174712201114253,0.6732383709069709,0.033731497518959215,0.051379956568980464,-0.030276711855978706,0.1544494817,0.2444962539844,0.42719658590526044,0.8293917055223676,0.7500596017804437,0.03747910924433913,0.05189672269576127,-0.033941315901212285,0.1278415815259055,0.19048698663659772,0.07142857142857141,0.7762324355088196,0.6983606126967551,0.02904698286223432,0.050726596328920875,-0.025695956799436735,0.1544494817,0.1651102428412103,0.32471277510267493,0.9189041112257534,0.8517587093162884,0.17520204336899792,0.19439038198458136,-0.1749027646451605,0.3308737537620627,0.7644598554897357,0.7249015135807589,0.698245152598719,0.681660240400154,0.17553686160504098,0.19834745337912899,-0.17490276464516044,0.37785615481790763,0.48682548454136965,0.43755961020111966,0.7124588492411232,0.6829629208648491
LRMC-SoftImpute,65,14,68,LRMC_SoftImpute_completed_p65_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep14_seed68.csv,True,,15,105,27,15,12,0.36414862127741393,scipy.optimize.nnls,1.2142374164,0.48594130662036233,0.7282961097796377,0.5997971236456436,0.027063444539181105,0.04231764456949354,-0.02697392999183843,0.11763631297489642,0.7669378091251786,0.7942474462212679,0.6831049644049564,0.6017875851036819,0.029018220523658194,0.042601657823950874,-0.028951321602797897,0.10558134367037175,0.7358897653113087,0.6964285714285713,0.6372037942214737,0.5407060806102898,0.024619974558584747,0.04195992472122924,-0.0245021904781391,0.11763631297489642,0.8370395592814014,0.6816069567833151,0.7600972689562852,0.7219434064074408,0.16835330349275152,0.18984233670464745,-0.16835330349275152,0.29374887224025803,0.82838542362182,0.6378291519800954,0.6819086932631679,0.6550137836539404,0.16916697824234075,0.19335582500825826,-0.16835330349275152,0.35575662608465103,0.4617279533535525,0.3711382956665975,0.6945290510795498,0.6581795556663386
LRMC-SoftImpute,65,15,69,LRMC_SoftImpute_completed_p65_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep15_seed69.csv,True,,15,105,27,15,12,0.34230576674124785,scipy.optimize.nnls,1.2142374164,0.5713049361870385,0.6429324802129616,0.5294948677492932,0.028956372410959528,0.046451556875101385,-0.023812314081961536,0.14460444726752125,0.3758446010190736,0.4236610629487711,0.749835900096287,0.6438790672534799,0.025417320160385844,0.04051011855890885,-0.01811593489123372,0.1169540793456502,0.42046512807542663,0.5,0.6059201112963764,0.47360931564822834,0.03338018772417663,0.05294897472284698,-0.030932788070371305,0.14460444726752125,0.14216542433912324,0.0233939908555247,0.9591621374027175,0.9788233685931638,0.17592676490420114,0.19949443812434586,-0.173005179771591,0.32900717034872096,0.4081363096875274,0.352177068214804,0.7165787883568141,0.6844799213034717,0.1776545601957253,0.20279915837857973,-0.173005179771591,0.3483057148815592,0.22413107387022824,0.19061787269334438,0.7284492568164965,0.6912022707186669
