method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_init,Delta_final,Delta_reduction_percent,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,MW_Qw_final,weighted_fit_pairs,final_tree_edges,n_start_pairs,n_weighted_lsq_fits,n_graft_evaluations,stepA_method,stepA_loops,stepA_estimated_pairs,stepA_unfilled_pairs,masked_file,__metadata_scope,__metadata_source
MW-proj,65,29,83,MWproj_completed_p65_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep29_seed83.csv,0.6476190476190476,105,68,37,27,16.383768281011726,0.0156641450946255,0.0054080572190286,0.8929911042755276,0.8243310302706416,306.2282590429136,27.47266256367845,91.0286977924436,27.47266256367845,0.0118932079943894,0.0603794781619306,0.4694259233691912,0.0,0.0,0.0001309888213749,105,27,105,20580,17745,ultrametric,3,68,0,missing_p65_rep29_seed83.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,30,84,MWproj_completed_p65_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep30_seed84.csv,0.6476190476190476,105,68,37,27,12.130188124996494,0.0345535143890493,0.0142297790968149,0.5634873606975614,0.7254056138723056,140.6981896323198,45.75025690801606,67.48340754946945,45.75025690801606,0.0156206329349319,0.1005500151824528,0.7817355359584623,0.0,0.0,8.794969773241985e-05,91,27,91,17836,15379,ultrametric,2,54,14,missing_p65_rep30_seed84.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,1,55,MWproj_completed_p85_rep01_seed55.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep01_seed55.csv,0.8476190476190476,105,89,16,27,15.036812122008996,0.0436919997736635,0.0285254510482673,0.2772785806871467,0.2768981954375213,60.15651592234568,12566581247522.63,-20889808950512.22,12566581247522.63,0.0623273305412667,27618859884.665123,214725419934.77667,0.0,0.0,1.1709859659636538e-06,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep01_seed55.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,2,56,MWproj_completed_p85_rep02_seed56.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep02_seed56.csv,0.8476190476190476,105,89,16,27,12.93565186399792,0.0428603483042645,0.0290635947132738,0.3365050356969266,0.3182499148791284,28.341144301387747,12567002960020.484,-44341903863693.99,12567002960020.484,0.0786536869240593,27619786725.319744,214732625744.48816,0.0,0.0,7.791831328975718e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep02_seed56.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,3,57,MWproj_completed_p85_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep03_seed57.csv,0.8476190476190476,105,89,16,27,13.271942403996944,0.0492210687013235,0.0304975668230623,0.0068179235667431,0.0524539368693079,61.40334425072568,101.3897772328496,-65.1209367666507,101.3897772328496,0.0355932912646797,0.222834675237032,1.7324491096342536,0.0,0.0,0.0009027475001132,79,27,79,15484,13351,ultrametric,3,63,26,missing_p85_rep03_seed57.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,4,58,MWproj_completed_p85_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep04_seed58.csv,0.8476190476190476,105,89,16,27,15.947914905991638,0.0449116411792247,0.027960473989578,0.1364333057667699,0.268728373347304,79.25342440142097,122.99389321835204,-55.19063579560207,122.99389321835204,0.0394581227585622,0.2703162488315429,2.1015990626671166,0.0,0.0,0.0034258370391953,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep04_seed58.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,5,59,MWproj_completed_p85_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep05_seed59.csv,0.8476190476190476,105,89,16,27,16.07045031400048,0.0382127330213482,0.0215206561301617,0.3697283449378518,0.6591643300024116,552.2069712798417,63.14237297667526,88.5654516765098,63.14237297667526,0.0223551711919593,0.138774446102583,1.0789149639061746,0.0,0.0,0.0011735848187408,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep05_seed59.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,6,60,MWproj_completed_p85_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep06_seed60.csv,0.8476190476190476,105,89,16,27,12.83078417800425,0.0467952032206268,0.0259853436330176,0.1874248015384959,0.4633562917760614,111.97595043894788,435.2669244746586,-288.7146505730953,435.2669244746586,0.0764367903626014,0.956630603241008,7.437414464651236,0.0,0.0,0.0024025305635754,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep06_seed60.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,7,61,MWproj_completed_p85_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep07_seed61.csv,0.8476190476190476,105,89,16,27,17.800040215006447,0.0456757597380255,0.0292100834640668,0.1268230851445829,0.3858358869594825,71.02324355410404,3141592613271.7144,-4423330245129.526,3141592613271.7144,0.0640941920774627,6904599150.047724,53680454521.53088,0.0,0.0,7.01450100755815e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep07_seed61.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,8,62,MWproj_completed_p85_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep08_seed62.csv,0.8476190476190476,105,89,16,27,21.278150222002296,0.0513262331212903,0.0352456175779938,-0.0234058270110852,-0.0577119509703779,63.14367741632185,3.647879123826539,94.22289091625883,3.647879123826539,0.0016922076779021,0.0080173167556627,0.062331382044689,0.0,0.0,1.576951966322595e-05,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep08_seed62.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,9,63,MWproj_completed_p85_rep09_seed63.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep09_seed63.csv,0.8476190476190476,105,89,16,27,12.44850657400093,0.044693118260118,0.0246645328014557,0.1767582438282575,0.2905128753429428,55.864315035852094,378.2239398069908,-577.0403245153146,378.2239398069908,0.0662734910479179,0.8312614061692104,6.462719868257911,0.0,0.0,2.530596902203042e-05,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep09_seed63.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,10,64,MWproj_completed_p85_rep10_seed64.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep10_seed64.csv,0.8476190476190476,105,89,16,27,12.39943526800198,0.0516815647905175,0.0371639525640735,0.2362104666019601,0.1708546135512427,35.7702027221559,539.6665741885909,-1408.704265336254,539.6665741885909,0.0755242490147021,1.1860803828320678,9.221293324328128,0.0,0.0,1.7959245969096008e-05,79,27,79,15484,13351,ultrametric,3,63,26,missing_p85_rep10_seed64.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,11,65,MWproj_completed_p85_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep11_seed65.csv,0.8476190476190476,105,89,16,27,22.08274817200436,0.0480399291248604,0.029706707468724,0.175209548487072,0.3293156281920327,36.49546762654157,11.736836087402912,67.84029127258744,11.736836087402912,0.0052481320066483,0.0257952441481382,0.2005475481304879,0.0,0.0,0.0006277848169772,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep11_seed65.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,12,66,MWproj_completed_p85_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep12_seed66.csv,0.8476190476190476,105,89,16,27,14.113532656003372,0.0199067558269578,0.0111971201022328,0.8494964706114352,0.7183009874021111,300.8745025564229,18850188091817.586,-6265133114090.2295,18850188091817.586,0.0706396730417063,41428984817.18151,322093533168.61755,0.0,0.0,0.0010207136671712,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep12_seed66.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,13,67,MWproj_completed_p85_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep13_seed67.csv,0.8476190476190476,105,89,16,27,8.109727407005266,0.047368986696808,0.0315616026042919,0.1810636025098948,0.3395081192524325,38.962043407955214,18849555708309.15,-48379279061173.45,18849555708309.15,0.1000823387559267,41427594963.31681,322082727619.2216,0.0,0.0,0.0004630316522015,56,27,56,10976,9464,ultrametric,3,40,49,missing_p85_rep13_seed67.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,14,68,MWproj_completed_p85_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep14_seed68.csv,0.8476190476190476,105,89,16,27,21.98032155098917,0.0471052573584775,0.0285308420990254,0.2562583005557538,0.1706332992849847,18.054336746979544,2.55603942403346,85.84251828325358,2.55603942403346,0.0012089489651087,0.0056176690638098,0.0436750957070069,0.0,0.0,8.010632719072691e-05,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep14_seed68.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,15,69,MWproj_completed_p85_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep15_seed69.csv,0.8476190476190476,105,89,16,27,22.57689065299928,0.0372755388385263,0.0219536810719686,0.5311497073096854,0.3620909804952334,75.84104238925232,102.34909541821564,-34.95212116535976,102.34909541821564,0.0326913996005698,0.2249430668532212,1.7488409982590458,0.0,0.0,0.0039975483326372,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep15_seed69.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,16,70,MWproj_completed_p85_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep16_seed70.csv,0.8476190476190476,105,89,16,27,17.06738636799855,0.0392292369001379,0.0207200940893553,0.3988490578119529,0.7462459156503796,28.13361866348759,29.599871918605984,-5.21174781195613,29.599871918605984,0.0085019871298894,0.0650546635573757,0.5057735912853197,0.0,0.0,1.5573858044290267e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep16_seed70.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,17,71,MWproj_completed_p85_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep17_seed71.csv,0.8476190476190476,105,89,16,27,12.591237108994392,0.047186011418686,0.033677230157153,0.2099085278587477,0.3225400068096698,52.58068740296584,508986474.20241255,-968010208.236676,508986474.20241255,0.1156162700818838,1118651.591653654,8697061.854892336,0.0,0.0,8.957154652172686e-06,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep17_seed71.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,18,72,MWproj_completed_p85_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep18_seed72.csv,0.8476190476190476,105,89,16,27,11.4117488089978,0.0485656091943169,0.0305479743782463,0.1987676830570209,0.367846427689756,28.45567116172377,68.61786474045542,-141.1395055504947,68.61786474045542,0.0212349458076606,0.1508084939350668,1.1724747989296331,0.0,0.0,0.0005178798036784,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep18_seed72.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,19,73,MWproj_completed_p85_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep19_seed73.csv,0.8476190476190476,105,89,16,27,17.082228822997422,0.043964894398451,0.0292354310650583,0.2758786063070423,0.3826864147088867,76.61296140822219,210829998.55110976,-275188320.7004211,210829998.55110976,0.0891712283195347,463362.6341782632,3602456.315050684,0.0,0.0,8.66969329257475e-07,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep19_seed73.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,20,74,MWproj_completed_p85_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep20_seed74.csv,0.8476190476190476,105,89,16,27,10.660263941987068,0.0583782719579939,0.0418257620196118,-0.135017427090081,-0.1330966795710192,40.77965570048335,6285802495986.377,-15414064655457.826,6285802495986.377,0.0936835149768928,13814950540.6294,107405630377.30136,0.0,0.0,7.74302939165195e-06,66,27,66,12936,11154,ultrametric,2,50,39,missing_p85_rep20_seed74.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,21,75,MWproj_completed_p85_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep21_seed75.csv,0.8476190476190476,105,89,16,27,7.750807803997304,0.0489860149361871,0.0309860382577321,0.1424761225607999,0.2436279451352296,47.29431292356962,15709016121887.498,-33215444206213.32,15709016121887.498,0.1138037322311957,34525310157.9945,268420266188.10477,0.0,0.0,1.5328204774088317e-05,56,27,56,10976,9464,ultrametric,3,40,49,missing_p85_rep21_seed75.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,22,76,MWproj_completed_p85_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep22_seed76.csv,0.8476190476190476,105,89,16,27,8.702076642002794,0.0325470940194509,0.0185031005576367,0.51858844602618,0.6368612373296235,77.82137368047516,9424988399388.535,-12111053754985.797,9424988399388.535,0.065702095088949,20714260218.436344,161044961400.14774,0.0,0.0,4.9140138441086815e-05,55,27,55,10780,9295,ultrametric,3,39,50,missing_p85_rep22_seed76.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,23,77,MWproj_completed_p85_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep23_seed77.csv,0.8476190476190476,105,89,16,27,17.50593168201158,0.037006261237331,0.0226470227065256,0.4401876394721501,0.4483656792645558,66.82891706434289,3141592632825.539,-4700947988928.183,3141592632825.539,0.0580725451072323,6904599193.023163,53680454855.64746,0.0,0.0,7.374187090837788e-06,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep23_seed77.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,24,78,MWproj_completed_p85_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep24_seed78.csv,0.8476190476190476,105,89,16,27,24.56161016499391,0.0491130252258159,0.0309388036248509,0.1288727650134067,0.0548348655090228,29.58379756190672,7.434757296950217,74.86882040281566,7.434757296950217,0.0033102439892251,0.0163401259273631,0.1270378435674778,0.0,0.0,0.000283604777183,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep24_seed78.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,25,79,MWproj_completed_p85_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep25_seed79.csv,0.8476190476190476,105,89,16,27,22.61773748700216,0.0366081980850136,0.0222320494217151,0.5844981514708374,0.6549029622063332,111.23415295326174,101.6133914247817,8.649107556491654,101.6133914247817,0.0357686607794876,0.2233261349995202,1.7362700097120265,0.0,0.0,0.0026460554202618,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep25_seed79.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,26,80,MWproj_completed_p85_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep26_seed80.csv,0.8476190476190476,105,89,16,27,12.90541484899586,0.0483737388400658,0.0316156713545752,0.1546278509281884,0.202483911724854,36.63225744305606,3141592618010.641,-8576027897973.628,3141592618010.641,0.0698164921189205,6904599160.462948,53680454602.50501,0.0,0.0,0.0002921649121401,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep26_seed80.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,27,81,MWproj_completed_p85_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep27_seed81.csv,0.8476190476190476,105,89,16,27,16.76189360699209,0.0399423708915099,0.0217171830972487,0.295767942842793,0.4158008763904927,142.79418870641666,245.85202501249347,-72.17229023091592,245.85202501249347,0.0561310448117042,0.5403341209065791,4.200878367219406,0.0,0.0,0.0044682117522441,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep27_seed81.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,28,82,MWproj_completed_p85_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep28_seed82.csv,0.8476190476190476,105,89,16,27,5.374968907999573,0.0473185189490438,0.0312796198228383,0.2131981817831363,0.4744393515319455,44.80120543498984,21991656765476.6,-49087198774915.695,21991656765476.6,0.1222251464841241,48333311572.47604,375771869931.5584,0.0,0.0,1.3970725951011573e-05,42,27,42,8232,7098,ultrametric,2,26,63,missing_p85_rep28_seed82.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,29,83,MWproj_completed_p85_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep29_seed83.csv,0.8476190476190476,105,89,16,27,7.936407663990394,0.0536465925023268,0.0392004174088514,0.1574453647062661,0.1342356145726932,50.54726270025915,9425435809061.71,-18646777897555.35,9425435809061.71,0.1382565930243608,20715243536.399364,161052606297.99725,0.0,0.0,2.6317165163876e-05,58,27,58,11368,9802,ultrametric,3,42,47,missing_p85_rep29_seed83.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,30,84,MWproj_completed_p85_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep30_seed84.csv,0.8476190476190476,105,89,16,27,13.3884402160038,0.0394409595755358,0.0221132861497841,0.3635685895091061,0.3262002042900919,98.19335778460108,18849915603145.125,-19196731864895.062,18849915603145.125,0.071134126577096,41428385940.97829,322088877149.3336,0.0,0.0,4.672643266431422e-06,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep30_seed84.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
