method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,iters_used,epochs_used,convergence_epoch,final_rank,last_rel_change,last_singular_values_json,lrmc_config_json
LRMC-SoftImpute,50,0.5,0.49523809523809526,30,84,105,52,53,52,True,True,True,,missing_p50_rep30_seed84.csv,LRMC_SoftImpute_completed_p50_rep30_seed84.csv,0.1448244190000878,987.5131263530991,0.17761658292797847,2.1703585194573605,21.125350135788825,46.74540871538672,0.02022617682793644,0.10187553918048046,0.08877937029362229,0.537439566669999,0.5635618543498676,0.0,0.0,3989,3989,3989,8,9.989027555851425e-08,"[2.6904523672455065, 0.7001211838556135, 0.6025958332833787, 0.4596356089909327, 0.40494968793752995, 0.340178472927033, 0.10690439301093543, 0.060992820494906855, 0.01915533346457045, 0.013739550102975819]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500030}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,1,55,105,68,37,68,True,True,True,,missing_p65_rep01_seed55.csv,LRMC_SoftImpute_completed_p65_rep01_seed55.csv,0.21210173600002236,1526.3962196526643,0.22455077080372518,3.3547169662695917,32.65339338342838,46.74540871538672,0.02022617682793644,0.11863797953110163,0.10592631083179144,0.25598114077468287,0.25079207542848414,0.0,0.0,6000,6000,6000,6,1.8542112614263331e-06,"[2.3984928264465775, 0.7968859264951803, 0.6522308003863356, 0.46925102121964163, 0.3019175961995051, 0.15971343045752545, 0.01975373621301363, 0.016731713101232032, 0.016520939326975185, 0.012248307250396509]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650001}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,2,56,105,68,37,68,True,True,True,,missing_p65_rep02_seed56.csv,LRMC_SoftImpute_completed_p65_rep02_seed56.csv,0.035710058999939065,1435.584961924202,0.23175525033327524,3.1551317844487956,30.710715798098576,46.74540871538672,0.02022617682793644,0.14174363854026015,0.12488297596494488,0.11616820108468152,0.14203916478986142,0.0,0.0,1049,1049,1049,6,9.989888175809894e-08,"[2.1984909497143614, 0.7721459697529205, 0.6107497189846484, 0.46616619407223275, 0.18310810807936606, 0.15105686902569415, 0.018630102783721434, 0.016092427506422514, 0.015248397657137872, 0.013044926086634318]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650002}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,3,57,105,68,37,68,True,True,True,,missing_p65_rep03_seed57.csv,LRMC_SoftImpute_completed_p65_rep03_seed57.csv,0.06077998899991144,1868.9139005065235,0.24024716571998725,4.1075030780363155,39.98069440114558,46.74540871538672,0.02022617682793644,0.14664083859345936,0.12128385558064544,0.18845861835521893,0.19639653395426956,0.0,0.0,1519,1519,1519,6,9.976877248560844e-08,"[2.2740115296842105, 1.1403602724746442, 0.6176695555640358, 0.2801850417910039, 0.16376085841316407, 0.06492572056506471, 0.017937002846929746, 0.01791709254748408, 0.016781959790355634, 0.01562881220516546]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650003}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,4,58,105,68,37,68,True,True,True,,missing_p65_rep04_seed58.csv,LRMC_SoftImpute_completed_p65_rep04_seed58.csv,0.05974602099990989,1694.4891970963572,0.24632906063216625,3.7241520815304554,36.24931824670514,46.74540871538672,0.02022617682793644,0.12905400276765144,0.1094485072404191,0.37124298553528645,0.28213154177959304,0.0,0.0,1769,1769,1769,6,9.982575109899461e-08,"[2.2698887794729554, 0.8612765943763776, 0.8137606821885055, 0.42663543486431893, 0.12692972970027863, 0.03581106229729123, 0.018956104406837097, 0.0160626891785741, 0.014706527233091144, 0.011564605468349693]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650004}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,5,59,105,68,37,68,True,True,True,,missing_p65_rep05_seed59.csv,LRMC_SoftImpute_completed_p65_rep05_seed59.csv,0.2273653419999846,1197.3029376353882,0.22366032129559543,2.6314350277700838,25.613273485857526,46.74540871538672,0.02022617682793644,0.12625084159959665,0.11257822378235784,0.14585069918965796,0.2026949650723365,0.0,0.0,6000,6000,6000,6,9.80920527436319e-07,"[2.3005248214523655, 0.7593196980064859, 0.503407175664157, 0.4362958661761412, 0.4243725861357898, 0.17672746758578614, 0.016851691381905353, 0.014778127315657657, 0.01312588240526135, 0.012891358919883938]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650005}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,6,60,105,68,37,68,True,True,True,,missing_p65_rep06_seed60.csv,LRMC_SoftImpute_completed_p65_rep06_seed60.csv,0.1800373399998989,1397.1310647671048,0.22958109594419293,3.070617724762868,29.88809175407263,46.74540871538672,0.02022617682793644,0.13305851264658902,0.11520343218525733,0.12689625195165866,0.08833072489216322,0.0,0.0,4531,4531,4531,6,9.998944077626049e-08,"[2.293860936102758, 0.8937386396429143, 0.5353656831568054, 0.35180934640183836, 0.2763400700953556, 0.2304559042736861, 0.019616861762131493, 0.01795467050606849, 0.01277768405335168, 0.012410536208245802]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650006}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,7,61,105,68,37,68,True,True,True,,missing_p65_rep07_seed61.csv,LRMC_SoftImpute_completed_p65_rep07_seed61.csv,0.03767942300009963,1427.3202902807147,0.23868519286203213,3.1369676709466257,30.533914014338222,46.74540871538672,0.02022617682793644,0.1308871443367193,0.11582703200778509,0.2606011619987632,0.2886590067564988,0.0,0.0,1082,1082,1082,6,9.981086980358693e-08,"[2.2702133695233075, 0.9181352575380619, 0.618071324044055, 0.42086232563248555, 0.21535501135058427, 0.1008637263399015, 0.015495245992048568, 0.015162716288439999, 0.014258123250122916, 0.013648584942808344]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650007}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,8,62,105,68,37,68,True,True,True,,missing_p65_rep08_seed62.csv,LRMC_SoftImpute_completed_p65_rep08_seed62.csv,0.030993230000149197,2301.6575246733228,0.2738413841231247,5.058587966314995,49.23815168003246,46.74540871538672,0.02022617682793644,0.1506285432311509,0.1267342678795123,0.16314011774519063,0.051876169026987815,0.0,0.0,859,859,859,6,9.953646375021493e-08,"[2.130681327572242, 1.1118432051510587, 0.5452493606743976, 0.2897771930625839, 0.1521916487307861, 0.03584346513475937, 0.01785794860694292, 0.017579355861353323, 0.014128849359548225, 0.010057846185496551]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650008}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,9,63,105,68,37,68,True,True,True,,missing_p65_rep09_seed63.csv,LRMC_SoftImpute_completed_p65_rep09_seed63.csv,0.08410486100001435,1815.3093667195399,0.23524014450988645,3.9896909158671208,38.83396073766732,46.74540871538672,0.02022617682793644,0.13248268480336842,0.11392957849041542,0.003800642174270061,-0.03966102988891857,0.0,0.0,2326,2326,2326,6,9.991106687834115e-08,"[2.327756482178895, 0.9426173552795689, 0.5941472353245683, 0.3655810383724477, 0.21838015395585703, 0.18690402124114658, 0.018964549454612564, 0.018156293992666907, 0.01643206169131714, 0.01552366456619417]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650009}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,10,64,105,68,37,68,True,True,True,,missing_p65_rep10_seed64.csv,LRMC_SoftImpute_completed_p65_rep10_seed64.csv,0.11845240000002377,1758.6297243641143,0.24426081948195197,3.8651202733277237,37.621442890181505,46.74540871538672,0.02022617682793644,0.14128084256277632,0.12341226859340822,0.04925260356820674,0.03763789746917586,0.0,0.0,3166,3166,3166,6,9.976742344258371e-08,"[2.222355039966435, 0.9775071646871855, 0.5912381801729911, 0.33783977898431744, 0.23342629997889733, 0.08070498767860809, 0.019290865983654693, 0.019244196993381302, 0.016427965184372006, 0.016332317405257642]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650010}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,11,65,105,68,37,68,True,True,True,,missing_p65_rep11_seed65.csv,LRMC_SoftImpute_completed_p65_rep11_seed65.csv,0.0844314559999475,1551.5136875531066,0.2238120048435424,3.4099201924244102,33.19071819437125,46.74540871538672,0.02022617682793644,0.1225734614103632,0.10695114779968373,0.08844396136671055,0.058518150933312967,0.0,0.0,2308,2308,2308,6,9.995809642286813e-08,"[2.341739568177256, 0.7073575708960412, 0.6122643336266032, 0.483627704897809, 0.3734656316986445, 0.15473739612804807, 0.018881081659937817, 0.013894582915593713, 0.01335088122256791, 0.008820215797494535]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650011}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,12,66,105,68,37,68,True,True,True,,missing_p65_rep12_seed66.csv,LRMC_SoftImpute_completed_p65_rep12_seed66.csv,0.12584777300003225,1747.2636170181554,0.2490715857681449,3.8401398176223194,37.37829371984988,46.74540871538672,0.02022617682793644,0.13612736998598518,0.1206240878938153,0.046879769455944464,0.03084322632362484,0.0,0.0,3319,3319,3319,7,9.989045772863088e-08,"[2.272025552978473, 0.9046251824614803, 0.5919484883398538, 0.43397882857032033, 0.2961817843965059, 0.07661796276782219, 0.05002777092793138, 0.0195222371461839, 0.018610665331689348, 0.017559611857141343]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650012}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,13,67,105,68,37,68,True,True,True,,missing_p65_rep13_seed67.csv,LRMC_SoftImpute_completed_p65_rep13_seed67.csv,0.05249939500004075,1279.8922180043467,0.22047072682053948,2.8129499296798826,27.380062623841326,46.74540871538672,0.02022617682793644,0.12776482748829143,0.11256501736621544,0.28037678851587694,0.23162957590563804,0.0,0.0,1183,1183,1183,6,9.943939844461111e-08,"[2.2476556379344825, 0.838521520940271, 0.5788248231581457, 0.44707475679521375, 0.2606785064518787, 0.12769987345337933, 0.01864611557948487, 0.016431224094859424, 0.014916245889562625, 0.013484358006780016]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650013}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,14,68,105,68,37,68,True,True,True,,missing_p65_rep14_seed68.csv,LRMC_SoftImpute_completed_p65_rep14_seed68.csv,0.08930848099998911,1315.3079847447689,0.22396325072903514,2.890786779658833,28.13769353805697,46.74540871538672,0.02022617682793644,0.11877875240631418,0.1018372418614966,0.3023281115032156,0.3266022827041264,0.0,0.0,1884,1884,1884,7,9.998865830922828e-08,"[2.354821825641354, 0.855663886486195, 0.5180759192507058, 0.43605399699241526, 0.2576742816023346, 0.2406877111637816, 0.059119688203703724, 0.01651123841170711, 0.015497009316951227, 0.009884190419687694]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650014}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,15,69,105,68,37,68,True,True,True,,missing_p65_rep15_seed69.csv,LRMC_SoftImpute_completed_p65_rep15_seed69.csv,0.07843344499997329,1951.8644153590783,0.25138233844647384,4.2898119018880845,41.75521123888692,46.74540871538672,0.02022617682793644,0.1303486216251256,0.11251317172070667,0.3218568844861887,0.30339351834179484,0.0,0.0,1903,1903,1903,6,9.999691983578366e-08,"[2.2874745097993645, 0.9607365926177022, 0.5030135949944998, 0.3849280093671685, 0.24386644565811966, 0.1855906910917426, 0.019248733891451812, 0.016904182728250568, 0.014045794772735883, 0.01331395706928764]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650015}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,16,70,105,68,37,68,True,True,True,,missing_p65_rep16_seed70.csv,LRMC_SoftImpute_completed_p65_rep16_seed70.csv,0.06077513600007478,2021.2275554324137,0.2449973953584499,4.442258363587722,43.23906049765923,46.74540871538672,0.02022617682793644,0.13491377074577987,0.11463654767461665,0.07900405992436715,0.09241516204145511,0.0,0.0,1609,1609,1609,6,9.984861387967222e-08,"[2.3059450876860885, 0.9713567417673414, 0.5734337681636711, 0.4126361537030164, 0.30190866947125633, 0.03805835040540948, 0.018234478772065507, 0.016160143996019147, 0.01383290654797146, 0.010466449296924616]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650016}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,17,71,105,68,37,68,True,True,True,,missing_p65_rep17_seed71.csv,LRMC_SoftImpute_completed_p65_rep17_seed71.csv,0.17653512900005808,1351.5752403796773,0.22676796043509803,2.970495033801489,28.91353990739186,46.74540871538672,0.02022617682793644,0.13517488651027904,0.11610649535333496,0.0679269137389656,0.035576592739626677,0.0,0.0,4712,4712,4712,7,9.991855490029617e-08,"[2.2684465225656645, 1.0022104993726801, 0.43336988628464, 0.3515078005010402, 0.23892872582217112, 0.2092692931954378, 0.04536383387564928, 0.018933386533307967, 0.01825427191868464, 0.017510866621482317]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650017}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,18,72,105,68,37,68,True,True,True,,missing_p65_rep18_seed72.csv,LRMC_SoftImpute_completed_p65_rep18_seed72.csv,0.11189283400017302,1365.5444193943206,0.22562519079929544,3.001196526141364,29.212375224025752,46.74540871538672,0.02022617682793644,0.12151493529519636,0.10429091102194044,0.2445538477476604,0.18460129022407146,0.0,0.0,3167,3167,3167,6,9.99622501441132e-08,"[2.306407434318152, 0.7812623936107095, 0.5902717568084851, 0.4041898240619676, 0.3194996710885563, 0.20397849212872102, 0.019030258258349, 0.01605771421384978, 0.015746700631155654, 0.010714743314154767]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650018}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,19,73,105,68,37,68,True,True,True,,missing_p65_rep19_seed73.csv,LRMC_SoftImpute_completed_p65_rep19_seed73.csv,0.06045055199979288,1392.7335593743828,0.22874182625975406,3.0609528777458963,29.794018228702544,46.74540871538672,0.02022617682793644,0.1344739352305828,0.11803066936671612,0.22875109207030156,0.18315074245142574,0.0,0.0,1575,1575,1575,6,9.950263914928096e-08,"[2.219831729256164, 0.8612987320392732, 0.5318802190504541, 0.449419660247553, 0.29630866804870015, 0.06404948435284336, 0.019454968810524154, 0.017397376226566376, 0.01732875403557909, 0.010213284278312192]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650019}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,20,74,105,68,37,68,True,True,True,,missing_p65_rep20_seed74.csv,LRMC_SoftImpute_completed_p65_rep20_seed74.csv,0.0305902159998368,1577.2624005053476,0.23962392330540003,3.4665107703414235,33.74154689947498,46.74540871538672,0.02022617682793644,0.1450046299354886,0.12810357959304833,0.12977082674583693,0.16967591708974308,0.0,0.0,843,843,843,6,9.943867489242496e-08,"[2.1869146042218386, 0.7654985339839444, 0.6940982530417289, 0.42546222211396595, 0.24919235852956614, 0.05171751962756539, 0.018668927323542854, 0.014714258909301925, 0.01267648511240325, 0.01259706363882239]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650020}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,21,75,105,68,37,68,True,True,True,,missing_p65_rep21_seed75.csv,LRMC_SoftImpute_completed_p65_rep21_seed75.csv,0.03321555999991688,1682.6233981985474,0.23988183630107762,3.69807340263417,35.995479437207166,46.74540871538672,0.02022617682793644,0.13750127005160692,0.11939561471071893,0.03698437803844649,0.07351986868725426,0.0,0.0,980,980,980,6,9.968999067516803e-08,"[2.284844201760152, 0.9460621439663193, 0.5948586641157122, 0.4248081839722211, 0.2098396586842521, 0.10774818359225757, 0.01555571642354839, 0.014717419970272533, 0.013581357170397653, 0.012267898719229526]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650021}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,22,76,105,68,37,68,True,True,True,,missing_p65_rep22_seed76.csv,LRMC_SoftImpute_completed_p65_rep22_seed76.csv,0.0694498590000876,2883.528931462153,0.2648165086848114,6.337426222993743,61.68582136095455,46.74540871538672,0.02022617682793644,0.13429392497338447,0.11601614225615646,0.09010981111140737,0.09852273161048973,0.0,0.0,2036,2036,2036,5,9.972488125632407e-08,"[2.2708930019695353, 0.9530164337524584, 0.6499246293892363, 0.42361182789860563, 0.21635171237595666, 0.017994167034315244, 0.017757915756364758, 0.015349255636255636, 0.01198441542525505, 0.010296029627288884]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650022}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,23,77,105,68,37,68,True,True,True,,missing_p65_rep23_seed77.csv,LRMC_SoftImpute_completed_p65_rep23_seed77.csv,0.07197459400003936,2061.5773832423506,0.23076070044493954,4.530939303829342,44.10224319129253,46.74540871538672,0.02022617682793644,0.1282180636383366,0.11012214031580243,0.18470226912576992,0.1142497232507539,0.0,0.0,1923,1923,1923,6,9.971925222686553e-08,"[2.266751224333767, 0.9197411303977927, 0.5349940812855281, 0.46650040031611945, 0.29555792057399066, 0.04916066510562934, 0.018303268994731916, 0.017567437951058796, 0.01573677499034949, 0.01427614770252638]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650023}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,24,78,105,68,37,68,True,True,True,,missing_p65_rep24_seed78.csv,LRMC_SoftImpute_completed_p65_rep24_seed78.csv,0.10587682300001688,1328.5647265712191,0.21249158069529037,2.919922475980701,28.421288059759945,46.74540871538672,0.02022617682793644,0.11808330392491856,0.10406317762957887,0.15492113958664502,0.23594304691376872,0.0,0.0,3016,3016,3016,7,9.991493993827217e-08,"[2.374437534148987, 0.7345310645854541, 0.5886839873879304, 0.46560163045372893, 0.31320958932772547, 0.19316596173177156, 0.08416498004575779, 0.015991486036418655, 0.01552834150618744, 0.007826256588678209]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650024}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,25,79,105,68,37,68,True,True,True,,missing_p65_rep25_seed79.csv,LRMC_SoftImpute_completed_p65_rep25_seed79.csv,0.12722253600009026,1420.1821781278375,0.22749629703739366,3.1212795123688735,30.38121212662261,46.74540871538672,0.02022617682793644,0.12122938226987028,0.10301350520314367,0.22526005596242626,0.2081536053746612,0.0,0.0,3665,3665,3665,6,9.993022698300767e-08,"[2.3681521546980546, 0.8784745014461263, 0.6928376697400923, 0.35986667802403555, 0.3086450468953615, 0.12017217798253742, 0.019000592702910254, 0.018987826812536943, 0.015560402518837753, 0.015524703887045296]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650025}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,26,80,105,68,37,68,True,True,True,,missing_p65_rep26_seed80.csv,LRMC_SoftImpute_completed_p65_rep26_seed80.csv,0.09904910299997027,1915.0124441723071,0.24772520285358973,4.208818558620456,40.966856356567945,46.74540871538672,0.02022617682793644,0.13643577177571276,0.1210922833876951,0.0338110818327194,0.0047715387258082985,0.0,0.0,2427,2427,2427,6,9.97488765110482e-08,"[2.262735102603916, 0.9457821087323852, 0.5688155094076779, 0.4209416271460186, 0.30545910252871583, 0.022006238175042294, 0.01878699034551453, 0.018455149072785136, 0.015180219406626954, 0.015171854426786558]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650026}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,27,81,105,68,37,68,True,True,True,,missing_p65_rep27_seed81.csv,LRMC_SoftImpute_completed_p65_rep27_seed81.csv,0.22346495500005403,1753.3158756667958,0.2293986409834334,3.853441484981969,37.50776651332763,46.74540871538672,0.02022617682793644,0.1391268626306964,0.12560072217396462,0.24455812851730913,0.24117265335725466,0.0,0.0,6000,6000,6000,6,1.6288396704856354e-06,"[2.169264290029459, 0.7194319808709642, 0.5762141537256775, 0.44767680971037416, 0.3127067712497949, 0.09935534182792712, 0.019939578403492624, 0.013921217482358151, 0.012577686149115466, 0.01107179472763816]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650027}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,28,82,105,68,37,68,True,True,True,,missing_p65_rep28_seed82.csv,LRMC_SoftImpute_completed_p65_rep28_seed82.csv,0.12675200300009237,15828207491029.27,0.37268386668993864,34787269211.05334,338604537343.99066,46.74540871538672,0.02022617682793644,0.14792567612979535,0.12421213587920699,0.2819420735886681,0.2320208100075485,0.0,0.0,3666,3666,3666,7,9.995341069370014e-08,"[2.295658140769028, 0.8613568717240874, 0.6183694020186946, 0.4045454434829088, 0.3029161883570965, 0.06760917577900155, 0.037969557980783955, 0.01746786394856278, 0.016070992911708985, 0.012217112401027205]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650028}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,29,83,105,68,37,68,True,True,True,,missing_p65_rep29_seed83.csv,LRMC_SoftImpute_completed_p65_rep29_seed83.csv,0.13737861100003101,1580.5394211264525,0.23934494910660342,3.4737130134647307,33.81165048207615,46.74540871538672,0.02022617682793644,0.12939313921749696,0.1133415432488074,0.3448853019920436,0.2485780814597091,0.0,0.0,3402,3402,3402,6,9.98768115208411e-08,"[2.2505930252482815, 0.7872016546524047, 0.6242511307782392, 0.4466841786879875, 0.2394555561723683, 0.14792867062480308, 0.019994520980928087, 0.014788166843813528, 0.013935785701032623, 0.013353596830997624]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650029}"
LRMC-SoftImpute,65,0.65,0.6476190476190476,30,84,105,68,37,68,True,True,True,,missing_p65_rep30_seed84.csv,LRMC_SoftImpute_completed_p65_rep30_seed84.csv,0.07916949800005568,15257078346416.969,0.3928389237483634,33532040321.795536,326386671241.0399,46.74540871538672,0.02022617682793644,0.15306621082820135,0.13180478678448557,0.2925436924072082,0.2953805783807266,0.0,0.0,2080,2080,2080,5,9.97884706454941e-08,"[2.21441486589964, 0.986402251835487, 0.5923512358509818, 0.45125837215155534, 0.15851797271737356, 0.01817056808689085, 0.017345630684593, 0.016021000553850525, 0.014183042871687137, 0.012202168651283832]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 650030}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,1,55,105,89,16,89,True,True,True,,missing_p85_rep01_seed55.csv,LRMC_SoftImpute_completed_p85_rep01_seed55.csv,0.2108306929999344,10217625299602.402,0.39420134684937536,22456319339.7855,218580296555.18164,46.74540871538672,0.02022617682793644,0.1770722661858299,0.1590119462271293,0.07566051010610031,0.0809727834685037,0.0,0.0,6000,6000,6000,6,1.5046305692896302e-05,"[1.5110001655329892, 0.9927189934097806, 0.3306588102358987, 0.3217242679179138, 0.2739272868897734, 0.2384609776317573, 0.01992347709316865, 0.019877396515134794, 0.01974344715951077, 0.01847375570716801]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850001}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,2,56,105,89,16,89,True,True,True,,missing_p85_rep02_seed56.csv,LRMC_SoftImpute_completed_p85_rep02_seed56.csv,0.059676856999885786,10257405399628.297,0.41620705054125023,22543748131.0512,219431291361.28333,46.74540871538672,0.02022617682793644,0.17771888603745647,0.15920003508529784,0.12024544939852416,0.08486550902281241,0.0,0.0,1706,1706,1706,3,9.966597323851804e-08,"[1.5273682452713973, 1.0801329161872126, 0.4544822526706837, 0.019352750786281736, 0.018929563946917853, 0.01755676224200561, 0.01710181417791098, 0.01663078327582992, 0.016468983178876552, 0.013020366911464938]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850002}"
