method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,masked_file,__metadata_scope,__metadata_source,optimized_variables,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_init,Delta_final,Delta_reduction_percent,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed
Hyb-Adam-UM,50,14,68,HybAdamUM_completed_p50_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep14_seed68.csv,0.4952380952380952,105,52,53,missing_p50_rep14_seed68.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.04673881000008,0.0256377826768999,0.0124040733395675,0.929404241532234,0.9086485102023392,91.33987108265296,23.39062074544927,74.39166437591835,23.39062074544927,0.0104708985464165,0.051407957682306,0.5003832758820228,0.0,0.0
Hyb-Adam-UM,50,15,69,HybAdamUM_completed_p50_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep15_seed69.csv,0.4952380952380952,105,52,53,missing_p50_rep15_seed69.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,34.63179643100011,0.0219076107646345,0.0109444287323729,0.91850193488658,0.911636643046188,198.90068709578432,31.856237396985417,83.98384748583373,31.856237396985417,0.0133449062483357,0.0700137085648031,0.6814837707579956,0.0,0.0
Hyb-Adam-UM,50,16,70,HybAdamUM_completed_p50_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep16_seed70.csv,0.4952380952380952,105,52,53,missing_p50_rep16_seed70.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,34.76657504600007,0.0182180236498333,0.0108449262590975,0.9341071961190952,0.8342013147784513,116.92998126973764,22.60527459442424,80.66768304505439,22.60527459442424,0.0100185692762706,0.0496819221855477,0.4835827777666533,0.0,0.0
Hyb-Adam-UM,50,17,71,HybAdamUM_completed_p50_rep17_seed71.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep17_seed71.csv,0.4952380952380952,105,52,53,missing_p50_rep17_seed71.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.07915999300008,0.0216086153082478,0.0124362658264086,0.9208685463890768,0.918466660974985,131.84683791413008,26.85295146460808,79.63322299614268,26.85295146460808,0.011947304024599,0.0590174757463913,0.5744511001733772,0.0,0.0
Hyb-Adam-UM,50,18,72,HybAdamUM_completed_p50_rep18_seed72.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep18_seed72.csv,0.4952380952380952,105,52,53,missing_p50_rep18_seed72.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.192783898000016,0.015048082756742,0.0080032386657848,0.958568278531921,0.9073678818406896,225.9684464123524,24.0190580884444,89.37061414113815,24.0190580884444,0.0107057808805129,0.0527891386559217,0.5138271062017323,0.0,0.0
Hyb-Adam-UM,50,19,73,HybAdamUM_completed_p50_rep19_seed73.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep19_seed73.csv,0.4952380952380952,105,52,53,missing_p50_rep19_seed73.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.264102559000094,0.0209304248071095,0.0097756160046123,0.9492709657238928,0.9592760180995474,117.39024415876524,22.021339748059923,81.24091153752349,22.021339748059923,0.0099105245914165,0.0483985488968349,0.4710909660056384,0.0,0.0
Hyb-Adam-UM,50,20,74,HybAdamUM_completed_p50_rep20_seed74.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep20_seed74.csv,0.4952380952380952,105,52,53,missing_p50_rep20_seed74.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.09433184900013,0.0091503986798097,0.0056551291643663,0.9837711907373626,0.9099291385639886,166.6451115000882,22.16246041021665,86.70080375552756,22.16246041021665,0.0098259922420885,0.0487087041982783,0.4741098862811237,0.0,0.0
Hyb-Adam-UM,50,21,75,HybAdamUM_completed_p50_rep21_seed75.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep21_seed75.csv,0.4952380952380952,105,52,53,missing_p50_rep21_seed75.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,34.746771008,0.0092621815631938,0.0049458322534997,0.9870504650354572,0.9753265602322204,112.57360889393875,27.909236001209308,75.20801165084438,27.909236001209308,0.0122052865528708,0.061338980222438,0.5970476410022852,0.0,0.0
Hyb-Adam-UM,50,22,76,HybAdamUM_completed_p50_rep22_seed76.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep22_seed76.csv,0.4952380952380952,105,52,53,missing_p50_rep22_seed76.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,34.85379719100001,0.0095597999819532,0.0063074903049823,0.9797781522493356,0.9071971313924698,127.50407137383696,27.690577139491506,78.28259377043435,27.690577139491506,0.0121723290995209,0.0608584112955857,0.5923699867100931,0.0,0.0
Hyb-Adam-UM,50,23,77,HybAdamUM_completed_p50_rep23_seed77.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep23_seed77.csv,0.4952380952380952,105,52,53,missing_p50_rep23_seed77.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.194176621999986,0.0176549262934633,0.0103028045216429,0.9481415856472926,0.8745837957824639,132.11828014508365,24.260791077480985,81.63706714101987,24.260791077480985,0.0106723239207368,0.0533204199505076,0.5189983731920029,0.0,0.0
Hyb-Adam-UM,50,24,78,HybAdamUM_completed_p50_rep24_seed78.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep24_seed78.csv,0.4952380952380952,105,52,53,missing_p50_rep24_seed78.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.23688287699997,0.0206621810561362,0.0094819226317847,0.938893101232356,0.9173567830615555,104.27045292929066,24.12433236546855,76.86369274541458,24.12433236546855,0.0107312940339788,0.0530205106933374,0.5160791835696964,0.0,0.0
Hyb-Adam-UM,50,25,79,HybAdamUM_completed_p50_rep25_seed79.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep25_seed79.csv,0.4952380952380952,105,52,53,missing_p50_rep25_seed79.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.12912608200031,0.0231165011897409,0.0120090795584628,0.9130073884128364,0.9374199607273968,133.99095910241388,26.36715708384268,80.32168941809772,26.36715708384268,0.0117342822028565,0.0579497957886652,0.5640587558958204,0.0,0.0
Hyb-Adam-UM,50,26,80,HybAdamUM_completed_p50_rep26_seed80.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep26_seed80.csv,0.4952380952380952,105,52,53,missing_p50_rep26_seed80.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.13253318600027,0.0176193092670593,0.0084440753934534,0.9435886972720748,0.8993426107743532,147.58655033836357,29.128542283955245,80.26341681056043,29.128542283955245,0.0128582417135516,0.064018774250451,0.6231316205043104,0.0,0.0
Hyb-Adam-UM,50,27,81,HybAdamUM_completed_p50_rep27_seed81.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep27_seed81.csv,0.4952380952380952,105,52,53,missing_p50_rep27_seed81.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,34.94853029599972,0.0053706672274662,0.0043250442036729,0.9935423633335596,0.9545803807734996,305.72900772323254,23.930035199016626,92.17279532052784,23.930035199016626,0.0107992034985781,0.0525934839538826,0.5119226862410514,0.0,0.0
Hyb-Adam-UM,50,28,82,HybAdamUM_completed_p50_rep28_seed82.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep28_seed82.csv,0.4952380952380952,105,52,53,missing_p50_rep28_seed82.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,34.6403500790002,0.023389177291149,0.0119350945578715,0.92475206026719,0.9186374114232048,98.28833294100228,25.89265283173481,73.65643300993118,25.89265283173481,0.0115414065158683,0.056906929300516,0.5539079354163821,0.0,0.0
Hyb-Adam-UM,50,29,83,HybAdamUM_completed_p50_rep29_seed83.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep29_seed83.csv,0.4952380952380952,105,52,53,missing_p50_rep29_seed83.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,34.88973049000015,0.0179193510454479,0.0087429530899154,0.9411827435032032,0.9136856484248272,169.40935814060694,20.978141889861693,87.61689311611099,20.978141889861693,0.0093503909537712,0.0461058063513443,0.4487743816208526,0.0,0.0
Hyb-Adam-UM,50,30,84,HybAdamUM_completed_p50_rep30_seed84.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep30_seed84.csv,0.4952380952380952,105,52,53,missing_p50_rep30_seed84.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,52.0,35.13949494600001,0.0454455899951019,0.0263406893375953,0.6966988705230424,0.4877486553402202,97.30213517479363,24.784764771440106,74.52803607349755,24.784764771440106,0.0107931600929221,0.0544720104866815,0.530207467482939,0.0,0.0
Hyb-Adam-UM,65,1,55,HybAdamUM_completed_p65_rep01_seed55.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep01_seed55.csv,0.6476190476190476,105,68,37,missing_p65_rep01_seed55.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.47543350900014,0.0504987611394008,0.0316787055191553,0.736132545289312,0.7636752299881664,67.57008307127498,13.350181709097486,80.24246663273256,13.350181709097486,0.0057925407280244,0.0293410587013131,0.2855934320818792,0.0,0.0
Hyb-Adam-UM,65,2,56,HybAdamUM_completed_p65_rep02_seed56.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep02_seed56.csv,0.6476190476190476,105,68,37,missing_p65_rep02_seed56.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.20546369899967,0.0288330281421442,0.0155751490411003,0.9331390173463344,0.9120509982059014,86.04344368446714,13.03890042140884,84.84614299117985,13.03890042140884,0.005882824907202,0.0286569240030963,0.2789343548325197,0.0,0.0
Hyb-Adam-UM,65,3,57,HybAdamUM_completed_p65_rep03_seed57.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep03_seed57.csv,0.6476190476190476,105,68,37,missing_p65_rep03_seed57.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,44.95946194499993,0.0228030595919995,0.0128256969160696,0.9153759534635856,0.8815894949803411,243.966902620444,17.827492961756306,92.69265922128308,17.827492961756306,0.0073461367873895,0.0391813032126512,0.381374202337185,0.0,0.0
Hyb-Adam-UM,65,4,58,HybAdamUM_completed_p65_rep04_seed58.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep04_seed58.csv,0.6476190476190476,105,68,37,missing_p65_rep04_seed58.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.72344573700002,0.0154642043851338,0.0091380883075148,0.9621652866732078,0.9194182539985494,138.39895417278666,13.847815243048643,89.99427753929405,13.847815243048643,0.0063077342817958,0.030434758775931,0.2962390451511978,0.0,0.0
Hyb-Adam-UM,65,5,59,HybAdamUM_completed_p65_rep05_seed59.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep05_seed59.csv,0.6476190476190476,105,68,37,missing_p65_rep05_seed59.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.697830392000014,0.0320415301473649,0.0178619763554591,0.8451634752555728,0.8650990571439476,92.11590896769825,17.95760174903392,80.50542848648324,17.95760174903392,0.0072707098327591,0.0394672565912833,0.384157551351626,0.0,0.0
Hyb-Adam-UM,65,6,60,HybAdamUM_completed_p65_rep06_seed60.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep06_seed60.csv,0.6476190476190476,105,68,37,missing_p65_rep06_seed60.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.58663483600003,0.0319644914223743,0.0169516917194611,0.8536770154185485,0.8479215177310377,208.4675899016321,15.525109114659,92.55274686967662,15.525109114659,0.0070172991202528,0.0341211189333164,0.3321205128226583,0.0,0.0
Hyb-Adam-UM,65,7,61,HybAdamUM_completed_p65_rep07_seed61.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep07_seed61.csv,0.6476190476190476,105,68,37,missing_p65_rep07_seed61.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.82508722500006,0.0537892495425631,0.0320360398838839,0.6284799705298099,0.564492117418025,57.94235691806618,12.997243104050453,77.56866686933482,12.997243104050453,0.0059117440539528,0.0285653694594515,0.2780432017010534,0.0,0.0
Hyb-Adam-UM,65,8,62,HybAdamUM_completed_p65_rep08_seed62.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep08_seed62.csv,0.6476190476190476,105,68,37,missing_p65_rep08_seed62.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.12882799499994,0.0126335557155508,0.0082538754588822,0.967037094830144,0.9034622284994462,141.5695911866469,14.9286618084507,89.45489516264225,14.9286618084507,0.0065423690229074,0.0328102457328586,0.3193610285738453,0.0,0.0
Hyb-Adam-UM,65,9,63,HybAdamUM_completed_p65_rep09_seed63.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep09_seed63.csv,0.6476190476190476,105,68,37,missing_p65_rep09_seed63.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.87014866799973,0.0186148544877924,0.0097187786716699,0.9503060726688132,0.9050654655113178,135.25857414292057,18.24773123197464,86.5090022221488,18.24773123197464,0.0080263906641842,0.0401049038065376,0.3903641391409679,0.0,0.0
Hyb-Adam-UM,65,10,64,HybAdamUM_completed_p65_rep10_seed64.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep10_seed64.csv,0.6476190476190476,105,68,37,missing_p65_rep10_seed64.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.992952624999816,0.0395810116904316,0.0195552012279154,0.8209509385217183,0.8510134748253617,72.8487170885805,11.146400567105632,84.69924933125156,11.146400567105632,0.0050806317433066,0.0244975836639684,0.2384490984980239,0.0,0.0
Hyb-Adam-UM,65,11,65,HybAdamUM_completed_p65_rep11_seed65.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep11_seed65.csv,0.6476190476190476,105,68,37,missing_p65_rep11_seed65.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.71693767499983,0.0355174700815572,0.0178481397818316,0.7984243182750522,0.8060464938733443,95.46454721129726,15.220087486512268,84.05681697434257,15.220087486512268,0.0068521047447959,0.0334507417285983,0.3255953451852571,0.0,0.0
Hyb-Adam-UM,65,12,66,HybAdamUM_completed_p65_rep12_seed66.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep12_seed66.csv,0.6476190476190476,105,68,37,missing_p65_rep12_seed66.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.63276342800009,0.0225309918392029,0.0120499408314396,0.9270181162960168,0.8968584189029276,117.28067585253976,14.627491533093355,87.52779055307893,14.627491533093355,0.0065438979080207,0.0321483330397656,0.312918250905753,0.0,0.0
Hyb-Adam-UM,65,13,67,HybAdamUM_completed_p65_rep13_seed67.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep13_seed67.csv,0.6476190476190476,105,68,37,missing_p65_rep13_seed67.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.95560852900008,0.041979755818795,0.0222015400181565,0.7967951099471914,0.8589914875749131,71.84625713092197,14.02489218452795,80.47930018265104,14.02489218452795,0.0063443096478809,0.0308239388670943,0.3000271592429465,0.0,0.0
Hyb-Adam-UM,65,14,68,HybAdamUM_completed_p65_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep14_seed68.csv,0.6476190476190476,105,68,37,missing_p65_rep14_seed68.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,47.45871364100003,0.0250358513950224,0.0128709876237694,0.9212530774997082,0.8802916364469214,88.33472154902253,16.181275454686407,81.68186283837845,16.181275454686407,0.0071785140985497,0.0355632427575525,0.3461575350256843,0.0,0.0
Hyb-Adam-UM,65,15,69,HybAdamUM_completed_p65_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep15_seed69.csv,0.6476190476190476,105,68,37,missing_p65_rep15_seed69.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.742605080999965,0.0251558449370651,0.0130738084958899,0.9161823019636646,0.9073939764095126,122.12234183904992,17.33189434110465,85.80776123344647,17.33189434110465,0.0077669526541033,0.0380920754749552,0.3707721211003056,0.0,0.0
Hyb-Adam-UM,65,16,70,HybAdamUM_completed_p65_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep16_seed70.csv,0.6476190476190476,105,68,37,missing_p65_rep16_seed70.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.317851104000056,0.0201125522371995,0.0116162617732747,0.935778718694663,0.8579990075199451,99.24522832023354,17.567265121100107,82.29913375339719,17.567265121100107,0.0077678855701139,0.0386093738925277,0.3758072846909918,0.0,0.0
Hyb-Adam-UM,65,17,71,HybAdamUM_completed_p65_rep17_seed71.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep17_seed71.csv,0.6476190476190476,105,68,37,missing_p65_rep17_seed71.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.65650103899998,0.0220730304594304,0.0131180779854873,0.9145411717462372,0.8652517463831736,196.02814922208296,18.70493078945101,90.45803836659196,18.70493078945101,0.0080557262041895,0.0411097379987934,0.4001447693684212,0.0,0.0
Hyb-Adam-UM,65,18,72,HybAdamUM_completed_p65_rep18_seed72.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep18_seed72.csv,0.6476190476190476,105,68,37,missing_p65_rep18_seed72.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,45.990593177999926,0.0346882691616077,0.0174414390124637,0.8066679860818265,0.8523113333587814,247.0608244075008,14.923127286589894,93.95973549332298,14.923127286589894,0.0067273355947006,0.0327980819485492,0.3192426314517985,0.0,0.0
Hyb-Adam-UM,65,19,73,HybAdamUM_completed_p65_rep19_seed73.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep19_seed73.csv,0.6476190476190476,105,68,37,missing_p65_rep19_seed73.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.84716122300006,0.031246314225139,0.0149785964700334,0.8771349832809734,0.9267473374813908,110.36197700032476,13.002162846953508,88.21862094141785,13.002162846953508,0.0059536028318842,0.0285761820812164,0.2781484471794491,0.0,0.0
Hyb-Adam-UM,65,20,74,HybAdamUM_completed_p65_rep20_seed74.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep20_seed74.csv,0.6476190476190476,105,68,37,missing_p65_rep20_seed74.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.98830516399994,0.0350448552451442,0.0161245615645263,0.8275530016293536,0.8851013474825361,96.25316961472952,11.468415874027402,88.08515509678092,11.468415874027402,0.0052080317008149,0.025205309613247,0.2453378029883918,0.0,0.0
Hyb-Adam-UM,65,21,75,HybAdamUM_completed_p65_rep21_seed75.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep21_seed75.csv,0.6476190476190476,105,68,37,missing_p65_rep21_seed75.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,47.38017766600024,0.0486440634560444,0.0253237844925548,0.6381284987551875,0.8208955223880595,98.21937396774828,12.50245849189494,87.27088354686491,12.50245849189494,0.0055590845869159,0.0274779307514174,0.2674585341207987,0.0,0.0
Hyb-Adam-UM,65,22,76,HybAdamUM_completed_p65_rep22_seed76.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep22_seed76.csv,0.6476190476190476,105,68,37,missing_p65_rep22_seed76.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.73833230299988,0.0410285439971644,0.0194258675225859,0.6293417420360224,0.7692483872199105,161.01569388722228,13.6188305112116,91.54192353401872,13.6188305112116,0.00608053353474,0.0299314956290364,0.2913404949378231,0.0,0.0
Hyb-Adam-UM,65,23,77,HybAdamUM_completed_p65_rep23_seed77.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep23_seed77.csv,0.6476190476190476,105,68,37,missing_p65_rep23_seed77.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,47.12935393999987,0.0186055970361103,0.0102214711679821,0.9383869582770752,0.8674275680421422,118.77248002176869,18.318024335450595,84.57721491367928,18.318024335450595,0.0079991349875924,0.0402593941438474,0.3918678826188342,0.0,0.0
Hyb-Adam-UM,65,24,78,HybAdamUM_completed_p65_rep24_seed78.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep24_seed78.csv,0.6476190476190476,105,68,37,missing_p65_rep24_seed78.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,47.36083986599988,0.0420293465006998,0.0227233728102456,0.7682184042180802,0.7899377791350154,58.68067446560917,12.116937221363449,79.35106006924855,12.116937221363449,0.0054793855749875,0.0266306312557438,0.259211279874317,0.0,0.0
Hyb-Adam-UM,65,25,79,HybAdamUM_completed_p65_rep25_seed79.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep25_seed79.csv,0.6476190476190476,105,68,37,missing_p65_rep25_seed79.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,47.19953829999986,0.0487699733920492,0.028419495717211,0.6091233066065596,0.5370843989769821,161.07441041870774,15.05545676071752,90.65310453623182,15.05545676071752,0.0064870012165302,0.0330889159576209,0.3220734864547641,0.0,0.0
Hyb-Adam-UM,65,26,80,HybAdamUM_completed_p65_rep26_seed80.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep26_seed80.csv,0.6476190476190476,105,68,37,missing_p65_rep26_seed80.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,47.14537598200013,0.0206470743912889,0.0111172613952204,0.9219168069386652,0.8606710692063976,125.7113499915334,18.964293473338227,84.91441427157098,18.964293473338227,0.0082808980828257,0.0416797658754686,0.405693179169828,0.0,0.0
Hyb-Adam-UM,65,27,81,HybAdamUM_completed_p65_rep27_seed81.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep27_seed81.csv,0.6476190476190476,105,68,37,missing_p65_rep27_seed81.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.60103378099984,0.019683382433352,0.0102543832247826,0.931121122305778,0.8847196243844715,160.87499203412153,14.033544951981307,91.27673930264764,14.033544951981307,0.0062056739473557,0.0308429559384204,0.3002122633567224,0.0,0.0
Hyb-Adam-UM,65,28,82,HybAdamUM_completed_p65_rep28_seed82.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep28_seed82.csv,0.6476190476190476,105,68,37,missing_p65_rep28_seed82.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.928825856,0.0441855358616195,0.025975134796699,0.7062990547245893,0.468412413635149,90.243737920003,15.188813637454473,83.16912177228446,15.188813637454473,0.0068545276238228,0.0333820079944054,0.3249263201426436,0.0,0.0
Hyb-Adam-UM,65,29,83,HybAdamUM_completed_p65_rep29_seed83.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep29_seed83.csv,0.6476190476190476,105,68,37,missing_p65_rep29_seed83.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.61786378399984,0.0250115102972979,0.0130799865350532,0.9220971186016927,0.883040042752987,116.40773772523367,11.94995911867554,89.7343945065903,11.94995911867554,0.005426876087574,0.0262636464146715,0.2556392049416842,0.0,0.0
Hyb-Adam-UM,65,30,84,HybAdamUM_completed_p65_rep30_seed84.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p65_rep30_seed84.csv,0.6476190476190476,105,68,37,missing_p65_rep30_seed84.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,68.0,46.93621641500022,0.0459133537213413,0.025725766918934,0.6436228570403578,0.4040157269916402,117.9745053712484,20.14901705017427,82.92087177075396,20.14901705017427,0.0087062674539575,0.0442835539564269,0.4310373489908543,0.0,0.0
Hyb-Adam-UM,85,1,55,HybAdamUM_completed_p85_rep01_seed55.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep01_seed55.csv,0.8476190476190476,105,89,16,missing_p85_rep01_seed55.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,61.29837066300024,0.0646010930912015,0.0412355626533791,0.3387116312465317,0.2264555669050051,57.58001989555375,1.5592302811892509,97.29206366371947,1.5592302811892509,0.00072437519627,0.0034268797388774,0.0333557952329126,0.0,0.0
Hyb-Adam-UM,85,2,56,HybAdamUM_completed_p85_rep02_seed56.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep02_seed56.csv,0.8476190476190476,105,89,16,missing_p85_rep02_seed56.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,61.35757122900032,0.0469216603646495,0.0281909020283875,0.6642941080814284,0.7212121212121213,76.91933424451172,4.9527036083233575,93.56117202915502,4.9527036083233575,0.0022441537910477,0.0108850628754359,0.1059505894681187,0.0,0.0
