method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,completed_file,error_message
Hyb-Adam-UM,30,24,78,HybAdamUM_completed_p30_rep24_seed78.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep24_seed78.csv,0.3047619047619048,105,32,73,32,missing_p30_rep24_seed78.csv,0.0243116039364268,0.0101224368514223,0.9425853236534028,0.9560117302052784,21.620816786999967,True,True,True,5000,5000,0.015262097768766,0.7387835474769541,0.0,0.0,HybAdamUM_completed_p30_rep24_seed78.csv,
Hyb-Adam-UM,30,25,79,HybAdamUM_completed_p30_rep25_seed79.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep25_seed79.csv,0.3047619047619048,105,32,73,32,missing_p30_rep25_seed79.csv,0.0153376749842011,0.0062797792072928,0.9580587164767872,0.9538123167155425,21.56295021799997,True,True,True,5000,5000,0.0153211409189569,0.746663558577347,0.0,0.0,HybAdamUM_completed_p30_rep25_seed79.csv,
Hyb-Adam-UM,30,26,80,HybAdamUM_completed_p30_rep26_seed80.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep26_seed80.csv,0.3047619047619048,105,32,73,32,missing_p30_rep26_seed80.csv,0.0207649212813826,0.0086368087223991,0.9418349843897224,0.9505131964809382,21.68736005300002,True,True,True,5000,5000,0.0159762967298398,0.7738163919077018,0.0,0.0,HybAdamUM_completed_p30_rep26_seed80.csv,
Hyb-Adam-UM,30,27,81,HybAdamUM_completed_p30_rep27_seed81.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep27_seed81.csv,0.3047619047619048,105,32,73,32,missing_p30_rep27_seed81.csv,0.0044676321781759,0.0036187510854239,0.9957702959645366,0.972140762463343,21.30919402200016,True,True,True,5000,5000,0.0161433687664016,0.7873284972668674,0.0,0.0,HybAdamUM_completed_p30_rep27_seed81.csv,
Hyb-Adam-UM,30,28,82,HybAdamUM_completed_p30_rep28_seed82.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep28_seed82.csv,0.3047619047619048,105,32,73,32,missing_p30_rep28_seed82.csv,0.0117802047583971,0.0062553720097638,0.9801053476412834,0.9545454545454544,21.818635735000043,True,True,True,5000,5000,0.0153154541304105,0.7401711119451352,0.0,0.0,HybAdamUM_completed_p30_rep28_seed82.csv,
Hyb-Adam-UM,30,29,83,HybAdamUM_completed_p30_rep29_seed83.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep29_seed83.csv,0.3047619047619048,105,32,73,32,missing_p30_rep29_seed83.csv,0.0173976797277135,0.008723436278424,0.969420902485288,0.9802052785923752,21.605848873000014,True,True,True,5000,5000,0.0158631377698593,0.8032946152178312,0.0,0.0,HybAdamUM_completed_p30_rep29_seed83.csv,
Hyb-Adam-UM,30,30,84,HybAdamUM_completed_p30_rep30_seed84.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep30_seed84.csv,0.3047619047619048,105,32,73,32,missing_p30_rep30_seed84.csv,0.022954770834418,0.0120220518236494,0.9096508634453316,0.8621700879765395,21.50143367599981,True,True,True,5000,5000,0.0152864729803908,0.7520605789836206,0.0,0.0,HybAdamUM_completed_p30_rep30_seed84.csv,
Hyb-Adam-UM,50,1,55,HybAdamUM_completed_p50_rep01_seed55.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep01_seed55.csv,0.4952380952380952,105,52,53,52,missing_p50_rep01_seed55.csv,0.0398304798260423,0.0221213002759795,0.8562976683347335,0.8560573721506018,35.066856417000054,True,True,True,5000,4500,0.0089924832163536,0.4304833764765507,0.0,0.0,HybAdamUM_completed_p50_rep01_seed55.csv,
Hyb-Adam-UM,50,2,56,HybAdamUM_completed_p50_rep02_seed56.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep02_seed56.csv,0.4952380952380952,105,52,53,52,missing_p50_rep02_seed56.csv,0.0300481254185161,0.015114781808856,0.9433336676152104,0.92999231622983,35.02622538200012,True,True,True,5000,5000,0.0099022855064747,0.4767577968045653,0.0,0.0,HybAdamUM_completed_p50_rep02_seed56.csv,
Hyb-Adam-UM,50,3,57,HybAdamUM_completed_p50_rep03_seed57.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep03_seed57.csv,0.4952380952380952,105,52,53,52,missing_p50_rep03_seed57.csv,0.0218663516791615,0.0127382940281952,0.9190319882102038,0.872022539059165,35.03091557800008,True,True,True,5000,4500,0.0093511838338161,0.4440555805328019,0.0,0.0,HybAdamUM_completed_p50_rep03_seed57.csv,
Hyb-Adam-UM,50,4,58,HybAdamUM_completed_p50_rep04_seed58.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep04_seed58.csv,0.4952380952380952,105,52,53,52,missing_p50_rep04_seed58.csv,0.0160007566480538,0.0082692261465267,0.9646030324860764,0.9514214974814308,35.65766845500002,True,True,True,5000,5000,0.0103053540169581,0.48837949586828,0.0,0.0,HybAdamUM_completed_p50_rep04_seed58.csv,
Hyb-Adam-UM,50,5,59,HybAdamUM_completed_p50_rep05_seed59.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep05_seed59.csv,0.4952380952380952,105,52,53,52,missing_p50_rep05_seed59.csv,0.0191716358969419,0.0097048765367914,0.9354265292855722,0.8936224707589856,34.010571460000165,True,True,True,5000,4500,0.011200358789427,0.545060391787536,0.0,0.0,HybAdamUM_completed_p50_rep05_seed59.csv,
Hyb-Adam-UM,50,6,60,HybAdamUM_completed_p50_rep06_seed60.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep06_seed60.csv,0.4952380952380952,105,52,53,52,missing_p50_rep06_seed60.csv,0.0091268287509888,0.005271040018464,0.9839384429972912,0.9215401690429436,34.880140926000195,True,True,True,5000,4500,0.011772054436355,0.566267676771661,0.0,0.0,HybAdamUM_completed_p50_rep06_seed60.csv,
