method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
MDS-SMACOF,50,16,70,MDS_SMACOF_completed_p50_rep16_seed70.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep16_seed70.csv,True,,MDS-SMACOF_NJ_p50_rep16_seed70.treefile,0.4952380952380952,105,52,53,210,52,0.0360268970764925,0.0303693839807272,0.7713137308875774,0.4902245368394092,0.0151801409999734,True,True,True,344,344,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T2;T13|T14;T3|T4;T8|T9;T12|T13|T14|T15;T1|T2|T3|T4|T6;T10|T11|T12|T13|T14|T15,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.4099876160475842,0.46376594070450844,0.8927089594337089,0.9141716773792244,0.41015580897871945,0.46380507422651257,0.844328189202921,0.8132490151358075,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,17,71,MDS_SMACOF_completed_p50_rep17_seed71.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep17_seed71.csv,True,,MDS-SMACOF_NJ_p50_rep17_seed71.treefile,0.4952380952380952,105,52,53,210,52,0.0404695721423231,0.0323765434147088,0.7292350718686977,0.8439340903269871,0.0178278419998605,True,True,True,413,413,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T10|T9;T11|T14;T13|T15;T4|T5;T1|T2|T3|T6;T11|T13|T14|T15,T11|T12;T14|T15;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5,0.4092247447656859,0.4642416114242345,0.8443985360035602,0.8755753680281982,0.41028314307321484,0.4639918886431113,0.8092605996916205,0.8494920174165457,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,18,72,MDS_SMACOF_completed_p50_rep18_seed72.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep18_seed72.csv,True,,MDS-SMACOF_NJ_p50_rep18_seed72.treefile,0.4952380952380952,105,52,53,210,52,0.0375059714276421,0.0308836600935347,0.806010172048417,0.6947835738068813,0.0175932859999647,True,True,True,394,394,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T7|T9;T10|T7|T9;T11|T12|T13;T11|T12|T13|T15;T1|T2|T3|T4|T6;T11|T12|T13|T14|T15|T8,T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.4100214307311042,0.4680537750228879,0.7975256990399088,0.7215011403690649,0.41063610177879845,0.4663362910146243,0.8083072608899968,0.7885030064275347,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,19,73,MDS_SMACOF_completed_p50_rep19_seed73.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep19_seed73.csv,True,,MDS-SMACOF_NJ_p50_rep19_seed73.treefile,0.4952380952380952,105,52,53,210,52,0.049534330016403,0.0380023933378772,0.6172461997331965,0.6712200119525313,0.0149717109998164,True,True,True,295,295,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T1|T3;T10|T9;T13|T15;T2|T5;T1|T3|T4;T1|T3|T4|T6,T14|T15;T2|T3;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5,0.4088585608168964,0.462750199959641,0.8631045831487795,0.8908044785403276,0.41083695396216774,0.46385393228258354,0.7618090966623429,0.796620360771304,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,20,74,MDS_SMACOF_completed_p50_rep20_seed74.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep20_seed74.csv,True,,MDS-SMACOF_NJ_p50_rep20_seed74.treefile,0.4952380952380952,105,52,53,210,52,0.0329484658453131,0.0278697598954605,0.8048460540048056,0.7752070349184667,0.0178973409999798,True,True,True,396,396,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T8|T9,T7|T8,0.40982693898085454,0.46426342882409993,0.8872520953788986,0.8834231805929917,0.40934069848252425,0.46398729981845094,0.8442784511357765,0.8680074642338792,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,21,75,MDS_SMACOF_completed_p50_rep21_seed75.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep21_seed75.csv,True,,MDS-SMACOF_NJ_p50_rep21_seed75.treefile,0.4952380952380952,105,52,53,210,52,0.036301425312666,0.02979245077709,0.9217173594042136,0.9019892427217622,0.018110575999799,True,True,True,356,356,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T1|T2;T3|T4;T5|T6;T7|T9,T2|T3;T7|T8;T1|T2|T3;T1|T2|T3|T4|T5,0.4081241562414623,0.4623794369492836,0.9042813914253113,0.8724030686294837,0.41005498726040135,0.46330897625142664,0.8657913758895902,0.8757619738751814,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,22,76,MDS_SMACOF_completed_p50_rep22_seed76.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep22_seed76.csv,True,,MDS-SMACOF_NJ_p50_rep22_seed76.treefile,0.4952380952380952,105,52,53,210,52,0.0337835006081283,0.0285494113743352,0.8235893623850303,0.8452147186886365,0.0402545409999675,True,True,True,587,587,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T10|T7|T8,T7|T8|T9,0.4120574345929415,0.4675296778535942,0.8847128204434139,0.9243520630313082,0.4108882192049355,0.4652013760221421,0.8512083588200252,0.8740203193033381,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,23,77,MDS_SMACOF_completed_p50_rep23_seed77.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep23_seed77.csv,True,,MDS-SMACOF_NJ_p50_rep23_seed77.treefile,0.4952380952380952,105,52,53,210,52,0.0408651725648053,0.0355314131766335,0.8352138847536067,0.590455049944506,0.024772385999995,True,True,True,518,518,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T3;T2|T4;T5|T6;T8|T9;T10|T8|T9;T11|T12|T14|T15;T11|T12|T13|T14|T15|T7,T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.41257658619940407,0.46798755895006555,0.8681975675217222,0.8301264772962886,0.4132420655236912,0.46829273386676484,0.812195002290458,0.7895915405349367,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,24,78,MDS_SMACOF_completed_p50_rep24_seed78.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep24_seed78.csv,True,,MDS-SMACOF_NJ_p50_rep24_seed78.treefile,0.4952380952380952,105,52,53,210,52,0.0443124926393904,0.0322792137862522,0.7717865714230966,0.8677537778536668,0.0165883330000724,True,True,True,347,347,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T1|T2;T3|T5;T1|T2|T4;T3|T5|T6,T2|T3;T1|T2|T3;T1|T2|T3|T4;T1|T2|T3|T4|T5,0.40836738329586214,0.4610124226246349,0.9232556533095758,0.9584387310802405,0.4098383951730099,0.4614938755474541,0.8411750149997748,0.8899647522289031,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,25,79,MDS_SMACOF_completed_p50_rep25_seed79.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep25_seed79.csv,True,,MDS-SMACOF_NJ_p50_rep25_seed79.treefile,0.4952380952380952,105,52,53,210,52,0.0425932676658316,0.0336937955263629,0.6854771796090315,0.7028088448732177,0.0169772700000976,True,True,True,379,379,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T10|T8;T7|T9;T12|T13|T14|T15;T1|T2|T3|T4|T6;T11|T12|T13|T14|T15|T5;T1|T10|T2|T3|T4|T6|T8,T11|T12;T7|T8;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.39737954154193283,0.45557910369535226,0.8343722080835392,0.8941011818370308,0.40025975672278485,0.45787931338440785,0.7826634844566513,0.8432925565001037,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,26,80,MDS_SMACOF_completed_p50_rep26_seed80.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep26_seed80.csv,True,,MDS-SMACOF_NJ_p50_rep26_seed80.treefile,0.4952380952380952,105,52,53,210,52,0.0391358374071008,0.0304787726867031,0.8711343264868635,0.7924528301886792,0.0149966029998722,True,True,True,343,343,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T1|T3;T13|T14;T2|T4;T12|T13|T14|T15;T10|T6|T7|T8|T9,T11|T12;T14|T15;T2|T3;T1|T2|T3;T1|T2|T3|T4|T5|T6,0.40736390721833377,0.4620531019120853,0.8909832331017123,0.9075368028198216,0.408606247205733,0.46146535265530125,0.8418760279000074,0.8590607505701845,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,27,81,MDS_SMACOF_completed_p50_rep27_seed81.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep27_seed81.csv,True,,MDS-SMACOF_NJ_p50_rep27_seed81.treefile,0.4952380952380952,105,52,53,210,52,0.0335710134184026,0.0278926912115173,0.837337543219761,0.771792025954068,0.0144875329999649,True,True,True,317,317,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T7|T9;T10|T7|T9;T11|T12|T14;T11|T12|T14|T15,T14|T15;T7|T8;T13|T14|T15;T7|T8|T9,0.40869426738043985,0.46394821536443054,0.8366752801122008,0.7137362637362636,0.41133726483605165,0.4660229181010652,0.8380059772949267,0.8205370101596517,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,28,82,MDS_SMACOF_completed_p50_rep28_seed82.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep28_seed82.csv,True,,MDS-SMACOF_NJ_p50_rep28_seed82.treefile,0.4952380952380952,105,52,53,210,52,0.0461871371873251,0.0335274771897473,0.7009805525499752,0.7874156919661914,0.0173209720001068,True,True,True,375,375,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T1|T3;T2|T5;T1|T3|T4;T10|T7|T8;T1|T3|T4|T6;T1|T2|T3|T4|T5|T6|T9,T2|T3;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.40819605353184185,0.4617423383427349,0.8809176972593702,0.9139228695832469,0.40910842184765983,0.46180366257073974,0.8086120665067253,0.8376632801161102,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,29,83,MDS_SMACOF_completed_p50_rep29_seed83.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep29_seed83.csv,True,,MDS-SMACOF_NJ_p50_rep29_seed83.treefile,0.4952380952380952,105,52,53,210,52,0.0397481201609564,0.0359018319821065,0.7142614816121968,0.5608298471783488,0.0301695890000246,True,True,True,573,573,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T4;T11|T13;T12|T14;T5|T6;T10|T7|T8;T12|T14|T15;T1|T2|T3|T4|T5|T6|T9,T11|T12;T14|T15;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.4103015549271581,0.46782133050167696,0.7987286386826374,0.762056811113415,0.4110247791157876,0.467663080769944,0.7829795547234302,0.7681733360978643,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,50,30,84,MDS_SMACOF_completed_p50_rep30_seed84.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p50_rep30_seed84.csv,True,,MDS-SMACOF_NJ_p50_rep30_seed84.treefile,0.4952380952380952,105,52,53,210,52,0.0437738379550833,0.0349955656324332,0.621984400914308,0.5522923247673525,0.016507606999994,True,True,True,290,290,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T4;T10|T7;T10|T7|T8;T11|T12|T5;T1|T2|T3|T4|T6;T1|T2|T3|T4|T6|T9;T11|T12|T13|T14|T15|T5,T7|T8;T1|T2|T3;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.40336812096198876,0.461190509321423,0.8222667393245351,0.9071428571428571,0.403204302157749,0.46100215202908734,0.7628518782917784,0.7813601492846776,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,1,55,MDS_SMACOF_completed_p65_rep01_seed55.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep01_seed55.csv,True,,MDS-SMACOF_NJ_p65_rep01_seed55.treefile,0.6476190476190476,105,68,37,210,68,0.0558968363774056,0.0439528844072908,0.4783380041305856,0.6288124594419208,0.0084472440000809,True,True,True,188,188,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T2;T11|T13;T12|T15;T3|T6;T8|T9;T10|T8|T9;T11|T13|T14;T1|T2|T3|T6;T10|T4|T8|T9;T11|T12|T13|T14|T15|T5;T11|T12|T13|T14|T15|T5|T7,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.405623434626407,0.4644214172656243,0.6066079040724622,0.673056189093925,0.40790244346523047,0.4650621334464263,0.5601271669539614,0.6996786232635289,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,2,56,MDS_SMACOF_completed_p65_rep02_seed56.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep02_seed56.csv,True,,MDS-SMACOF_NJ_p65_rep02_seed56.treefile,0.6476190476190476,105,68,37,210,68,0.0580389698601069,0.0481410961811055,0.4314709714238118,0.5026911478413558,0.0103125890000228,True,True,True,237,237,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T1|T6;T10|T8;T3|T5;T7|T9;T1|T4|T6;T11|T12|T13;T1|T3|T4|T5|T6;T11|T12|T13|T14|T15|T2,T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.42229807193399466,0.47730103816899017,0.6829398816914583,0.7578789135392908,0.4224194968540983,0.47688162717165344,0.5723669723942757,0.676643168152602,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,3,57,MDS_SMACOF_completed_p65_rep03_seed57.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep03_seed57.csv,True,,MDS-SMACOF_NJ_p65_rep03_seed57.treefile,0.6476190476190476,105,68,37,210,68,0.038304834777112,0.0318473703208374,0.6567639615635814,0.5868610909646143,0.0084676540000145,True,True,True,183,183,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T5|T6;T11|T12|T9;T2|T3|T4;T10|T13|T14|T15;T11|T12|T7|T9;T11|T12|T7|T8|T9,T7|T8;T1|T2|T3;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15,0.4094233979179299,0.46814416420666216,0.7762294028878127,0.8305618909392495,0.4088023766265766,0.4667495456644276,0.7484263461661128,0.7365954799917064,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,4,58,MDS_SMACOF_completed_p65_rep04_seed58.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep04_seed58.csv,True,,MDS-SMACOF_NJ_p65_rep04_seed58.treefile,0.6476190476190476,105,68,37,210,68,0.0391780083107824,0.03345547747892,0.806030191012526,0.7281749818681528,0.0075124590000541,True,True,True,170,170,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T1|T2;T5|T6;T11|T12|T14;T11|T12|T14|T15;T10|T11|T12|T13|T14|T15,T14|T15;T2|T3;T13|T14|T15;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.41194332547187695,0.46977470995358495,0.8070191151854179,0.7763010574331329,0.41355147376541673,0.47036658509571044,0.7738423434559765,0.7880364918100767,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,5,59,MDS_SMACOF_completed_p65_rep05_seed59.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep05_seed59.csv,True,,MDS-SMACOF_NJ_p65_rep05_seed59.treefile,0.6476190476190476,105,68,37,210,68,0.0399453570801447,0.0331265876974098,0.6516962998103526,0.6340420658854067,0.0098261840000759,True,True,True,175,175,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T11|T15;T13|T14;T5|T6;T8|T9;T10|T8|T9;T11|T12|T15;T13|T14|T7;T11|T12|T13|T14|T15|T7;T1|T10|T2|T3|T4|T8|T9,T11|T12;T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.40486098809149573,0.4654237116416985,0.7309499610981485,0.7792349160273688,0.4049071232422157,0.4649032869487698,0.7183135462460527,0.7590089156126892,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,6,60,MDS_SMACOF_completed_p65_rep06_seed60.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep06_seed60.csv,True,,MDS-SMACOF_NJ_p65_rep06_seed60.treefile,0.6476190476190476,105,68,37,210,68,0.0499671181032581,0.0394909414900418,0.453038332244896,0.617131732641142,0.0097944899998765,True,True,True,181,181,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T6;T13|T14;T4|T5;T7|T9;T10|T7|T9;T11|T12|T15;T1|T13|T14|T6;T2|T3|T4|T5;T1|T11|T12|T13|T14|T15|T6;T10|T2|T3|T4|T5|T7|T9,T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4108187458676023,0.4679514565646375,0.651301524278389,0.6636947957702674,0.41234438053865446,0.46788573032701114,0.6401793883501781,0.7287787684014099,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,7,61,MDS_SMACOF_completed_p65_rep07_seed61.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep07_seed61.csv,True,,MDS-SMACOF_NJ_p65_rep07_seed61.treefile,0.6476190476190476,105,68,37,210,68,0.0599776511836714,0.0461120685897541,0.385869485958232,0.5599496125510554,0.0107099879999168,True,True,True,243,243,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T1|T6;T3|T4;T7|T9;T10|T7|T9;T11|T12|T8;T10|T5|T7|T9;T10|T2|T5|T7|T9;T11|T12|T13|T14|T15|T8;T10|T2|T3|T4|T5|T7|T9,T2|T3;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4039452381877565,0.4614020925623248,0.5669437705352552,0.7466929297117977,0.40416495566640964,0.46122442359635135,0.5184503259716214,0.6720402239270163,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,8,62,MDS_SMACOF_completed_p65_rep08_seed62.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep08_seed62.csv,True,,MDS-SMACOF_NJ_p65_rep08_seed62.treefile,0.6476190476190476,105,68,37,210,68,0.0393689050319798,0.0326156625733703,0.7926721974152413,0.7258464709699582,0.0100169980000828,True,True,True,211,211,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T1|T2;T3|T4;T7|T9;T11|T12|T13;T11|T12|T13|T15;T14|T7|T8|T9;T1|T2|T3|T4|T6;T1|T10|T2|T3|T4|T5|T6,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15,0.41644265590752905,0.47241490348417986,0.831560328528978,0.7711382956665976,0.418777939297087,0.47324534379850547,0.8068509228120251,0.8176135185569147,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
