method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,stepA_method,stepA_loops,stepA_estimated_pairs,stepA_unfilled_pairs,MW_Qw_final,weighted_fit_pairs,final_tree_edges,n_start_pairs,best_start_pair,n_weighted_lsq_fits,n_graft_evaluations,nnls_backend
MW-proj,65,0.65,0.6476190476190476,25,79,105,68,37,27,True,True,True,True,,missing_p65_rep25_seed79.csv,MWproj_completed_p65_rep25_seed79.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep25_seed79.log,16.612068000002182,48.442468304239355,0.019103889721060127,0.10646696330602057,0.8277374048216587,58.523957020737264,0.022445654481427994,0.028252190020176253,0.01282634571713426,0.7379554108412837,0.8346375539183875,0.0,0.0,140.53793017429203,48.442468304239355,65.53068040481166,0,0,0,,ultrametric,3,68,0,0.0010385940699731916,105,27,105,"(4, 5)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,26,80,105,68,37,27,True,True,True,True,,missing_p65_rep26_seed80.csv,MWproj_completed_p65_rep26_seed80.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep26_seed80.log,14.792814311993425,36.26036089231556,0.015090723087133433,0.079693100862232,0.6195814968469602,58.523957020737264,0.022445654481427994,0.03939946361019098,0.02205824100846953,0.6263169685310714,0.7759285414360422,0.0,0.0,83.22223806717993,36.26036089231556,56.42948118861581,0,0,0,,ultrametric,2,68,0,0.0010532749070772997,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,27,81,105,68,37,27,True,True,True,True,,missing_p65_rep27_seed81.csv,MWproj_completed_p65_rep27_seed81.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep27_seed81.log,16.24457307199191,30.222116300984347,0.012339402033919712,0.06642223362853703,0.5164058932357479,58.523957020737264,0.022445654481427994,0.013722579360708108,0.004556731235024279,0.9086530885710231,0.7951673855785012,0.0,0.0,357.82565619211,30.222116300984347,91.55395490010402,0,0,0,,ultrametric,2,68,0,0.00010421544197921689,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,28,82,105,68,37,27,True,True,True,False,,missing_p65_rep28_seed82.csv,MWproj_completed_p65_rep28_seed82.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep28_seed82.log,11.334974318000604,9425137772068.213,0.08916596570809096,20714588510.040028,161047513734.0513,58.523957020737264,0.022445654481427994,0.03861246767233471,0.02398855997820065,0.45741299711929767,0.5574302401038287,0.0,0.0,94.12209065006178,9425137772068.213,-10013736102628.639,0,0,0,,ultrametric,2,54,14,0.002311664824621742,91,27,91,"(8, 10)",17836,15379,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,29,83,105,68,37,27,True,True,True,True,,missing_p65_rep29_seed83.csv,MWproj_completed_p65_rep29_seed83.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep29_seed83.log,16.383768281011726,27.472662563678455,0.011893207994389487,0.06037947816193067,0.46942592336919126,58.523957020737264,0.022445654481427994,0.01566414509462557,0.005408057219028632,0.8929911042755276,0.8243310302706416,0.0,0.0,306.2282590429136,27.472662563678455,91.0286977924436,0,0,0,,ultrametric,3,68,0,0.0001309888213749313,105,27,105,"(0, 12)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,30,84,105,68,37,27,True,True,True,True,,missing_p65_rep30_seed84.csv,MWproj_completed_p65_rep30_seed84.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep30_seed84.log,12.130188124996494,45.75025690801606,0.015620632934931935,0.10055001518245288,0.7817355359584623,58.523957020737264,0.022445654481427994,0.034553514389049356,0.014229779096814946,0.5634873606975614,0.7254056138723056,0.0,0.0,140.6981896323198,45.75025690801606,67.48340754946945,0,0,0,,ultrametric,2,54,14,8.794969773241985e-05,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,1,55,105,89,16,27,True,True,True,False,,missing_p85_rep01_seed55.csv,MWproj_completed_p85_rep01_seed55.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep01_seed55.log,15.036812122008996,12566581247522.63,0.06232733054126675,27618859884.665123,214725419934.77667,58.523957020737264,0.022445654481427994,0.04369199977366352,0.02852545104826739,0.2772785806871467,0.2768981954375213,0.0,0.0,60.156515922345676,12566581247522.63,-20889808950512.22,0,0,0,,ultrametric,3,75,14,1.1709859659636538e-06,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,2,56,105,89,16,27,True,True,True,False,,missing_p85_rep02_seed56.csv,MWproj_completed_p85_rep02_seed56.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep02_seed56.log,12.935651863997919,12567002960020.484,0.07865368692405936,27619786725.319744,214732625744.48816,58.523957020737264,0.022445654481427994,0.0428603483042645,0.02906359471327385,0.3365050356969266,0.3182499148791284,0.0,0.0,28.341144301387747,12567002960020.484,-44341903863693.99,0,0,0,,ultrametric,3,75,14,7.791831328975718e-05,91,27,91,"(0, 2)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,3,57,105,89,16,27,True,True,True,False,,missing_p85_rep03_seed57.csv,MWproj_completed_p85_rep03_seed57.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep03_seed57.log,13.271942403996945,101.3897772328496,0.03559329126467975,0.22283467523703207,1.7324491096342536,58.523957020737264,0.022445654481427994,0.049221068701323555,0.030497566823062316,0.006817923566743117,0.052453936869307945,0.0,0.0,61.40334425072568,101.3897772328496,-65.1209367666507,0,0,0,,ultrametric,3,63,26,0.0009027475001132224,79,27,79,"(0, 1)",15484,13351,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,4,58,105,89,16,27,True,True,True,False,,missing_p85_rep04_seed58.csv,MWproj_completed_p85_rep04_seed58.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep04_seed58.log,15.947914905991638,122.99389321835204,0.039458122758562204,0.2703162488315429,2.1015990626671166,58.523957020737264,0.022445654481427994,0.04491164117922477,0.027960473989578013,0.13643330576676999,0.26872837334730404,0.0,0.0,79.25342440142097,122.99389321835204,-55.19063579560207,0,0,0,,ultrametric,3,75,14,0.0034258370391953776,91,27,91,"(2, 10)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,5,59,105,89,16,27,True,True,True,True,,missing_p85_rep05_seed59.csv,MWproj_completed_p85_rep05_seed59.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep05_seed59.log,16.07045031400048,63.14237297667526,0.022355171191959337,0.138774446102583,1.0789149639061746,58.523957020737264,0.022445654481427994,0.03821273302134826,0.021520656130161783,0.3697283449378518,0.6591643300024116,0.0,0.0,552.2069712798417,63.14237297667526,88.5654516765098,0,0,0,,ultrametric,3,75,14,0.0011735848187408358,91,27,91,"(0, 2)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,6,60,105,89,16,27,True,True,True,False,,missing_p85_rep06_seed60.csv,MWproj_completed_p85_rep06_seed60.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep06_seed60.log,12.83078417800425,435.2669244746586,0.07643679036260141,0.9566306032410079,7.437414464651236,58.523957020737264,0.022445654481427994,0.04679520322062685,0.025985343633017643,0.18742480153849592,0.46335629177606147,0.0,0.0,111.97595043894788,435.2669244746586,-288.7146505730953,0,0,0,,ultrametric,3,62,27,0.002402530563575433,78,27,78,"(0, 10)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,7,61,105,89,16,27,True,True,True,False,,missing_p85_rep07_seed61.csv,MWproj_completed_p85_rep07_seed61.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep07_seed61.log,17.800040215006447,3141592613271.7144,0.06409419207746271,6904599150.047724,53680454521.530876,58.523957020737264,0.022445654481427994,0.04567575973802557,0.02921008346406682,0.12682308514458296,0.38583588695948257,0.0,0.0,71.02324355410404,3141592613271.7144,-4423330245129.526,0,0,0,,ultrametric,3,75,14,7.01450100755815e-05,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,8,62,105,89,16,27,True,True,True,True,,missing_p85_rep08_seed62.csv,MWproj_completed_p85_rep08_seed62.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep08_seed62.log,21.278150222002296,3.647879123826539,0.001692207677902107,0.008017316755662723,0.06233138204468909,58.523957020737264,0.022445654481427994,0.05132623312129034,0.03524561757799389,-0.023405827011085296,-0.05771195097037794,0.0,0.0,63.14367741632185,3.647879123826539,94.22289091625885,0,0,0,,ultrametric,3,89,0,1.576951966322595e-05,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,9,63,105,89,16,27,True,True,True,False,,missing_p85_rep09_seed63.csv,MWproj_completed_p85_rep09_seed63.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep09_seed63.log,12.44850657400093,378.22393980699076,0.06627349104791794,0.8312614061692104,6.462719868257911,58.523957020737264,0.022445654481427994,0.04469311826011806,0.024664532801455738,0.1767582438282575,0.2905128753429428,0.0,0.0,55.864315035852094,378.22393980699076,-577.0403245153146,0,0,0,,ultrametric,3,62,27,2.530596902203042e-05,78,27,78,"(0, 1)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,10,64,105,89,16,27,True,True,True,False,,missing_p85_rep10_seed64.csv,MWproj_completed_p85_rep10_seed64.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep10_seed64.log,12.39943526800198,539.6665741885909,0.07552424901470213,1.1860803828320678,9.221293324328128,58.523957020737264,0.022445654481427994,0.051681564790517574,0.037163952564073545,0.23621046660196013,0.17085461355124276,0.0,0.0,35.7702027221559,539.6665741885909,-1408.704265336254,0,0,0,,ultrametric,3,63,26,1.7959245969096008e-05,79,27,79,"(0, 8)",15484,13351,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,11,65,105,89,16,27,True,True,True,True,,missing_p85_rep11_seed65.csv,MWproj_completed_p85_rep11_seed65.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep11_seed65.log,22.082748172004358,11.736836087402912,0.0052481320066483155,0.025795244148138267,0.2005475481304879,58.523957020737264,0.022445654481427994,0.04803992912486043,0.029706707468724017,0.17520954848707204,0.32931562819203275,0.0,0.0,36.49546762654157,11.736836087402912,67.84029127258744,0,0,0,,ultrametric,3,89,0,0.0006277848169772248,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,12,66,105,89,16,27,True,True,True,False,,missing_p85_rep12_seed66.csv,MWproj_completed_p85_rep12_seed66.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep12_seed66.log,14.113532656003372,18850188091817.586,0.07063967304170637,41428984817.18151,322093533168.61755,58.523957020737264,0.022445654481427994,0.019906755826957865,0.011197120102232868,0.8494964706114352,0.7183009874021111,0.0,0.0,300.87450255642295,18850188091817.586,-6265133114090.2295,0,0,0,,ultrametric,3,75,14,0.0010207136671712023,91,27,91,"(3, 14)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,13,67,105,89,16,27,True,True,True,False,,missing_p85_rep13_seed67.csv,MWproj_completed_p85_rep13_seed67.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep13_seed67.log,8.109727407005266,18849555708309.15,0.10008233875592679,41427594963.31681,322082727619.22156,58.523957020737264,0.022445654481427994,0.04736898669680801,0.031561602604291916,0.1810636025098948,0.33950811925243257,0.0,0.0,38.962043407955214,18849555708309.15,-48379279061173.45,0,0,0,,ultrametric,3,40,49,0.0004630316522015015,56,27,56,"(0, 2)",10976,9464,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,14,68,105,89,16,27,True,True,True,True,,missing_p85_rep14_seed68.csv,MWproj_completed_p85_rep14_seed68.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep14_seed68.log,21.980321550989174,2.5560394240334596,0.001208948965108736,0.005617669063809802,0.04367509570700692,58.523957020737264,0.022445654481427994,0.047105257358477565,0.028530842099025403,0.2562583005557538,0.17063329928498472,0.0,0.0,18.054336746979544,2.5560394240334596,85.84251828325358,0,0,0,,ultrametric,3,89,0,8.010632719072691e-05,105,27,105,"(0, 5)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,15,69,105,89,16,27,True,True,True,False,,missing_p85_rep15_seed69.csv,MWproj_completed_p85_rep15_seed69.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep15_seed69.log,22.576890652999282,102.34909541821565,0.032691399600569826,0.2249430668532212,1.7488409982590458,58.523957020737264,0.022445654481427994,0.037275538838526356,0.021953681071968604,0.5311497073096854,0.3620909804952334,0.0,0.0,75.84104238925232,102.34909541821565,-34.95212116535976,0,0,0,,ultrametric,3,89,0,0.003997548332637215,105,27,105,"(3, 7)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,16,70,105,89,16,27,True,True,True,False,,missing_p85_rep16_seed70.csv,MWproj_completed_p85_rep16_seed70.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep16_seed70.log,17.06738636799855,29.599871918605984,0.008501987129889477,0.06505466355737578,0.5057735912853197,58.523957020737264,0.022445654481427994,0.03922923690013796,0.02072009408935539,0.3988490578119529,0.7462459156503796,0.0,0.0,28.13361866348759,29.599871918605984,-5.21174781195613,0,0,0,,ultrametric,3,75,14,1.5573858044290267e-05,91,27,91,"(0, 3)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,17,71,105,89,16,27,True,True,True,False,,missing_p85_rep17_seed71.csv,MWproj_completed_p85_rep17_seed71.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep17_seed71.log,12.591237108994392,508986474.20241255,0.1156162700818838,1118651.591653654,8697061.854892336,58.523957020737264,0.022445654481427994,0.047186011418686,0.03367723015715305,0.20990852785874772,0.3225400068096698,0.0,0.0,52.580687402965836,508986474.20241255,-968010208.2366759,0,0,0,,ultrametric,3,62,27,8.957154652172686e-06,78,27,78,"(0, 2)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,18,72,105,89,16,27,True,True,True,False,,missing_p85_rep18_seed72.csv,MWproj_completed_p85_rep18_seed72.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep18_seed72.log,11.4117488089978,68.61786474045542,0.02123494580766061,0.15080849393506685,1.1724747989296331,58.523957020737264,0.022445654481427994,0.048565609194316954,0.030547974378246308,0.19876768305702092,0.367846427689756,0.0,0.0,28.45567116172377,68.61786474045542,-141.1395055504947,0,0,0,,ultrametric,3,62,27,0.0005178798036784458,78,27,78,"(1, 6)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,19,73,105,89,16,27,True,True,True,False,,missing_p85_rep19_seed73.csv,MWproj_completed_p85_rep19_seed73.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep19_seed73.log,17.082228822997422,210829998.55110976,0.08917122831953472,463362.6341782632,3602456.315050684,58.523957020737264,0.022445654481427994,0.04396489439845105,0.029235431065058326,0.27587860630704236,0.3826864147088867,0.0,0.0,76.61296140822219,210829998.55110976,-275188320.7004211,0,0,0,,ultrametric,3,75,14,8.66969329257475e-07,91,27,91,"(0, 2)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,20,74,105,89,16,27,True,True,True,False,,missing_p85_rep20_seed74.csv,MWproj_completed_p85_rep20_seed74.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep20_seed74.log,10.660263941987068,6285802495986.377,0.09368351497689283,13814950540.6294,107405630377.30135,58.523957020737264,0.022445654481427994,0.058378271957993985,0.041825762019611884,-0.13501742709008105,-0.13309667957101928,0.0,0.0,40.77965570048335,6285802495986.377,-15414064655457.826,0,0,0,,ultrametric,2,50,39,7.74302939165195e-06,66,27,66,"(0, 1)",12936,11154,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,21,75,105,89,16,27,True,True,True,False,,missing_p85_rep21_seed75.csv,MWproj_completed_p85_rep21_seed75.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep21_seed75.log,7.750807803997304,15709016121887.498,0.11380373223119572,34525310157.9945,268420266188.10474,58.523957020737264,0.022445654481427994,0.04898601493618718,0.0309860382577321,0.14247612256079997,0.24362794513522967,0.0,0.0,47.29431292356962,15709016121887.498,-33215444206213.32,0,0,0,,ultrametric,3,40,49,1.5328204774088317e-05,56,27,56,"(0, 2)",10976,9464,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,22,76,105,89,16,27,True,True,True,False,,missing_p85_rep22_seed76.csv,MWproj_completed_p85_rep22_seed76.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep22_seed76.log,8.702076642002794,9424988399388.537,0.065702095088949,20714260218.436344,161044961400.14774,58.523957020737264,0.022445654481427994,0.03254709401945093,0.01850310055763676,0.51858844602618,0.6368612373296235,0.0,0.0,77.82137368047516,9424988399388.537,-12111053754985.797,0,0,0,,ultrametric,3,39,50,4.9140138441086815e-05,55,27,55,"(0, 6)",10780,9295,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,23,77,105,89,16,27,True,True,True,False,,missing_p85_rep23_seed77.csv,MWproj_completed_p85_rep23_seed77.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep23_seed77.log,17.50593168201158,3141592632825.539,0.05807254510723232,6904599193.023163,53680454855.64746,58.523957020737264,0.022445654481427994,0.03700626123733102,0.022647022706525688,0.44018763947215017,0.4483656792645558,0.0,0.0,66.82891706434289,3141592632825.539,-4700947988928.183,0,0,0,,ultrametric,3,75,14,7.374187090837788e-06,91,27,91,"(0, 3)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,24,78,105,89,16,27,True,True,True,True,,missing_p85_rep24_seed78.csv,MWproj_completed_p85_rep24_seed78.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep24_seed78.log,24.56161016499391,7.434757296950217,0.003310243989225157,0.016340125927363114,0.12703784356747783,58.523957020737264,0.022445654481427994,0.04911302522581596,0.030938803624850936,0.12887276501340672,0.05483486550902282,0.0,0.0,29.58379756190672,7.434757296950217,74.86882040281566,0,0,0,,ultrametric,3,89,0,0.00028360477718303545,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,25,79,105,89,16,27,True,True,True,True,,missing_p85_rep25_seed79.csv,MWproj_completed_p85_rep25_seed79.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep25_seed79.log,22.61773748700216,101.6133914247817,0.03576866077948763,0.2233261349995202,1.7362700097120263,58.523957020737264,0.022445654481427994,0.03660819808501363,0.022232049421715132,0.5844981514708374,0.6549029622063332,0.0,0.0,111.23415295326174,101.6133914247817,8.649107556491654,0,0,0,,ultrametric,3,89,0,0.0026460554202618353,105,27,105,"(4, 7)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,26,80,105,89,16,27,True,True,True,False,,missing_p85_rep26_seed80.csv,MWproj_completed_p85_rep26_seed80.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep26_seed80.log,12.90541484899586,3141592618010.641,0.06981649211892058,6904599160.462948,53680454602.50501,58.523957020737264,0.022445654481427994,0.04837373884006584,0.03161567135457524,0.15462785092818848,0.20248391172485408,0.0,0.0,36.63225744305606,3141592618010.641,-8576027897973.628,0,0,0,,ultrametric,3,62,27,0.00029216491214011537,78,27,78,"(0, 2)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,27,81,105,89,16,27,True,True,True,False,,missing_p85_rep27_seed81.csv,MWproj_completed_p85_rep27_seed81.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep27_seed81.log,16.76189360699209,245.85202501249347,0.056131044811704264,0.5403341209065791,4.200878367219406,58.523957020737264,0.022445654481427994,0.039942370891509926,0.021717183097248748,0.295767942842793,0.4158008763904927,0.0,0.0,142.79418870641666,245.85202501249347,-72.17229023091592,0,0,0,,ultrametric,3,75,14,0.004468211752244192,91,27,91,"(0, 4)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,28,82,105,89,16,27,True,True,True,False,,missing_p85_rep28_seed82.csv,MWproj_completed_p85_rep28_seed82.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep28_seed82.log,5.374968907999573,21991656765476.598,0.12222514648412416,48333311572.476036,375771869931.5584,58.523957020737264,0.022445654481427994,0.047318518949043875,0.0312796198228383,0.21319818178313635,0.4744393515319455,0.0,0.0,44.80120543498984,21991656765476.598,-49087198774915.695,0,0,0,,ultrametric,2,26,63,1.3970725951011573e-05,42,27,42,"(0, 1)",8232,7098,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,29,83,105,89,16,27,True,True,True,False,,missing_p85_rep29_seed83.csv,MWproj_completed_p85_rep29_seed83.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep29_seed83.log,7.936407663990394,9425435809061.71,0.13825659302436083,20715243536.399364,161052606297.99725,58.523957020737264,0.022445654481427994,0.05364659250232688,0.039200417408851454,0.15744536470626613,0.13423561457269326,0.0,0.0,50.54726270025915,9425435809061.71,-18646777897555.35,0,0,0,,ultrametric,3,42,47,2.6317165163876e-05,58,27,58,"(0, 1)",11368,9802,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,30,84,105,89,16,27,True,True,True,False,,missing_p85_rep30_seed84.csv,MWproj_completed_p85_rep30_seed84.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep30_seed84.log,13.3884402160038,18849915603145.125,0.07113412657709607,41428385940.978294,322088877149.3336,58.523957020737264,0.022445654481427994,0.03944095957553589,0.022113286149784146,0.3635685895091061,0.32620020429009194,0.0,0.0,98.19335778460108,18849915603145.125,-19196731864895.062,0,0,0,,ultrametric,3,75,14,4.672643266431422e-06,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
