method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,epoch_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,init_strategy,n_restarts,best_restart,best_restart_initial_Delta,best_restart_final_Delta,upper_bound,initial_global_mean,initial_global_median,observed_min_distance,observed_max_distance,optimizer_config_json,init_variant,variant_description,lr_init,lr_milestones,clip_grad_norm,h_central_diff
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p50_rep04_seed58_epochs.csv,36.998229897988494,33.752689540823766,0.01271905782014769,0.07418173525455773,0.5767328673429226,58.523957020737264,0.022445654481427994,0.026598036667454607,0.011007922152575973,0.738927297602808,0.6994792111329292,0.0,0.0,175.096721652037,33.752689540823766,80.7234029156187,4500,5000,4500,0.0025,global_median,1,0,175.096721652037,33.752689540823766,0.23388963332927265,0.11861477645295795,0.1240295861605232,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p50_rep05_seed59_epochs.csv,36.870075446000556,41.991781254330164,0.014818198348871707,0.09228962913039597,0.717514388841665,58.523957020737264,0.022445654481427994,0.026854287919935146,0.010407527325654541,0.7156445516643427,0.8963544779305046,0.0,0.0,259.01233302159005,41.991781254330164,83.78772903804935,5000,5000,5000,0.0025,global_median,1,0,259.01233302159005,41.991781254330164,0.23388963332927265,0.1152604101989678,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,1,55,105,68,37,68,True,True,True,True,,missing_p65_rep01_seed55.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p65_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p65_rep01_seed55_epochs.csv,48.2146936780191,18.187269677763034,0.008061460600329803,0.039972021269808866,0.3107662332422019,58.523957020737264,0.022445654481427994,0.01674405092785515,0.005872908701094889,0.9067212425186832,0.7831812802992708,0.0,0.0,138.9659223976287,18.187269677763034,86.91242474128076,5000,5000,5000,0.0025,global_median,1,0,138.9659223976287,18.187269677763034,0.23388963332927265,0.11873638961731445,0.1221583964800782,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,2,56,105,68,37,68,True,True,True,True,,missing_p65_rep02_seed56.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p65_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p65_rep02_seed56_epochs.csv,48.3979284450179,20.42124695925154,0.00787669396548171,0.044881861448904485,0.3489382468108832,58.523957020737264,0.022445654481427994,0.03132764470829339,0.014557883739204932,0.6735200657702028,0.7383669885864792,0.0,0.0,143.4398621334421,20.42124695925154,85.76319953497052,4500,5000,4500,0.0025,global_median,1,0,143.4398621334421,20.42124695925154,0.23357819329771726,0.12451406584640105,0.1256247714250883,0.0161723422433784,0.1557187955318115,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,3,57,105,68,37,68,True,True,True,True,,missing_p65_rep03_seed57.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p65_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p65_rep03_seed57_epochs.csv,48.35119318400393,14.664635903026923,0.006585748176314997,0.03222996901764159,0.25057492093076833,58.523957020737264,0.022445654481427994,0.009143158053380167,0.0057474580642570775,0.9766718602827159,0.8965530404244759,0.0,0.0,130.9852747464809,14.664635903026923,88.80436298552644,5000,5000,5000,0.0025,global_median,1,0,130.9852747464809,14.664635903026923,0.232323845360199,0.1172884510152092,0.1231648135634867,0.0382707733757883,0.154882563573466,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,4,58,105,68,37,68,True,True,True,True,,missing_p65_rep04_seed58.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p65_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p65_rep04_seed58_epochs.csv,48.352250911993906,14.989802708804852,0.00672199210176715,0.032944621338032644,0.25613105251057094,58.523957020737264,0.022445654481427994,0.017137415601977,0.006371306245890466,0.8968990138396903,0.7950146963392755,0.0,0.0,113.98116190681516,14.989802708804852,86.8488770793022,4500,5000,4500,0.0025,global_median,1,0,113.98116190681516,14.989802708804852,0.23388963332927265,0.11967359822654977,0.1247028707259096,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,5,59,105,68,37,68,True,True,True,True,,missing_p65_rep05_seed59.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p65_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p65_rep05_seed59_epochs.csv,48.793772047007224,17.90067408425957,0.007867065746189979,0.03934214084452653,0.30586916872207875,58.523957020737264,0.022445654481427994,0.003771369078832303,0.0021879846305472815,0.9951835817534946,0.9188456693514523,0.0,0.0,180.22169934611964,17.90067408425957,90.06741466249247,5000,5000,5000,0.0025,global_median,1,0,180.22169934611964,17.90067408425957,0.23388963332927265,0.11091007067996113,0.1221392581800522,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,1,55,105,89,16,89,True,True,True,True,,missing_p85_rep01_seed55.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p85_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p85_rep01_seed55_epochs.csv,61.912760239996715,3.281403451687215,0.0015153126859157315,0.007211875717993878,0.05606940505619756,58.523957020737264,0.022445654481427994,0.04823355529409503,0.02966498326107993,0.0563011452108545,0.10878447395301329,0.0,0.0,44.83219839912607,3.281403451687215,92.68069920980905,4500,5000,4500,0.0025,global_median,1,0,44.83219839912607,3.281403451687215,0.23388963332927265,0.11924591938909773,0.1243662284432164,0.038749233599019,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,2,56,105,89,16,89,True,True,True,True,,missing_p85_rep02_seed56.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p85_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p85_rep02_seed56_epochs.csv,61.54586352800834,2.793152637183863,0.0013050394291985357,0.006138797004799699,0.04772665382476005,58.523957020737264,0.022445654481427994,0.04337416762361476,0.026334284949488706,0.5544570734398986,0.6655941436840315,0.0,0.0,25.870902318057635,2.793152637183863,89.20349741634536,4500,5000,4500,0.0025,global_median,1,0,25.870902318057635,2.793152637183863,0.22972232371209345,0.1302185178254612,0.13221931105635548,0.0384922830965996,0.1531482158080623,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,3,57,105,89,16,89,True,True,True,True,,missing_p85_rep03_seed57.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p85_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p85_rep03_seed57_epochs.csv,62.2281641959853,4.426468849472633,0.0016646319468367164,0.009728502965873919,0.07563515993807744,58.523957020737264,0.022445654481427994,0.04721431890135126,0.02967318727875449,0.15704708265184564,0.11453864487572354,0.0,0.0,36.02826401424281,4.426468849472633,87.71389915505574,4500,5000,4500,0.0025,global_median,1,0,36.02826401424281,4.426468849472633,0.23006806028196403,0.12470114249399461,0.13795746474355286,0.0382707733757883,0.1533787068546427,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,4,58,105,89,16,89,True,True,True,True,,missing_p85_rep04_seed58.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p85_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p85_rep04_seed58_epochs.csv,62.237752480985364,4.3836629006992025,0.0020549091593599226,0.009634423957580665,0.07490373385288872,58.523957020737264,0.022445654481427994,0.032225376293129486,0.016765294131879663,0.5358537697408287,0.4789070480081717,0.0,0.0,47.08186724183149,4.3836629006992025,90.68927560119283,5000,5000,5000,0.0025,global_median,1,0,47.08186724183149,4.3836629006992025,0.23064958828911242,0.11209005267518451,0.1206759550676425,0.0384922830965996,0.1537663921927416,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,5,59,105,89,16,89,True,True,True,True,,missing_p85_rep05_seed59.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p85_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p85_rep05_seed59_epochs.csv,61.95698491099756,8.674535095195186,0.0032234315357360017,0.019064912297132277,0.14822195109126793,58.523957020737264,0.022445654481427994,0.0324910585360591,0.017305058812340478,0.6476447560947282,0.6962376574736125,0.0,0.0,85.58929581224405,8.674535095195186,89.86492993910784,5000,5000,5000,0.0025,global_median,1,0,85.58929581224405,8.674535095195186,0.22820919175911242,0.11340612260593529,0.12388201480257025,0.0346280688897031,0.1521394611727416,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,1,55,105,32,73,32,True,True,True,True,,missing_p30_rep01_seed55.csv,,hyb_adam_um_outputs/logs/InitSensitivity_two_way_mean_p30_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_two_way_mean_p30_rep01_seed55_epochs.csv,22.66682251499151,36.01283652978172,0.015537126839108153,0.07914909127424555,0.6153520432157553,58.523957020737264,0.022445654481427994,0.019687312440971737,0.006893833221629539,0.8902836356623505,0.7606304985337242,0.0,0.0,287.00395360600623,36.01283652978172,87.4521461891708,5000,5000,5000,0.0025,two_way_mean,1,0,287.00395360600623,36.01283652978172,0.23388963332927265,0.12301973142091559,0.1244787834191807,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_way_mean,missing entries initialized by shrunk row/column observed means,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,2,56,105,32,73,32,True,True,True,True,,missing_p30_rep02_seed56.csv,,hyb_adam_um_outputs/logs/InitSensitivity_two_way_mean_p30_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_two_way_mean_p30_rep02_seed56_epochs.csv,22.529986889014253,47.63655880431208,0.01792456374043679,0.10469573363585073,0.813966813409979,58.523957020737264,0.022445654481427994,0.026305709748714035,0.010959730284972338,0.6248573128636252,0.6748533724340176,0.0,0.0,412.9181304266672,47.63655880431208,88.46343735134872,5000,5000,5000,0.0025,two_way_mean,1,0,412.9181304266672,47.63655880431208,0.23388963332927265,0.11819787928263278,0.1244787834191807,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_way_mean,missing entries initialized by shrunk row/column observed means,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,3,57,105,32,73,32,True,True,True,True,,missing_p30_rep03_seed57.csv,,hyb_adam_um_outputs/logs/InitSensitivity_two_way_mean_p30_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_two_way_mean_p30_rep03_seed57_epochs.csv,22.66636880201986,30.726670522340655,0.01352981939303228,0.06753114400514429,0.5250272210994384,58.523957020737264,0.022445654481427994,0.004764353802043404,0.00240030470399768,0.9951389756530451,0.9244868035190615,0.0,0.0,270.3699447271516,30.726670522340655,88.6353231483074,4500,5000,4500,0.0025,two_way_mean,1,0,270.3699447271516,30.726670522340655,0.23388963332927265,0.11949106526353737,0.1241590214067278,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_way_mean,missing entries initialized by shrunk row/column observed means,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,4,58,105,32,73,32,True,True,True,True,,missing_p30_rep04_seed58.csv,,hyb_adam_um_outputs/logs/InitSensitivity_two_way_mean_p30_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_two_way_mean_p30_rep04_seed58_epochs.csv,22.568542491993867,34.64675987060251,0.015102142698645543,0.07614672499033519,0.5920098645811979,58.523957020737264,0.022445654481427994,0.004879102195802129,0.00228464454122869,0.994364837014086,0.9450146627565982,0.0,0.0,313.0795039856525,34.64675987060251,88.93355859149749,4500,5000,4500,0.0025,two_way_mean,1,0,313.0795039856525,34.64675987060251,0.23388963332927265,0.12073653795899733,0.1247028707259096,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_way_mean,missing entries initialized by shrunk row/column observed means,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,5,59,105,32,73,32,True,True,True,True,,missing_p30_rep05_seed59.csv,,hyb_adam_um_outputs/logs/InitSensitivity_two_way_mean_p30_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_two_way_mean_p30_rep05_seed59_epochs.csv,22.451731100998586,60.032344176092565,0.020636358687518914,0.1319392179694342,1.0257738408703434,58.523957020737264,0.022445654481427994,0.021533985634134018,0.008017505820615427,0.7789649859188915,0.9079912023460409,0.0,0.0,438.6539635036499,60.032344176092565,86.3144188424521,5000,5000,5000,0.0025,two_way_mean,1,0,438.6539635036499,60.032344176092565,0.23388963332927265,0.11612684359200375,0.1233794162826421,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_way_mean,missing entries initialized by shrunk row/column observed means,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/InitSensitivity_two_way_mean_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_two_way_mean_p50_rep01_seed55_epochs.csv,36.427408160991035,29.22819236820515,0.012677510921257325,0.0642377854246267,0.49942269552703844,58.523957020737264,0.022445654481427994,0.01875577559594917,0.00610176221571533,0.8798632654806522,0.7746094083496968,0.0,0.0,326.3766172306846,29.22819236820515,91.04464265356776,4500,5000,4500,0.0025,two_way_mean,1,0,326.3766172306846,29.22819236820515,0.23388963332927265,0.11899061308824704,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_way_mean,missing entries initialized by shrunk row/column observed means,0.02,"(700, 2000, 4000)",5.0,1e-05
