method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
NJstar-STRICT,30,11,65,NJstar_STRICT_completed_p30_rep11_seed65.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep11_seed65.csv,True,,15,105,27,15,12,0.010354253753067222,scipy.optimize.nnls,1.2142374164,0.6549890915613038,0.5592483248386962,0.460575763261166,0.020712900919951708,0.03295884158958926,-0.020712900919951708,0.11019176117476201,0.906064651414573,0.9444444444444443,0.532032170975683,0.4605757632611659,0.01963195318780226,0.029232657771105758,-0.01963195318780226,0.07780589095753543,0.9797279905470541,0.982142857142857,0.43724027181998887,0.36580866336193396,0.022064085585138518,0.03709388678925343,-0.022064085585138518,0.11019176117476201,0.9473971346733195,0.8951048951048951,0.6719497766215051,0.6469958394431369,0.13632231180043233,0.15353855723872034,-0.13632231180043233,0.22771587276124913,0.9789532478402707,0.947688160895708,0.5515064697873834,0.5303905025700782,0.13632231180043236,0.15354188227321847,-0.13632231180043236,0.22892619222390906,0.978598925161047,0.9397677793904209,0.5515184132240741,0.5303905025700784
NJstar-STRICT,30,12,66,NJstar_STRICT_completed_p30_rep12_seed66.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep12_seed66.csv,True,,15,105,27,15,12,0.08519323218096482,scipy.optimize.nnls,1.2142374164,0.7648439914485942,0.4493934249514059,0.3701034236646884,0.024895386056232954,0.0391018067029529,-0.016644200924126145,0.14220331784056323,0.5646253332756873,0.7040668574031913,0.631193880182207,0.5535782495577936,0.022511704362607365,0.030268964011497982,-0.007659571124815103,0.07374630267447747,0.6804310560226008,0.8392857142857142,0.45274056692780207,0.4194680174767827,0.02787498817326495,0.04790488147169616,-0.02787498817326495,0.14220331784056323,0.5532800673343825,0.622874413274189,0.8677892016781501,0.817391742931632,0.13644033224286248,0.15339010856256524,-0.13347983255375126,0.22688613258790905,0.9020742054255408,0.8867820858386896,0.5509732460369242,0.5308496858171002,0.13718498977355115,0.15367347431530332,-0.1334798325537513,0.22837102353899486,0.8775271345507839,0.8558780841799709,0.551991088387157,0.5337469318858344
NJstar-STRICT,30,14,68,NJstar_STRICT_completed_p30_rep14_seed68.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep14_seed68.csv,True,,15,105,27,15,12,0.07781135965513707,scipy.optimize.nnls,1.2142374164,0.7194773645101175,0.4947600518898826,0.4074656613339745,0.022171887129672423,0.03736040126752503,-0.01832444636629195,0.1422323746977106,0.6483273726137415,0.833155253181183,0.6030835562243348,0.49301804113072084,0.019948914053540594,0.029489929150059227,-0.013023520679455735,0.07740347309010485,0.7666656640633246,0.8749999999999999,0.44108834504500727,0.3717146997875822,0.024950603474837223,0.04531533029631587,-0.024950603474837223,0.1422323746977106,0.5978463328169524,0.8406317620060156,0.8208798997834008,0.7316385978256172,0.13636614702251407,0.1539664316852942,-0.13474701219563268,0.22769169374124526,0.9243136842004472,0.9093717603151565,0.5530433835749428,0.5305610526815248,0.1370594098910561,0.15418810456925852,-0.13474701219563268,0.23031044616587718,0.9036865364830453,0.8598071739581173,0.5538396267589443,0.533258337054148
NJstar-STRICT,30,15,69,NJstar_STRICT_completed_p30_rep15_seed69.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep15_seed69.csv,True,,15,105,27,15,12,0.014310728576254596,scipy.optimize.nnls,1.2142374164,0.7006344365018066,0.5136029798981935,0.422983983989668,0.023781927810802867,0.03481607198391094,-0.01902233258882198,0.10926134578644879,0.758721000076903,0.762370331616345,0.5620121784952768,0.5288191931981692,0.02218110629593669,0.029940164377229694,-0.013613834896371088,0.0781930491868022,0.815942203958654,0.907142857142857,0.4478226274579301,0.41330787458514323,0.0257829547043856,0.04008541692692664,-0.0257829547043856,0.10926134578644879,0.9116820587425057,0.542266967707079,0.7261408625863326,0.7560460349883841,0.13663785944071172,0.15355138385519834,-0.13541396352648807,0.22721349651183048,0.9651040708626991,0.938710346257516,0.5515525426572886,0.531618206746322,0.13669604872039445,0.15358040672589512,-0.13541396352648807,0.22892619222390906,0.963506984606555,0.9254613311217085,0.5516567920474674,0.5318446043248805
NJstar-STRICT,30,16,70,NJstar_STRICT_completed_p30_rep16_seed70.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep16_seed70.csv,True,,15,105,27,15,12,0.01226714353007824,scipy.optimize.nnls,1.2142374164,0.6986000590770737,0.5156373573229264,0.42465942027359055,0.02371256696449986,0.03500913386234539,-0.01909767990084912,0.1114150871651163,0.7597167297386235,0.7694903517515554,0.5651286451355536,0.5272768730350057,0.02213367598528616,0.029944042473215485,-0.013826879270714838,0.07774982950134052,0.8373820927755102,0.8821428571428571,0.44788063312256204,0.41242408995220653,0.02568618068851698,0.040458394326566824,-0.02568618068851698,0.1114150871651163,0.9063976822025428,0.6335522603588895,0.7328972880263784,0.7532082837753733,0.13677347809079185,0.1537022929686715,-0.1355867928458531,0.22786287849168,0.969267604284303,0.9369790586771719,0.5520946042340489,0.5321458595056089,0.13680536169038532,0.15371055230915695,-0.1355867928458531,0.22913216452702645,0.9685971588166808,0.932676757205059,0.5521242715684034,0.5322699093268655
NJstar-STRICT,30,17,71,NJstar_STRICT_completed_p30_rep17_seed71.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep17_seed71.csv,True,,15,105,27,15,12,0.07035464931382401,scipy.optimize.nnls,1.2142374164,0.7224254879167942,0.4918119284832059,0.40503769842749665,0.022053799543883465,0.03675948754586447,-0.0182152566104891,0.13949703017743645,0.6691007115022115,0.8204033296159866,0.5933834145784243,0.49039222448791403,0.019137021917835614,0.02864539613222307,-0.013248773540010944,0.07754595511972862,0.7979952364865501,0.8857142857142855,0.42845645063530274,0.35658644565437475,0.02569977157644328,0.044884701524715485,-0.024423360448586798,0.13949703017743645,0.6191427266866111,0.6619882462917588,0.8130791290384083,0.7536068159469752,0.1353742630821609,0.1535775542626229,-0.13405145539706814,0.22575408340001607,0.936655994915579,0.9214285714285713,0.551646546074223,0.5267019204920321,0.13606752595070293,0.15376664380586516,-0.13405145539706814,0.22892619222390906,0.9180031879014964,0.8531204644412191,0.5523257507531175,0.5293992048646553
NJstar-STRICT,30,18,72,NJstar_STRICT_completed_p30_rep18_seed72.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep18_seed72.csv,True,,15,105,27,15,12,0.019099371099828396,scipy.optimize.nnls,1.2142374164,0.6536202424634341,0.560617173936566,0.4617030955928677,0.020763599034687625,0.03276817797651888,-0.020763599034687625,0.10698888787190315,0.9149492360824815,0.940619763668459,0.5289544179025912,0.46170309559286765,0.019741600703541928,0.02935392813805355,-0.019741600703541928,0.07777864452589028,0.9816982811026838,0.9964285714285712,0.4390541434365606,0.3678517617123623,0.02204109694861975,0.036590695215578006,-0.02204109694861975,0.10698888787190315,0.964262011722802,0.8931712471313915,0.6628345424199767,0.6463217325500721,0.13639445497953057,0.1535105774859795,-0.13639445497953057,0.22654591290749587,0.9802101055680086,0.9339311631764462,0.5514059672495378,0.5306711907165274,0.13639445497953054,0.15352389822638393,-0.13639445497953054,0.22936652949175626,0.9789368710465218,0.9312979473356832,0.5514538149996244,0.5306711907165272
NJstar-STRICT,30,19,73,NJstar_STRICT_completed_p30_rep19_seed73.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep19_seed73.csv,True,,15,105,27,15,12,0.06826092991218648,scipy.optimize.nnls,1.2142374164,0.7180628888478717,0.4961745275521283,0.4086305699779853,0.02173268124837063,0.03676113161622359,-0.01837683435378253,0.14011019214862966,0.6706520016084322,0.8398717850866376,0.5934099536884236,0.48325178073141034,0.019138894611595687,0.02865259986128418,-0.013098370201337107,0.07731348322962014,0.7948799136965327,0.8678571428571429,0.42856419863678313,0.3566213401752971,0.02497491454433931,0.04488198353820136,-0.02497491454433931,0.14011019214862966,0.639249150751269,0.833626497322632,0.8130298931510664,0.7323514830598395,0.1359875628241095,0.15350946705946295,-0.13462124770117848,0.229854456823046,0.9337886663004202,0.9167530582624922,0.5514019786266204,0.5290880915748291,0.1367135888755698,0.15368554989068953,-0.13462124770117848,0.22892619222390906,0.917670811055137,0.8551834957495335,0.5520344635371629,0.5319128479718356
NJstar-STRICT,30,20,74,NJstar_STRICT_completed_p30_rep20_seed74.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep20_seed74.csv,True,,15,105,27,15,12,0.11017141387541472,scipy.optimize.nnls,1.2142374164,0.685523970929087,0.528713445470913,0.43542839178721343,0.024402343296302524,0.0367276191126155,-0.019581979461885664,0.1261944982346138,0.69836327521133,0.7083468990895329,0.5928689841279197,0.5426148627124189,0.022591372609619395,0.029570515196902614,-0.01552715210317485,0.0684995475348318,0.8066522546178555,0.7928571428571427,0.44229369097361215,0.42095250221821773,0.026666056654656434,0.04406865441013883,-0.024650513660274178,0.1261944982346138,0.6775174525768992,0.45558814228054967,0.7982965671713336,0.7819416600495105,0.13874871435149252,0.1575768966995698,-0.137739539993429,0.2553817764589137,0.8811135939077595,0.730655193862741,0.566012079192019,0.5398309298302771,0.13909234285158692,0.15811342989074392,-0.13773953999342903,0.2791629787497334,0.8392562242435645,0.7564275347294214,0.5679392923397115,0.5411678884723026
NJstar-STRICT,30,21,75,NJstar_STRICT_completed_p30_rep21_seed75.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep21_seed75.csv,True,,15,105,27,15,12,0.02050138645020198,scipy.optimize.nnls,1.2142374164,0.6543524750796342,0.5598849413203658,0.4611000565114572,0.020736479308161693,0.03294006030788299,-0.020736479308161693,0.10725823216551746,0.9083495563243436,0.9308502627150702,0.5317289975145426,0.46110005651145713,0.01961912224086302,0.02976265750737889,-0.01961912224086302,0.08042459126000263,0.9753202022156614,0.9749999999999999,0.4451676122132952,0.3655695800927039,0.022133175642285032,0.0365251599869016,-0.022133175642285032,0.10725823216551746,0.95205105475291,0.9071817764981586,0.6616473823221378,0.6490218005620872,0.13665123133927867,0.15399656131650305,-0.13665123133927867,0.22789495921310296,0.9796253871993857,0.930821065726726,0.5531516084198471,0.5316702329180291,0.13665123133927864,0.15401086539887457,-0.13665123133927864,0.22892619222390906,0.9781555221457413,0.9236367406178727,0.5532029883084831,0.531670232918029
NJstar-STRICT,30,22,76,NJstar_STRICT_completed_p30_rep22_seed76.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep22_seed76.csv,True,,15,105,27,15,12,0.16587706267293792,scipy.optimize.nnls,1.2142374164,0.6543444455121722,0.5598929708878279,0.46110666935945016,0.022855017995451848,0.03395901933397827,-0.020736776699549177,0.10946914364245,0.8542499450750833,0.8764895469435516,0.5481773602798158,0.5082082610390558,0.021455015468261177,0.029790992478506074,-0.019875449816662283,0.07888944915877286,0.9273698177415238,0.8892857142857141,0.4455914255584474,0.3997783845435528,0.02460502115444019,0.03854029963187094,-0.021813435303157793,0.10946914364245,0.8487204444074379,0.7949864493893076,0.6981513119855718,0.7215049205146216,0.1383169307395697,0.15479824377877022,-0.13751904402649218,0.2396714490916145,0.9326851811851129,0.9075160688368236,0.5560312307935809,0.5381509852643096,0.13896597091333063,0.155723984125471,-0.13751904402649218,0.22823034751347845,0.8621183701925557,0.8802405142027784,0.5593564658337598,0.5406762119818053
NJstar-STRICT,30,23,77,NJstar_STRICT_completed_p30_rep23_seed77.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep23_seed77.csv,True,,15,105,27,15,12,0.03060033027811112,scipy.optimize.nnls,1.2142374164,0.6797622958387104,0.5344751205612897,0.440173489420145,0.02341418824502335,0.03451055770187627,-0.01979537483560332,0.10946895302403563,0.7860784076234306,0.7728937728937728,0.5570804691603732,0.5206420705515252,0.021755602531050057,0.029677954056550198,-0.01581040765562637,0.07762175654087418,0.8394522605872976,0.9178571428571428,0.4439006812296528,0.40537932249459724,0.025487420387489967,0.03973318056466554,-0.024776583810574498,0.10946895302403563,0.8832056363551354,0.4825174825174825,0.7197601576932589,0.7473799394592345,0.13685997083335502,0.15362564243739338,-0.13606631893291296,0.22984844152115447,0.9614923126209015,0.933599419448476,0.5518192775364898,0.5324823776337926,0.13691083817168623,0.15365876615301424,-0.13606631893291296,0.22979594066392872,0.9583637446304896,0.9288202363674061,0.5519382570540575,0.5326802876661678
NJstar-STRICT,30,24,78,NJstar_STRICT_completed_p30_rep24_seed78.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep24_seed78.csv,True,,15,105,27,15,12,0.02348669066922878,scipy.optimize.nnls,1.2142374164,0.7882515964496655,0.4259858199503346,0.3508258057252983,0.026045438049751485,0.04133209481165085,-0.015777252590753132,0.1544494817,0.49334683131695856,0.5560344496290757,0.6671959047420334,0.5791510110339325,0.023951812142431635,0.031484809781390365,-0.0054690783162345945,0.07342723551771155,0.6319939329171695,0.7999999999999999,0.47092628028583927,0.44630202105223704,0.0286624704339013,0.05103580194045643,-0.0286624704339013,0.1544494817,0.23278527385763717,0.10151592973368523,0.9245053210095074,0.8404834656454965,0.13698417847491626,0.15333329305441873,-0.13265677472564222,0.22806012649515023,0.8640453895299138,0.7979266017001866,0.5507691662221169,0.5329656334747523,0.13723132885559808,0.15359891320345875,-0.13265677472564222,0.23082144561617526,0.8529637774217234,0.8164627825005184,0.5517232668293911,0.5339272237888318
NJstar-STRICT,30,25,79,NJstar_STRICT_completed_p30_rep25_seed79.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep25_seed79.csv,True,,15,105,27,15,12,0.019743077574234925,scipy.optimize.nnls,1.2142374164,0.7115834283354495,0.5026539880645505,0.4139668085297775,0.023694569614724718,0.03448934218890216,-0.018616814372761126,0.1090341001144409,0.7581377313041491,0.752064467742879,0.5567380015589165,0.5268766807518775,0.021692383386865084,0.029159526506888807,-0.012552423951330617,0.07612260544648052,0.830603819971127,0.8642857142857141,0.43614642896467504,0.4042013393152385,0.02619730239954926,0.040169150448692965,-0.02619730239954926,0.1090341001144409,0.9154779504770604,0.5089773777040516,0.7276576818284433,0.7681961526000702,0.13630320043641284,0.15341094347268783,-0.1349974919456222,0.2261776162006776,0.9638507814328227,0.9461434791623471,0.5510480844875173,0.5303161458060737,0.13635813209971118,0.1534522725536906,-0.13499749194562222,0.22914288369736135,0.9613155041395787,0.9258034418411777,0.5511965374622835,0.5305298689458813
NJstar-STRICT,30,26,80,NJstar_STRICT_completed_p30_rep26_seed80.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep26_seed80.csv,True,,15,105,27,15,12,0.10198131036626083,scipy.optimize.nnls,1.2142374164,0.7308442045732078,0.4833932118267923,0.3981043618800415,0.023589376988490753,0.037136048687136686,-0.0179034522898812,0.13060443505018077,0.65304356873194,0.7150726788823554,0.5994619850570487,0.5245375987322032,0.021035197209945285,0.029478078135371795,-0.011891683087245456,0.0695741119307327,0.7862818430849162,0.8214285714285712,0.4409110864144767,0.39195577237346624,0.026782101711672595,0.044908210708246486,-0.025418163793175876,0.13060443505018077,0.6487985514366273,0.5410109189581527,0.8135049941064708,0.7853445053107693,0.13505478360253878,0.15404891356854777,-0.13365994417142255,0.25008440099914947,0.8912751314907954,0.7795355587808418,0.5533396563358225,0.5254589186714228,0.13572893737183983,0.15442101866198196,-0.13365994417142252,0.27359107540912825,0.8572272437030432,0.6689819614347917,0.5546762480699152,0.5280818550916366
NJstar-STRICT,30,27,81,NJstar_STRICT_completed_p30_rep27_seed81.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep27_seed81.csv,True,,15,105,27,15,12,0.08541427963620454,scipy.optimize.nnls,1.2142374164,0.6449397110733703,0.5692977053266297,0.4688520528501725,0.021891629556103305,0.03456990816541702,-0.02108510019728258,0.11483548107052408,0.8572872443178273,0.8675213675213675,0.5580385233407718,0.4867861836832697,0.0207646877586958,0.029775232209641886,-0.020176643073946728,0.07256690435011608,0.9558048367611506,0.9571428571428571,0.445355695222325,0.38691528048548507,0.023300306802862675,0.03975828432351495,-0.022220671601452396,0.11483548107052408,0.8548684576407128,0.7272727272727274,0.7202149082360384,0.6832461513544356,0.13556485376073196,0.15306710300417778,-0.13556485376073196,0.23029081634362106,0.951809444626164,0.8614555256064689,0.5498130185446795,0.5274434534403616,0.13556485376073193,0.15329447491930145,-0.13556485376073193,0.2384292005815115,0.9305319422931116,0.874787476674269,0.5506297324991012,0.5274434534403615
NJstar-STRICT,30,28,82,NJstar_STRICT_completed_p30_rep28_seed82.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep28_seed82.csv,True,,15,105,27,15,12,0.085358799494693,scipy.optimize.nnls,1.2142374164,0.7245739845146371,0.489663431885363,0.4032682779098743,0.022688679155579667,0.03784541762700883,-0.01813568266242085,0.14370589311899779,0.6269207061745423,0.8332316765422233,0.6109128455515543,0.5045095208949213,0.020751884501906414,0.030286901108984486,-0.012556490814220535,0.07910495545282022,0.7320737420504471,0.8321428571428571,0.4530088566413844,0.3866767131759564,0.025109672472671245,0.04556313977421161,-0.025109672472671245,0.14370589311899779,0.5709337903477123,0.9155156597651983,0.8253689285083435,0.7363030548857513,0.1363363301808173,0.15345957298794052,-0.1343543381214785,0.22892954624203543,0.9174049649500204,0.8965270578478125,0.5512227604305951,0.5304450440146842,0.1370623562322776,0.15372472133152768,-0.1343543381214785,0.22941299121101777,0.894028227518958,0.8472942152187435,0.5521751663250596,0.5332698004116907
