method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,iters_used,epochs_used,convergence_epoch,final_rank,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
LRMC-SoftImpute,30,30,84,LRMC_SoftImpute_completed_p30_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep30_seed84.csv,True,,LRMC-SoftImpute_NJ_p30_rep30_seed84.treefile,0.3047619047619048,105,32,73,32,0.0962426076896795,0.0875526699819417,0.688042761210018,0.7140762463343108,0.0709156810000877,True,True,True,1798,1798,1798,9,0.1317735057939838,17.024410746262074,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T10|T5;T13|T14;T8|T9;T13|T14|T15|T6;T11|T12|T7|T8|T9;T10|T11|T12|T5|T7|T8|T9,T14|T15;T7|T8;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4312774517835485,0.47898976470783006,0.8119803240762401,0.8315467551316609,0.43139529977662683,0.47933534652657417,0.743447599708787,0.7557744142649803,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,1,55,LRMC_SoftImpute_completed_p50_rep01_seed55.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep01_seed55.csv,True,,LRMC-SoftImpute_NJ_p50_rep01_seed55.treefile,0.4952380952380952,105,52,53,52,0.1018848892250742,0.0860650856065469,0.377911559230679,0.295312900196363,0.0785284799999317,True,True,True,2193,2193,2193,8,0.1701750399349042,20.828231448363997,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T10|T15;T2|T5;T4|T6;T7|T9;T1|T4|T6;T10|T15|T3;T14|T7|T9;T14|T7|T8|T9;T1|T2|T4|T5|T6;T10|T11|T12|T15|T3;T10|T11|T12|T13|T15|T3,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44530662047463276,0.4996562839676629,0.45008802378613577,0.3395397055774414,0.446401072560293,0.49865332259513995,0.5225743761509637,0.4798362015343147,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,2,56,LRMC_SoftImpute_completed_p50_rep02_seed56.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep02_seed56.csv,True,,LRMC-SoftImpute_NJ_p50_rep02_seed56.treefile,0.4952380952380952,105,52,53,52,0.1270256905526387,0.1143851089487134,0.232866984005343,0.1328438487151028,0.0552767059998586,True,True,True,1410,1410,1410,8,0.2014990662089542,31.13814912072002,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T10;T12|T14;T13|T6;T4|T5;T7|T9;T1|T10|T3;T11|T13|T6;T12|T14|T2;T11|T13|T6|T8;T11|T13|T15|T6|T8;T12|T14|T2|T4|T5;T11|T13|T15|T6|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4575931400165333,0.516457864768743,0.28872289658751493,0.3175098486419241,0.4604520181338305,0.517921328261602,0.31021689344411013,0.29236989425668675,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,3,57,LRMC_SoftImpute_completed_p50_rep03_seed57.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep03_seed57.csv,True,,LRMC-SoftImpute_NJ_p50_rep03_seed57.treefile,0.4952380952380952,105,52,53,52,0.1332661884763995,0.1129075378922419,0.0068536640013617,0.016050542132673,0.0241908899999998,True,True,True,630,630,630,7,0.192557680678393,27.922582280612968,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T13|T14;T15|T2;T4|T9;T10|T13|T14;T11|T12|T7;T15|T2|T3;T4|T6|T9;T10|T13|T14|T8;T11|T12|T5|T7;T1|T10|T13|T14|T8;T11|T12|T15|T2|T3|T5|T7,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.45680273439144914,0.5135608881438231,0.40778145721380515,0.45872900684221435,0.456696265890566,0.513315130719971,0.39235841351663026,0.4515032137673647,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,4,58,LRMC_SoftImpute_completed_p50_rep04_seed58.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep04_seed58.csv,True,,LRMC-SoftImpute_NJ_p50_rep04_seed58.treefile,0.4952380952380952,105,52,53,52,0.1115807983376987,0.095832063584516,0.4234657241302999,0.4709297361905575,0.0544430070001453,True,True,True,1479,1479,1479,8,0.1812108272249277,24.118086650365395,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T10|T13;T14|T4;T2|T7;T3|T5;T10|T13|T15;T11|T12|T6;T1|T11|T12|T6;T10|T13|T15|T8;T2|T3|T5|T7;T10|T13|T15|T8|T9;T10|T13|T14|T15|T4|T8|T9,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4519282178643642,0.5051851176667992,0.5363348580023395,0.5381608957080655,0.44977325767819193,0.5014643902610441,0.5314647769194005,0.5406282396848434,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,5,59,LRMC_SoftImpute_completed_p50_rep05_seed59.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep05_seed59.csv,True,,LRMC-SoftImpute_NJ_p50_rep05_seed59.treefile,0.4952380952380952,105,52,53,52,0.1041973671179623,0.0888971346030443,0.5185543782803328,0.409288824383164,0.0379264419998435,True,True,True,1112,1112,1112,8,0.1852618322649541,22.03241612812061,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T3;T10|T8;T13|T6;T2|T5;T10|T7|T8;T11|T12|T15;T13|T4|T6;T1|T2|T3|T5;T10|T14|T7|T8;T10|T14|T7|T8|T9;T1|T13|T2|T3|T4|T5|T6,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44512616738204325,0.4968570928504844,0.5850224458290219,0.5169396641094754,0.4483434230820545,0.5005334272964059,0.5545015064450091,0.5055152394775035,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,6,60,LRMC_SoftImpute_completed_p50_rep06_seed60.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep06_seed60.csv,True,,LRMC-SoftImpute_NJ_p50_rep06_seed60.treefile,0.4952380952380952,105,52,53,52,0.1114124199891219,0.0962398095045606,0.2201741170236928,0.1459062580039272,0.0628523200000472,True,True,True,1499,1499,1499,8,0.1828490141166721,21.40515679336476,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T12;T11|T8;T13|T15;T14|T9;T13|T15|T6;T14|T3|T9;T13|T15|T6|T7;T14|T2|T3|T9;T1|T14|T2|T3|T9;T13|T15|T5|T6|T7;T1|T14|T2|T3|T4|T9;T11|T13|T15|T5|T6|T7|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44297172869567886,0.5029991781853699,0.3649664439424291,0.3492121086460709,0.4491231097379014,0.5062368550911822,0.42861954674847424,0.411611030478955,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,7,61,LRMC_SoftImpute_completed_p50_rep07_seed61.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep07_seed61.csv,True,,LRMC-SoftImpute_NJ_p50_rep07_seed61.treefile,0.4952380952380952,105,52,53,52,0.1078948027757376,0.0932241010013612,0.1758861840829161,0.2142918125160078,0.0394298549999803,True,True,True,1165,1165,1165,9,0.1718784942092396,22.107206176142057,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T15;T11|T6;T12|T13;T14|T3;T2|T4;T1|T2|T4;T10|T15|T8;T14|T3|T7;T1|T2|T4|T9;T11|T12|T13|T6;T1|T2|T4|T5|T9;T10|T14|T15|T3|T7|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.45058479709983573,0.5051915943629017,0.4664004326274245,0.5143479162347087,0.4491002871618476,0.5028328104806757,0.47186782311942044,0.4996682562720299,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,8,62,LRMC_SoftImpute_completed_p50_rep08_seed62.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep08_seed62.csv,True,,LRMC-SoftImpute_NJ_p50_rep08_seed62.treefile,0.4952380952380952,105,52,53,52,0.1081481678024217,0.0932387459049948,0.4165811705042589,0.3892256467173226,0.0827229179999449,True,True,True,2173,2173,2173,7,0.1931019373792501,27.96285584551872,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T4;T10|T8;T11|T13;T12|T15;T14|T2;T5|T6;T10|T7|T8;T14|T2|T3;T5|T6|T9;T11|T12|T13|T15;T1|T14|T2|T3|T4;T10|T11|T12|T13|T15|T7|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44806208743636977,0.5007850864322366,0.575658736335904,0.6034522081691892,0.4501833808019002,0.5026627357854326,0.5431555044444812,0.5479058677171885,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,9,63,LRMC_SoftImpute_completed_p50_rep09_seed63.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep09_seed63.csv,True,,LRMC-SoftImpute_NJ_p50_rep09_seed63.treefile,0.4952380952380952,105,52,53,52,0.1260536410902166,0.1065143054826148,0.1003939269803868,-0.0020490053786391,0.0813213650001216,True,True,True,2232,2232,2232,7,0.1969321386886877,28.66820989747008,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T8;T11|T15;T12|T5;T14|T6;T10|T13|T8;T11|T15|T9;T14|T3|T6;T11|T15|T4|T9;T14|T2|T3|T6;T11|T15|T4|T7|T9;T10|T13|T14|T2|T3|T6|T8;T11|T12|T15|T4|T5|T7|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44861031655302064,0.5080650669916983,0.3392988981235802,0.36486626580966197,0.45046636942384793,0.5118562682084363,0.29947708500142406,0.31065726726104087,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,10,64,LRMC_SoftImpute_completed_p50_rep10_seed64.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep10_seed64.csv,True,,LRMC-SoftImpute_NJ_p50_rep10_seed64.treefile,0.4952380952380952,105,52,53,52,0.1070210588755332,0.0934900548488443,0.3762298761891977,0.2870315034576965,0.1347189110001636,True,True,True,3788,3788,3788,7,0.1815928448125342,24.609040584744964,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T3;T10|T7;T14|T6;T15|T8;T1|T3|T4;T10|T13|T7;T11|T14|T6;T15|T2|T8;T1|T3|T4|T5;T10|T12|T13|T7;T11|T14|T6|T9;T10|T12|T13|T15|T2|T7|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44300700308275137,0.49858848134207073,0.47952021652774157,0.492421729214182,0.4465542918852289,0.5008596488230994,0.48884291514970635,0.5008604602944225,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,11,65,LRMC_SoftImpute_completed_p50_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep11_seed65.csv,True,,LRMC-SoftImpute_NJ_p50_rep11_seed65.treefile,0.4952380952380952,105,52,53,52,0.1147415266469962,0.0974921329794021,0.2570919583160371,0.0992060104157773,0.0351084390001688,True,True,True,1024,1024,1024,8,0.1887968349680937,22.797670820881592,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T12|T5;T15|T6;T10|T15|T6;T12|T14|T5;T11|T12|T14|T5;T13|T7|T8|T9;T1|T10|T15|T2|T3|T4|T6,T11|T12;T14|T15;T13|T14|T15;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4496415907799501,0.5108163772277348,0.3197854433395461,0.27038150528716565,0.4504668107053757,0.5087482404545738,0.388685568890622,0.32889280530789966,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,12,66,LRMC_SoftImpute_completed_p50_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep12_seed66.csv,True,,LRMC-SoftImpute_NJ_p50_rep12_seed66.treefile,0.4952380952380952,105,52,53,52,0.114700347237697,0.0987360224744875,0.1829421915735169,0.1055237769999146,0.0582115090001025,True,True,True,1479,1479,1479,8,0.1825232292691676,21.723776658842837,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T10|T6;T11|T14;T12|T7;T13|T8;T12|T4|T7;T13|T5|T8;T10|T11|T14|T6;T13|T15|T5|T8;T1|T10|T11|T14|T6;T13|T15|T5|T8|T9;T13|T15|T2|T3|T5|T8|T9,T11|T12;T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4499117057696023,0.5085491906107271,0.38610927882222074,0.39914990669707656,0.4494524138009534,0.5072438235956059,0.404897926986549,0.40223927016379846,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,13,67,LRMC_SoftImpute_completed_p50_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep13_seed67.csv,True,,LRMC-SoftImpute_NJ_p50_rep13_seed67.treefile,0.4952380952380952,105,52,53,52,0.1142856129972299,0.0983636496532285,0.2744684199863104,0.2918125160078544,0.1054635440000311,True,True,True,2965,2965,2965,8,0.1924104937294514,26.8166826070915,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T6;T12|T5;T13|T8;T2|T9;T1|T6|T7;T11|T14|T15;T12|T3|T5;T10|T12|T3|T5;T11|T14|T15|T4;T1|T13|T6|T7|T8;T10|T12|T2|T3|T5|T9,T11|T12;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.45268965072405054,0.5063144042767204,0.45164656765876515,0.5076612067178105,0.45109571777822616,0.5030525186344289,0.49997411930969354,0.5088534107402032,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,14,68,LRMC_SoftImpute_completed_p50_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep14_seed68.csv,True,,LRMC-SoftImpute_NJ_p50_rep14_seed68.treefile,0.4952380952380952,105,52,53,52,0.1013845153080167,0.088824187814061,0.5602086829304539,0.595321437718774,0.0732219919998442,True,True,True,1916,1916,1916,8,0.1956004950013226,26.277605329631918,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T13|T14;T2|T7;T3|T4;T5|T8;T6|T9;T1|T3|T4;T10|T5|T8;T12|T13|T14|T15;T1|T2|T3|T4|T7;T1|T2|T3|T4|T6|T7|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.44871701965860855,0.49937419813807427,0.6577839842202758,0.667489114658926,0.4470333394811503,0.49894841058006106,0.5794052830176678,0.5639228695832469,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,15,69,LRMC_SoftImpute_completed_p50_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep15_seed69.csv,True,,LRMC-SoftImpute_NJ_p50_rep15_seed69.treefile,0.4952380952380952,105,52,53,52,0.1109585665119838,0.0895635940011278,0.3568579014080171,0.2575770511397592,0.161375659999976,True,True,True,4017,4017,4017,7,0.1833968479315474,24.745480405706807,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T11|T13;T12|T14;T7|T9;T11|T13|T8;T12|T14|T6;T5|T7|T9;T12|T14|T4|T6;T15|T5|T7|T9;T10|T15|T5|T7|T9;T1|T12|T14|T2|T3|T4|T6,T11|T12;T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44625155914249626,0.4999010145146364,0.5233533530167928,0.5359941944847606,0.44773175597119735,0.5002288312951764,0.5375842692388081,0.5502073398299814,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,16,70,LRMC_SoftImpute_completed_p50_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep16_seed70.csv,True,,LRMC-SoftImpute_NJ_p50_rep16_seed70.treefile,0.4952380952380952,105,52,53,52,0.1136619779373194,0.1020073938920334,0.159047035721923,0.2110475539998292,0.1120134140001027,True,True,True,3116,3116,3116,8,0.1766766256488442,21.82432195264559,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T3;T11|T5;T13|T2;T6|T9;T12|T14|T15;T1|T3|T6|T9;T11|T13|T2|T5;T12|T14|T15|T7|T8;T10|T12|T14|T15|T7|T8;T10|T12|T14|T15|T4|T7|T8,T11|T12;T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4512898470822636,0.5055167075808162,0.44863559187346963,0.452477710968277,0.45198077836837036,0.5037508135262854,0.5135746042707783,0.5337238233464648,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,17,71,LRMC_SoftImpute_completed_p50_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep17_seed71.csv,True,,LRMC-SoftImpute_NJ_p50_rep17_seed71.treefile,0.4952380952380952,105,52,53,52,0.1167017751612303,0.1006436133086217,0.3940366280332492,0.2900196363015452,0.0418289529998219,True,True,True,1193,1193,1193,8,0.1887445010606029,25.72258316368926,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T9;T10|T7;T11|T14;T13|T15;T2|T4;T10|T6|T7;T11|T12|T14;T13|T15|T8;T2|T3|T4;T1|T2|T3|T4|T9;T1|T2|T3|T4|T5|T9;T10|T11|T12|T14|T6|T7,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44965285435968494,0.5039496479247875,0.5071604114984779,0.48183703089363467,0.45334919937392354,0.5078976049499676,0.4746044908705284,0.4702363674061787,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,50,18,72,LRMC_SoftImpute_completed_p50_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep18_seed72.csv,True,,LRMC-SoftImpute_NJ_p50_rep18_seed72.treefile,0.4952380952380952,105,52,53,52,0.1219918144705948,0.1021463645702229,0.2103300781895949,0.123196448390677,0.0306758920000902,True,True,True,852,852,852,8,0.1863113584424521,23.246271415062463,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T6;T11|T13;T12|T15;T14|T9;T2|T4;T11|T13|T5;T2|T3|T4;T14|T7|T8|T9;T1|T2|T3|T4|T6;T10|T14|T7|T8|T9;T11|T12|T13|T15|T5,T11|T12;T14|T15;T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4570128764337928,0.5160333253398189,0.3384828580221,0.31164213145345226,0.4551595177212277,0.5138745263023823,0.35932703100541497,0.3298465685258138,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
