method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_init,Delta_final,Delta_reduction_percent,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,MW_Qw_final,weighted_fit_pairs,final_tree_edges,n_start_pairs,n_weighted_lsq_fits,n_graft_evaluations,stepA_method,stepA_loops,stepA_estimated_pairs,stepA_unfilled_pairs,masked_file,__metadata_scope,__metadata_source
MW-proj,65,28,82,MWproj_completed_p65_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep28_seed82.csv,0.6476190476190476,105,68,37,27,11.943725404999896,0.0426024769380328,0.0287680405785484,0.685565501665831,0.8115051341756689,77.37062454823646,6283395987420.229,-8121164878830.071,6283395987420.229,0.058570720227589,13809661510.813688,134417393281.92,0.0,0.0,0.0089078329073644,91,27,91,17836,15379,ultrametric,2,54,14,missing_p65_rep28_seed82.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,29,83,MWproj_completed_p65_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep29_seed83.csv,0.6476190476190476,105,68,37,27,15.611307861999876,0.024456632210056,0.0126896630383125,0.924924228136926,0.9186166354926136,98.08401413372373,17.433648826590137,82.22580001383118,17.433648826590137,0.0079831958918133,0.0383157117067915,0.372948901414818,0.0,0.0,0.0006218759696941,105,27,105,20580,17745,ultrametric,3,68,0,missing_p65_rep29_seed83.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,30,84,MWproj_completed_p65_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep30_seed84.csv,0.6476190476190476,105,68,37,27,12.321678427999814,0.0450783990202341,0.0251804019805409,0.7006205562870688,0.7689811810512653,119.36358091290752,6284079685119.579,-5264654123928.583,6284079685119.579,0.0778540014873782,13811164143.119951,134432019268.04655,0.0,0.0,0.000961619165931,91,27,91,17836,15379,ultrametric,2,54,14,missing_p65_rep30_seed84.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,1,55,MWproj_completed_p85_rep01_seed55.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep01_seed55.csv,0.8476190476190476,105,89,16,27,13.435745533000045,0.0611403141944839,0.0372834597888296,0.4032878736264704,0.411227921206699,25.613455325321134,29.033293962152456,-13.351727025484584,29.033293962152456,0.0082208503133283,0.0638094372794559,0.6210940231354926,0.0,0.0,9.984156856825963e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep01_seed55.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,2,56,MWproj_completed_p85_rep02_seed56.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep02_seed56.csv,0.8476190476190476,105,89,16,27,14.310051968999916,0.0686178980114414,0.0458682362454576,0.119868061533774,0.4936520839850804,33.927557550378424,525.809410517084,-1449.8003643095117,525.809410517084,0.0701802033397698,1.1556250780595252,11.248364812007912,0.0,0.0,0.0007655581395565,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep02_seed56.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,3,57,MWproj_completed_p85_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep03_seed57.csv,0.8476190476190476,105,89,16,27,12.904789758999868,0.0996884760238081,0.066554195808797,0.0324976776147042,0.1089607445048812,41.26334057897472,6283755933225.039,-15228422723451.512,6283755933225.039,0.0453027474716761,13810452600.49459,134425093413.6485,0.0,0.0,6.664908975135625e-05,79,27,79,15484,13351,ultrametric,3,63,26,missing_p85_rep03_seed57.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,4,58,MWproj_completed_p85_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep04_seed58.csv,0.8476190476190476,105,89,16,27,14.804164489000186,0.0452869718337177,0.0300228958554809,0.6161513357357492,0.3819203268641471,36.125671695493935,44949199.67264208,-124424436.79898976,44949199.67264208,0.0350098299437828,98789.44982998258,961574.6424706432,0.0,0.0,7.457492072168513e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep04_seed58.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,5,59,MWproj_completed_p85_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep05_seed59.csv,0.8476190476190476,105,89,16,27,15.797657079999908,0.0731881943576191,0.049364197721115,0.0184774096165895,0.3841210121740463,23.58505804329812,33.792640280727795,-43.27986905391669,33.792640280727795,0.0104232182901636,0.0742695390785226,0.7229082215641128,0.0,0.0,0.0003393473049684,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep05_seed59.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,6,60,MWproj_completed_p85_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep06_seed60.csv,0.8476190476190476,105,89,16,27,13.260098918999802,0.0684872423823628,0.0405350093123264,0.2513988361849789,0.3681257893693296,36.229726598404135,59.0454751750826,-62.97521598654146,59.0454751750826,0.0168981576743739,0.1297702751100716,1.263128867576832,0.0,0.0,0.0010125981082462,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep06_seed60.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,7,61,MWproj_completed_p85_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep07_seed61.csv,0.8476190476190476,105,89,16,27,16.85008815099991,0.058765833684106,0.0333027940223975,0.3640746830623725,0.7539625799370603,34.8984580823353,29.035836889077792,16.79908372864478,29.035836889077792,0.0082263389896254,0.0638150261298413,0.62114842263686,0.0,0.0,4.914317061661854e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep07_seed61.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,8,62,MWproj_completed_p85_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep08_seed62.csv,0.8476190476190476,105,89,16,27,20.36767100399993,0.0509997928527919,0.0298436921911252,0.5677610299259004,0.6825842696629214,46.42176450205632,6.335574570336983,86.35214615752847,6.335574570336983,0.0029640716978842,0.0139243397150263,0.1355336223266685,0.0,0.0,0.000198615815756,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep08_seed62.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,9,63,MWproj_completed_p85_rep09_seed63.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep09_seed63.csv,0.8476190476190476,105,89,16,27,11.79503557399994,0.0560400201682908,0.0320807461092621,0.3736108165285782,0.67339190598924,45.78203711106629,88.95365774341651,-94.29816442552948,88.95365774341651,0.0283205175865119,0.1955025444910253,1.902938923585377,0.0,0.0,0.0068085766144902,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep09_seed63.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,10,64,MWproj_completed_p85_rep10_seed64.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep10_seed64.csv,0.8476190476190476,105,89,16,27,12.835407334000138,0.0717004379206322,0.0474173154943654,0.0812466068274531,0.2340828514896738,33.50830472840226,3141592550412.4443,-9375563985832.04,3141592550412.4443,0.0201147775384322,6904599011.895482,67206440947.82206,0.0,0.0,5.4113326449752953e-05,79,27,79,15484,13351,ultrametric,3,63,26,missing_p85_rep10_seed64.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,11,65,MWproj_completed_p85_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep11_seed65.csv,0.8476190476190476,105,89,16,27,21.21031806200017,0.0591422445551512,0.0367642045104616,0.4489946132877268,0.2002723867892407,146.5436651733374,12.06060057893025,91.76996114798648,12.06060057893025,0.0055505201431844,0.0265068144591873,0.2580060996441856,0.0,0.0,0.0004389058417499,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep11_seed65.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,12,66,MWproj_completed_p85_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep12_seed66.csv,0.8476190476190476,105,89,16,27,15.205801650000012,0.056756765724643,0.0330758828343676,0.4481191291623489,0.4699638225154867,26.60098817787076,27.179937156033933,-2.1764190649308315,27.179937156033933,0.0073608192971501,0.0597361256176569,0.5814461334913387,0.0,0.0,7.433265028969703e-06,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep12_seed66.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,13,67,MWproj_completed_p85_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep13_seed67.csv,0.8476190476190476,105,89,16,27,8.413012383999558,0.0777419813571689,0.0505933963422398,0.0881315422625858,0.2336596586316084,30.75434483417152,210829099.92518532,-685526127.4712179,210829099.92518532,0.0753424160897422,463360.65917623154,4510156.30666181,0.0,0.0,0.0001805209018627,56,27,56,10976,9464,ultrametric,3,40,49,missing_p85_rep13_seed67.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,14,68,MWproj_completed_p85_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep14_seed68.csv,0.8476190476190476,105,89,16,27,23.10276871799988,0.0543633391200459,0.0297627036254924,0.4927353381471707,0.4963057541709228,32.98448228261427,1.2738368361235295,96.13807236624432,1.2738368361235295,0.0006029200909465,0.0027996413980736,0.0272505230166964,0.0,0.0,2.90578330170112e-05,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep14_seed68.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,15,69,MWproj_completed_p85_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep15_seed69.csv,0.8476190476190476,105,89,16,27,23.67231655400019,0.0598719291839145,0.0365399815175235,0.4859555395364314,0.7545915411998064,22.77125229747892,4.529110383609929,80.11040269352529,4.529110383609929,0.0021247675561935,0.0099540887551866,0.0968888818832624,0.0,0.0,0.0001814526204688,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep15_seed69.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,16,70,MWproj_completed_p85_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep16_seed70.csv,0.8476190476190476,105,89,16,27,14.801026696000008,0.0676650802932143,0.0501429309323626,0.2737162291606499,0.0701769320919465,40.023032093745485,15708173806146.35,-39247835519590.95,15708173806146.35,0.0694777777406093,34523458914.60736,336036719708.3859,0.0,0.0,0.0003370184016777,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep16_seed70.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,17,71,MWproj_completed_p85_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep17_seed71.csv,0.8476190476190476,105,89,16,27,10.72305870299988,0.0661267506010596,0.0401000615697296,0.2621763191246934,0.5183716031903056,46.15378251545958,9424841314066.008,-20420517670166.96,9424841314066.008,0.0528419954623391,20713936953.991222,201620684748.9543,0.0,0.0,0.0017139631883036,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep17_seed71.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,18,72,MWproj_completed_p85_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep18_seed72.csv,0.8476190476190476,105,89,16,27,11.882974855000157,0.0653822961346312,0.0401628501533289,0.2256817273242514,0.4637158068846835,30.0844477206965,78.61699109997713,-161.3210381319143,78.61699109997713,0.0254536832019841,0.1727845958241255,1.6818120380258768,0.0,0.0,0.0034979518957925,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep18_seed72.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,19,73,MWproj_completed_p85_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep19_seed73.csv,0.8476190476190476,105,89,16,27,13.352857816999858,0.0811108799236686,0.0553814280003736,-0.1579612760736671,-0.2377596186584951,38.04913666507028,3141803428213.967,-8257226585275.308,3141803428213.967,0.0602469975200133,6905062479.591136,67210952145.97643,0.0,0.0,0.0001389107365015,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep19_seed73.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,20,74,MWproj_completed_p85_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep20_seed74.csv,0.8476190476190476,105,89,16,27,9.84240995800019,0.0764464389944367,0.0509701365068632,0.1326184844494727,0.2374288129143139,45.152745538293146,6283396063524.415,-13915867105247.098,6283396063524.415,0.0820407739891038,13809661678.075638,134417394909.97694,0.0,0.0,0.0048404819971049,66,27,66,12936,11154,ultrametric,2,50,39,missing_p85_rep20_seed74.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,21,75,MWproj_completed_p85_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep21_seed75.csv,0.8476190476190476,105,89,16,27,7.790263446000154,0.0872937808477736,0.0566397189213764,-0.0321668344366776,0.3176869194058757,31.34976548618483,9425348586570.17,-30065132674413.05,9425348586570.17,0.1018853536997358,20715051838.61576,201631536563.4555,0.0,0.0,7.09706682451382e-05,56,27,56,10976,9464,ultrametric,3,40,49,missing_p85_rep21_seed75.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,22,76,MWproj_completed_p85_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep22_seed76.csv,0.8476190476190476,105,89,16,27,8.201662398999815,0.0670381013475737,0.046932928715272,0.4620030765000061,0.5598205497934112,62.57277133278012,6283185155917.946,-10041404627005.53,6283185155917.946,0.0868598401289682,13809198144.874607,134412883074.221,0.0,0.0,0.0001142709322795,55,27,55,10780,9295,ultrametric,3,39,50,missing_p85_rep22_seed76.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,23,77,MWproj_completed_p85_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep23_seed77.csv,0.8476190476190476,105,89,16,27,16.13548730499997,0.0790171956664577,0.0534497954738627,-0.0664436432648297,0.1979060265577119,24.43490700012761,12567151938636.27,-51431142907751.62,12567151938636.27,0.0927461854135372,27620114150.848946,268842487080.44055,0.0,0.0,6.83897533571603e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep23_seed77.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,24,78,MWproj_completed_p85_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep24_seed78.csv,0.8476190476190476,105,89,16,27,19.98279942699992,0.0588721172764162,0.0356681209440859,0.3487421294405216,0.2805243445692884,36.4006132699273,17.58935136259285,51.67842027231872,17.58935136259285,0.008080984234951,0.0386579150826216,0.3762797640659656,0.0,0.0,0.0031016244855793,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep24_seed78.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,25,79,MWproj_completed_p85_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep25_seed79.csv,0.8476190476190476,105,89,16,27,22.35185510400015,0.0741842426924692,0.0517167115591775,0.0122876334712666,-0.0240819245423665,26.664369327254757,2.3021355729654203,91.36624780165975,2.3021355729654203,0.0010859489324921,0.005059638621902,0.0492483783162997,0.0,0.0,6.649225525758097e-05,105,27,105,20580,17745,ultrametric,3,89,0,missing_p85_rep25_seed79.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,26,80,MWproj_completed_p85_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep26_seed80.csv,0.8476190476190476,105,89,16,27,12.66440747500019,0.0917520788141594,0.0578347979650646,0.0621427887279983,-0.0303370786516853,122.60572110006558,1610.0264814231502,-1213.1740239993492,1610.0264814231502,0.1213699639316697,3.538519739391539,34.44245169030245,0.0,0.0,8.33638158869143e-05,78,27,78,15288,13182,ultrametric,3,62,27,missing_p85_rep26_seed80.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,27,81,MWproj_completed_p85_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep27_seed81.csv,0.8476190476190476,105,89,16,27,13.237713812000038,0.0647724103029222,0.042936149861769,0.3292063773146738,0.1455215624078315,34.62425659440765,28.925298921463973,16.459436919330546,28.925298921463973,0.0081828821671188,0.063572085541679,0.6187837418981197,0.0,0.0,6.765864781754275e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep27_seed81.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,28,82,MWproj_completed_p85_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep28_seed82.csv,0.8476190476190476,105,89,16,27,4.9908774679997805,0.0793132113591621,0.0535105767002881,0.1328043501434788,0.3288088708312386,35.192477525732485,6283185131186.316,-17853773229113.82,6283185131186.316,0.0728681338296899,13809198090.519377,134412882545.1502,0.0,0.0,0.0012715970833268,42,27,42,8232,7098,ultrametric,2,26,63,missing_p85_rep28_seed82.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,29,83,MWproj_completed_p85_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep29_seed83.csv,0.8476190476190476,105,89,16,27,7.701080808999904,0.0905626994328377,0.0697735859336211,-0.1130580698890842,-0.0640973803639424,55.61670535531132,12567784382068.783,-22597139297847.6,12567784382068.783,0.1197645749310258,27621504136.41491,268856016610.93124,0.0,0.0,0.0001620361543397,58,27,58,11368,9802,ultrametric,3,42,47,missing_p85_rep29_seed83.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,85,30,84,MWproj_completed_p85_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep30_seed84.csv,0.8476190476190476,105,89,16,27,14.867662542999824,0.0765380479662038,0.0539989489794943,0.1745359416586046,0.0711047930329972,13.689268242812489,27.98841943573136,-104.4551902942409,27.98841943573136,0.0077398322506191,0.0615130097488601,0.5987415706672106,0.0,0.0,7.759499385856851e-05,91,27,91,17836,15379,ultrametric,3,75,14,missing_p85_rep30_seed84.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
