method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,n_neighbors_requested,n_neighbors_effective,knn_weights,knn_metric,epochs_used,convergence_epoch,optimizer_config_json,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,n_success,n_failed
KNN-impute,65,0.65,0.6476190476190476,4,58,105,68,37,0,68,True,True,True,,missing_p65_rep04_seed58.csv,KNNimpute_completed_p65_rep04_seed58.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023350859992206097,0.04428651112055887,0.03379091628919715,0.6577496533862316,0.7029430850860786,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,5,59,105,68,37,0,68,True,True,True,,missing_p65_rep05_seed59.csv,KNNimpute_completed_p65_rep05_seed59.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0025488770043011755,0.04638089771019041,0.038889661703163214,0.7112052511874823,0.607550482879719,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,6,60,105,68,37,0,68,True,True,True,,missing_p65_rep06_seed60.csv,KNNimpute_completed_p65_rep06_seed60.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022188849980011582,0.046002368142640845,0.03816623209342346,0.7835091322258507,0.7122189563690499,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,7,61,105,68,37,0,68,True,True,True,,missing_p65_rep07_seed61.csv,KNNimpute_completed_p65_rep07_seed61.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023513480118708685,0.04864731511977296,0.03828424180487316,0.6031040218250932,0.43306485475436113,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,8,62,105,68,37,0,68,True,True,True,,missing_p65_rep08_seed62.csv,KNNimpute_completed_p65_rep08_seed62.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024271170113934204,0.05066322520119793,0.03911188548080641,0.4723120507523607,0.5280757338626559,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,9,63,105,68,37,0,68,True,True,True,,missing_p65_rep09_seed63.csv,KNNimpute_completed_p65_rep09_seed63.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024013600050238892,0.04513620351640753,0.035718160221209425,0.6411276281535998,0.44497461541397865,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,10,64,105,68,37,0,68,True,True,True,,missing_p65_rep10_seed64.csv,KNNimpute_completed_p65_rep10_seed64.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002324166998732835,0.05278413893400794,0.043549846505011695,0.5574024817018036,0.6071687597816543,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,11,65,105,68,37,0,68,True,True,True,,missing_p65_rep11_seed65.csv,KNNimpute_completed_p65_rep11_seed65.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002175782006816007,0.03637007989842998,0.027713369815284983,0.7265032917637521,0.7368019238844142,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,12,66,105,68,37,0,68,True,True,True,,missing_p65_rep12_seed66.csv,KNNimpute_completed_p65_rep12_seed66.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0020905779965687543,0.04388258605396675,0.0349981966891546,0.6037049045534277,0.4872313623697369,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,13,67,105,68,37,0,68,True,True,True,,missing_p65_rep13_seed67.csv,KNNimpute_completed_p65_rep13_seed67.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002713425987167284,0.05163392733126548,0.04026435819043735,0.6089433488666756,0.6054510058403633,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,14,68,105,68,37,0,68,True,True,True,,missing_p65_rep14_seed68.csv,KNNimpute_completed_p65_rep14_seed68.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021293270110618323,0.03631454123159316,0.02818509047634342,0.746379390385579,0.7064931098980799,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,15,69,105,68,37,0,68,True,True,True,,missing_p65_rep15_seed69.csv,KNNimpute_completed_p65_rep15_seed69.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002099577002809383,0.0526425245591818,0.04144650706563699,0.2843642894631022,0.32664045501393285,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,16,70,105,68,37,0,68,True,True,True,,missing_p65_rep16_seed70.csv,KNNimpute_completed_p65_rep16_seed70.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002120635996107012,0.0383947600683869,0.031244862496800245,0.7158846315472379,0.7068748329961445,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,17,71,105,68,37,0,68,True,True,True,,missing_p65_rep17_seed71.csv,KNNimpute_completed_p65_rep17_seed71.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023056099889799953,0.04487223436245255,0.03207987796242502,0.6714096710572192,0.7089361377256937,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,18,72,105,68,37,0,68,True,True,True,,missing_p65_rep18_seed72.csv,KNNimpute_completed_p65_rep18_seed72.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0033657519961707294,0.039284016668006703,0.030924181894257288,0.764753101952379,0.6498454021452837,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,19,73,105,68,37,0,68,True,True,True,,missing_p65_rep19_seed73.csv,KNNimpute_completed_p65_rep19_seed73.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0035028109996346757,0.04708889790759344,0.03776522127580261,0.5592169431278857,0.646180860403863,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,20,74,105,68,37,0,68,True,True,True,,missing_p65_rep20_seed74.csv,KNNimpute_completed_p65_rep20_seed74.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021813680068589747,0.05021239062919573,0.0398783934739236,0.5914688300738253,0.49547658128793365,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,21,75,105,68,37,0,68,True,True,True,,missing_p65_rep21_seed75.csv,KNNimpute_completed_p65_rep21_seed75.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0020690360106527805,0.046373459254391916,0.03721470556231163,0.6133006063126345,0.40214528381112336,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,22,76,105,68,37,0,68,True,True,True,,missing_p65_rep22_seed76.csv,KNNimpute_completed_p65_rep22_seed76.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021459099953062832,0.05226320574614006,0.042547441885364135,0.49727848265627916,0.40836737030957737,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,23,77,105,68,37,0,68,True,True,True,,missing_p65_rep23_seed77.csv,KNNimpute_completed_p65_rep23_seed77.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024064620083663613,0.04056084248975159,0.03462543095944565,0.6488249191688102,0.5903347711570026,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,24,78,105,68,37,0,68,True,True,True,,missing_p65_rep24_seed78.csv,KNNimpute_completed_p65_rep24_seed78.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002256963009131141,0.04172647220550099,0.029969272686616526,0.7472123723947856,0.8657479864106576,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,25,79,105,68,37,0,68,True,True,True,,missing_p65_rep25_seed79.csv,KNNimpute_completed_p65_rep25_seed79.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021639240003423765,0.047079479932004634,0.03804150284009112,0.5621772731149935,0.5267015307096232,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,26,80,105,68,37,0,68,True,True,True,,missing_p65_rep26_seed80.csv,KNNimpute_completed_p65_rep26_seed80.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022234279895201325,0.04544675444429296,0.036661888918403884,0.5753499869195609,0.49616368286445006,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,27,81,105,68,37,0,68,True,True,True,,missing_p65_rep27_seed81.csv,KNNimpute_completed_p65_rep27_seed81.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0033281279902439564,0.04952459573034774,0.04286810797737559,0.7055422308402702,0.565560942092606,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,28,82,105,68,37,0,68,True,True,True,,missing_p65_rep28_seed82.csv,KNNimpute_completed_p65_rep28_seed82.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024125079944496974,0.04872364565306627,0.0385438469964538,0.5930588279732986,0.6620223689735466,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,29,83,105,68,37,0,68,True,True,True,,missing_p65_rep29_seed83.csv,KNNimpute_completed_p65_rep29_seed83.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002155876994947903,0.047782830454435786,0.038754666199128936,0.6380128164472326,0.5492613658052448,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,30,84,105,68,37,0,68,True,True,True,,missing_p65_rep30_seed84.csv,KNNimpute_completed_p65_rep30_seed84.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002405848994385451,0.04765751886637008,0.0384832218292278,0.6484675491552264,0.7061113868000153,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,1,55,105,89,16,0,89,True,True,True,,missing_p85_rep01_seed55.csv,KNNimpute_completed_p85_rep01_seed55.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023062200052663684,0.06498221549394703,0.056539355400051027,0.198224002502248,0.20871637725570313,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,2,56,105,89,16,0,89,True,True,True,,missing_p85_rep02_seed56.csv,KNNimpute_completed_p85_rep02_seed56.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0045476639934349805,0.06555747562997888,0.05260275463954578,0.34681866609416206,0.3089717398706163,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,3,57,105,89,16,0,89,True,True,True,,missing_p85_rep03_seed57.csv,KNNimpute_completed_p85_rep03_seed57.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022917030000826344,0.07119944711747052,0.06253371795021564,0.024606635397601235,0.07980523279166109,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,4,58,105,89,16,0,89,True,True,True,,missing_p85_rep04_seed58.csv,KNNimpute_completed_p85_rep04_seed58.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002380179997999221,0.07790908801709594,0.06730759276795006,-0.039098716412737336,-0.0533537623425264,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,5,59,105,89,16,0,89,True,True,True,,missing_p85_rep05_seed59.csv,KNNimpute_completed_p85_rep05_seed59.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002427600004011765,0.0766707660610925,0.06558557818166728,-0.04489909064796236,-0.015321756894790605,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,6,60,105,89,16,0,89,True,True,True,,missing_p85_rep06_seed60.csv,KNNimpute_completed_p85_rep06_seed60.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023178160045063123,0.08195606757453949,0.0715345379648502,0.05628923364050627,0.13584340318819496,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,7,61,105,89,16,0,89,True,True,True,,missing_p85_rep07_seed61.csv,KNNimpute_completed_p85_rep07_seed61.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002393244008999318,0.07040254376597146,0.05860946676151399,0.1518067873050897,0.29950629894450126,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,8,62,105,89,16,0,89,True,True,True,,missing_p85_rep08_seed62.csv,KNNimpute_completed_p85_rep08_seed62.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024986950011225417,0.0663204942495223,0.05525709394387032,0.14629680338217357,0.32829417773238007,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,9,63,105,89,16,0,89,True,True,True,,missing_p85_rep09_seed63.csv,KNNimpute_completed_p85_rep09_seed63.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022775539982831106,0.07410756062678783,0.06065198473180922,0.2384660477993331,0.12532188129694236,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,10,64,105,89,16,0,89,True,True,True,,missing_p85_rep10_seed64.csv,KNNimpute_completed_p85_rep10_seed64.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022228349989745766,0.0702748201853962,0.06092545212792376,-0.0625639145431766,0.009491502353354891,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,11,65,105,89,16,0,89,True,True,True,,missing_p85_rep11_seed65.csv,KNNimpute_completed_p85_rep11_seed65.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024881489953259006,0.06652726451886695,0.0565050608666987,0.03819756812117542,-0.029928498467824312,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,12,66,105,89,16,0,89,True,True,True,,missing_p85_rep12_seed66.csv,KNNimpute_completed_p85_rep12_seed66.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023867689887993038,0.07110287996618074,0.059466698872898266,0.19546654960935161,0.17938372488934293,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,13,67,105,89,16,0,89,True,True,True,,missing_p85_rep13_seed67.csv,KNNimpute_completed_p85_rep13_seed67.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002065204011159949,0.07526825085621286,0.06369477781092135,0.3008700126044782,0.27345399695210115,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,14,68,105,89,16,0,89,True,True,True,,missing_p85_rep14_seed68.csv,KNNimpute_completed_p85_rep14_seed68.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002439606992993504,0.06294546751528356,0.0497234669524748,0.37389813920396914,0.4508682328907049,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,15,69,105,89,16,0,89,True,True,True,,missing_p85_rep15_seed69.csv,KNNimpute_completed_p85_rep15_seed69.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002416271992842667,0.06935157449243254,0.05889539031220771,0.1965381777012975,0.252434456928839,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,16,70,105,89,16,0,89,True,True,True,,missing_p85_rep16_seed70.csv,KNNimpute_completed_p85_rep16_seed70.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023569639888592064,0.0694603448196583,0.05705622963134527,0.3352421515089939,0.32723867892407227,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,17,71,105,89,16,0,89,True,True,True,,missing_p85_rep17_seed71.csv,KNNimpute_completed_p85_rep17_seed71.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022375109983840957,0.06725375432335254,0.05758940235411262,0.27617878233901294,0.3576210810464506,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,18,72,105,89,16,0,89,True,True,True,,missing_p85_rep18_seed72.csv,KNNimpute_completed_p85_rep18_seed72.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002318642000318505,0.06878179107521085,0.05772050389753822,0.22032908554922687,0.31819942418691116,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,19,73,105,89,16,0,89,True,True,True,,missing_p85_rep19_seed73.csv,KNNimpute_completed_p85_rep19_seed73.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002343258005566895,0.06356815837109153,0.05154875650403679,0.3740838130226343,0.4087504256043583,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,20,74,105,89,16,0,89,True,True,True,,missing_p85_rep20_seed74.csv,KNNimpute_completed_p85_rep20_seed74.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002221578994067386,0.0750792827574287,0.06377523965527909,0.15501369476231233,0.2438571755900459,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,21,75,105,89,16,0,89,True,True,True,,missing_p85_rep21_seed75.csv,KNNimpute_completed_p85_rep21_seed75.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0020702519977930933,0.0723966323041325,0.06141878341603732,0.1144222805856829,0.13370053927750533,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,22,76,105,89,16,0,89,True,True,True,,missing_p85_rep22_seed76.csv,KNNimpute_completed_p85_rep22_seed76.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002425444996333681,0.06845639335693514,0.05917804378928195,0.2442238146291696,0.26542390194075594,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,23,77,105,89,16,0,89,True,True,True,,missing_p85_rep23_seed77.csv,KNNimpute_completed_p85_rep23_seed77.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023094200005289167,0.06696724902134599,0.05692497852323569,0.2408369580402941,0.3388321416411305,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,24,78,105,89,16,0,89,True,True,True,,missing_p85_rep24_seed78.csv,KNNimpute_completed_p85_rep24_seed78.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024815230135573074,0.06427627511625596,0.05225334443952161,0.14490311709684492,0.29639087504256045,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,25,79,105,89,16,0,89,True,True,True,,missing_p85_rep25_seed79.csv,KNNimpute_completed_p85_rep25_seed79.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0057069589965976775,0.07124619888869853,0.06246647628530454,0.1518276852881407,0.12870275791624108,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,26,80,105,89,16,0,89,True,True,True,,missing_p85_rep26_seed80.csv,KNNimpute_completed_p85_rep26_seed80.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0025469829997746274,0.06910152913553644,0.05716122208289238,0.3029236443249229,0.22121584901940233,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,27,81,105,89,16,0,89,True,True,True,,missing_p85_rep27_seed81.csv,KNNimpute_completed_p85_rep27_seed81.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.00242658999923151,0.07456204100073545,0.06377463329785604,0.2572017403616257,0.16835205992509367,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,28,82,105,89,16,0,89,True,True,True,,missing_p85_rep28_seed82.csv,KNNimpute_completed_p85_rep28_seed82.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.003969968995079398,0.06337969272268978,0.05485326733336086,0.3823860189260193,0.41329321144191333,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,29,83,105,89,16,0,89,True,True,True,,missing_p85_rep29_seed83.csv,KNNimpute_completed_p85_rep29_seed83.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.003190435003489256,0.06742052198451137,0.057164955906571224,0.30194184544759717,0.3040858018386109,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,30,84,105,89,16,0,89,True,True,True,,missing_p85_rep30_seed84.csv,KNNimpute_completed_p85_rep30_seed84.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.003423226997256279,0.06543349068670003,0.05544665932126422,0.2913553286996298,0.3493360572012258,0.0,0.0,30,0
