method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,epoch_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,init_strategy,n_restarts,best_restart,best_restart_initial_Delta,best_restart_final_Delta,upper_bound,initial_global_mean,initial_global_median,observed_min_distance,observed_max_distance,optimizer_config_json,sensitivity_variant,variant_description,lr_init,lr_milestones,clip_grad_norm,h_central_diff
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep03_seed57_epochs.csv,36.21960777800996,20.80915146929892,0.00929204407648529,0.045734398833624006,0.3555663787724649,58.523957020737264,0.022445654481427994,0.007148258743715631,0.0039365858105564,0.9953259709934574,0.9483479894134722,0.0,0.0,312.9348820564668,20.80915146929892,93.35032536719763,4000,5000,4000,0.0025,two_way_mean,1,0,312.9348820564668,20.80915146929892,0.23388963332927265,0.12047078444934654,0.1240295861605232,0.0382707733757883,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep04_seed58_epochs.csv,36.342263307014946,24.336333645682714,0.010731414576965708,0.053486447572929044,0.415835409711948,58.523957020737264,0.022445654481427994,0.018956705978480492,0.006785544983403225,0.8680898094142672,0.7356783061555537,0.0,0.0,305.6745853243475,24.336333645682714,92.03848314053988,3000,5000,3000,0.0025,two_way_mean,1,0,305.6745853243475,24.336333645682714,0.23388963332927265,0.11861477645295795,0.1240295861605232,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep05_seed59_epochs.csv,36.15966692499933,26.591428690528872,0.011572155551826184,0.058442700418744775,0.4543682629167832,58.523957020737264,0.022445654481427994,0.0037893086208295565,0.002061706456081362,0.9948983159213554,0.9250405532314522,0.0,0.0,427.6227084584374,26.591428690528872,93.78156768465598,3000,5000,3000,0.0025,two_way_mean,1,0,427.6227084584374,26.591428690528872,0.23388963332927265,0.1152604101989678,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_slow_decay_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_slow_decay_p50_rep01_seed55_epochs.csv,36.001421428023605,31.860064236753246,0.013794071033527226,0.07002211920165549,0.544393541698898,58.523957020737264,0.022445654481427994,0.018767497633456906,0.006147644713049168,0.8796591025278518,0.7693161444548793,0.0,0.0,326.3766172306846,31.860064236753246,90.23825159195323,5000,5000,5000,0.0025,two_way_mean,1,0,326.3766172306846,31.860064236753246,0.23388963332927265,0.11899061308824704,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [1500, 3000, 5000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_slow_decay,"later LR milestones: 1500, 3000, 5000",0.02,"(1500, 3000, 5000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_slow_decay_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_slow_decay_p50_rep02_seed56_epochs.csv,36.29787063400727,32.99247624909693,0.013899128485995628,0.07251093681120205,0.5637430879358762,58.523957020737264,0.022445654481427994,0.018187263194332174,0.00661269222248624,0.8919253712759568,0.7753777853666866,0.0,0.0,319.2219084645149,32.99247624909693,89.66472056764725,4000,5000,4000,0.0025,two_way_mean,1,0,319.2219084645149,32.99247624909693,0.23388963332927265,0.12265998289748507,0.1244840980820587,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [1500, 3000, 5000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_slow_decay,"later LR milestones: 1500, 3000, 5000",0.02,"(1500, 3000, 5000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_slow_decay_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_slow_decay_p50_rep03_seed57_epochs.csv,36.618646108021494,22.295415409448758,0.00998391386520409,0.04900091298779947,0.3809621998312357,58.523957020737264,0.022445654481427994,0.007348478586880942,0.004071931118816082,0.9957241835647999,0.9436523520874243,0.0,0.0,312.9348820564668,22.295415409448758,92.87538184847487,3500,5000,3500,0.0025,two_way_mean,1,0,312.9348820564668,22.295415409448758,0.23388963332927265,0.12047078444934654,0.1240295861605232,0.0382707733757883,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [1500, 3000, 5000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_slow_decay,"later LR milestones: 1500, 3000, 5000",0.02,"(1500, 3000, 5000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_slow_decay_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_slow_decay_p50_rep04_seed58_epochs.csv,36.55673463299172,26.210322409503036,0.011541319445322754,0.057605104196709965,0.4478562924276587,58.523957020737264,0.022445654481427994,0.019029156775192076,0.006875972843232645,0.8670702240519431,0.7217621446256296,0.0,0.0,305.6745853243475,26.210322409503036,91.4254165482251,5000,5000,5000,0.0025,two_way_mean,1,0,305.6745853243475,26.210322409503036,0.23388963332927265,0.11861477645295795,0.1240295861605232,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [1500, 3000, 5000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_slow_decay,"later LR milestones: 1500, 3000, 5000",0.02,"(1500, 3000, 5000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_slow_decay_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_slow_decay_p50_rep05_seed59_epochs.csv,36.7135544269986,28.516910864857728,0.012408155604853003,0.06267452937331369,0.48726901454652327,58.523957020737264,0.022445654481427994,0.0038399605111147906,0.0020678473503164597,0.9947429054240898,0.9249551780073423,0.0,0.0,427.6227084584374,28.516910864857728,93.33129174368219,4000,5000,4000,0.0025,two_way_mean,1,0,427.6227084584374,28.516910864857728,0.23388963332927265,0.1152604101989678,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [1500, 3000, 5000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_slow_decay,"later LR milestones: 1500, 3000, 5000",0.02,"(1500, 3000, 5000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_low_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_low_p50_rep01_seed55_epochs.csv,36.79132012600894,29.225866194840773,0.012674780595944237,0.064232672955694,0.49938294815719547,58.523957020737264,0.022445654481427994,0.018743811751379937,0.006128859664984937,0.8797167784762051,0.7647912575770511,0.0,0.0,326.3766172306846,29.225866194840773,91.04535538028946,4500,5000,4500,0.0025,two_way_mean,1,0,326.3766172306846,29.225866194840773,0.23388963332927265,0.11899061308824704,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 1.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_low,stronger gradient clipping: clip=1.0,0.02,"(700, 2000, 4000)",1.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_low_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_low_p50_rep02_seed56_epochs.csv,36.647372998006176,28.358921142792987,0.012126579715950771,0.06232729921492964,0.484569441070848,58.523957020737264,0.022445654481427994,0.01840633293958828,0.0066440043849744996,0.8885096839850923,0.7723042772987279,0.0,0.0,319.2219084645149,28.358921142792987,91.11623595034504,4500,5000,4500,0.0025,two_way_mean,1,0,319.2219084645149,28.358921142792987,0.23388963332927265,0.12265998289748507,0.1244840980820587,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 1.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_low,stronger gradient clipping: clip=1.0,0.02,"(700, 2000, 4000)",1.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_low_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_low_p50_rep03_seed57_epochs.csv,36.810478349012556,20.952140799348534,0.009362627062664176,0.04604866109746931,0.358009640255945,58.523957020737264,0.022445654481427994,0.0070919985567755375,0.0038703211504155293,0.9952644054988128,0.9469819858277128,0.0,0.0,312.9348820564668,20.952140799348534,93.30463236898984,5000,5000,5000,0.0025,two_way_mean,1,0,312.9348820564668,20.952140799348534,0.23388963332927265,0.12047078444934654,0.1240295861605232,0.0382707733757883,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 1.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_low,stronger gradient clipping: clip=1.0,0.02,"(700, 2000, 4000)",1.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_low_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_low_p50_rep04_seed58_epochs.csv,36.79749696000363,24.442596487483513,0.01077754189496049,0.053719992280183544,0.41765112497130996,58.523957020737264,0.022445654481427994,0.019012581489211786,0.0068849938684099905,0.867296196589538,0.7216767694015196,0.0,0.0,305.6745853243475,24.442596487483513,92.00371975264225,5000,5000,5000,0.0025,two_way_mean,1,0,305.6745853243475,24.442596487483513,0.23388963332927265,0.11861477645295795,0.1240295861605232,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 1.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_low,stronger gradient clipping: clip=1.0,0.02,"(700, 2000, 4000)",1.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_low_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_low_p50_rep05_seed59_epochs.csv,36.738120748021174,26.989957455879125,0.011738520918977115,0.05931858781511896,0.4611779317368365,58.523957020737264,0.022445654481427994,0.003716542435215283,0.002052920614488914,0.9951372905275676,0.9217109194911637,0.0,0.0,427.6227084584374,26.989957455879125,93.68837133248213,5000,5000,5000,0.0025,two_way_mean,1,0,427.6227084584374,26.989957455879125,0.23388963332927265,0.1152604101989678,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 1.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_low,stronger gradient clipping: clip=1.0,0.02,"(700, 2000, 4000)",1.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_high_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_high_p50_rep01_seed55_epochs.csv,36.66534258800675,28.87789193668091,0.012486882819525869,0.06346789436633167,0.49343710519178285,58.523957020737264,0.022445654481427994,0.018480752248137992,0.006099832556017807,0.8829713934664085,0.7857081874839921,0.0,0.0,326.3766172306846,28.87789193668091,91.15197277865349,5000,5000,5000,0.0025,two_way_mean,1,0,326.3766172306846,28.87789193668091,0.23388963332927265,0.11899061308824704,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 10.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_high,weaker gradient clipping: clip=10.0,0.02,"(700, 2000, 4000)",10.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_high_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_high_p50_rep02_seed56_epochs.csv,36.64966588898096,27.9392598023765,0.011941134383890882,0.06140496659862967,0.47739867952668613,58.523957020737264,0.022445654481427994,0.018168104367734663,0.006554648636459933,0.8913837451608744,0.7763169128318961,0.0,0.0,319.2219084645149,27.9392598023765,91.24769977826183,4500,5000,4500,0.0025,two_way_mean,1,0,319.2219084645149,27.9392598023765,0.23388963332927265,0.12265998289748507,0.1244840980820587,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 10.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_high,weaker gradient clipping: clip=10.0,0.02,"(700, 2000, 4000)",10.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_high_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_high_p50_rep03_seed57_epochs.csv,36.813075966987526,20.920208797472057,0.009333901062445395,0.04597848087356496,0.357464017514387,58.523957020737264,0.022445654481427994,0.007057112927279451,0.003887403567909838,0.9953942785719639,0.9400665926748057,0.0,0.0,312.9348820564668,20.920208797472057,93.31483640941723,4500,5000,4500,0.0025,two_way_mean,1,0,312.9348820564668,20.920208797472057,0.23388963332927265,0.12047078444934654,0.1240295861605232,0.0382707733757883,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 10.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_high,weaker gradient clipping: clip=10.0,0.02,"(700, 2000, 4000)",10.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_high_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_high_p50_rep04_seed58_epochs.csv,36.48441189501318,24.559753970545263,0.010827602860151391,0.05397748125394563,0.4196529971793057,58.523957020737264,0.022445654481427994,0.018940649290291753,0.0068534760320348494,0.8682634475331985,0.7044309741313071,0.0,0.0,305.6745853243475,24.559753970545263,91.96539223420055,5000,5000,5000,0.0025,two_way_mean,1,0,305.6745853243475,24.559753970545263,0.23388963332927265,0.11861477645295795,0.1240295861605232,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 10.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_high,weaker gradient clipping: clip=10.0,0.02,"(700, 2000, 4000)",10.0,1e-05
