method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,imputed_variables,optimized_variables,success,success_numerical,success_valid_matrix,status,reason,error_message,masked_file,completed_file,run_log_file,s_top,initial_known_graph_components,joins_performed,n_pair_selection_failures,last_active_clusters,tree_edges_final,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,epochs_used,convergence_epoch,njstar_config_json
NJstar-STRICT,65,0.65,0.6476190476190476,27,81,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep27_seed81.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep27_seed81.log,15,1,12,1,3,-1,0.006007539999927758,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,28,82,105,68,37,68,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p65_rep28_seed82.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep28_seed82.log,15,2,0,0,15,-1,7.966300017869798e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,29,83,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep29_seed83.csv,NJstar_STRICT_completed_p65_rep29_seed83.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep29_seed83.log,15,1,13,0,2,27,0.006177289000106612,143.24043263585708,0.05338129767976392,0.31481413766122435,3.0642674130413163,46.74540871538672,0.02022617682793644,0.03903993510529269,0.029094324183634113,0.7096820517711471,0.6295377333282436,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,30,84,105,68,37,68,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p65_rep30_seed84.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep30_seed84.log,15,2,0,0,15,-1,0.00010247699992760317,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,1,55,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep01_seed55.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep01_seed55.log,15,2,0,0,15,-1,7.279200008269981e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,2,56,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep02_seed56.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep02_seed56.log,15,2,0,0,15,-1,0.0001455540000279143,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,3,57,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep03_seed57.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep03_seed57.log,15,2,0,0,15,-1,0.00030955400006860145,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,4,58,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep04_seed58.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep04_seed58.log,15,2,0,0,15,-1,7.527700017817551e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,5,59,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep05_seed59.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep05_seed59.log,15,2,0,0,15,-1,6.38950000393379e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,6,60,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (3 components).,RuntimeError('Known-distance graph is disconnected (3 components).'),missing_p85_rep06_seed60.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep06_seed60.log,15,3,0,0,15,-1,6.0778000033678836e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,7,61,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep07_seed61.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep07_seed61.log,15,2,0,0,15,-1,5.832500005453767e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,8,62,105,89,16,89,0,False,False,False,FAIL,No eligible pair at r=14: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=14: need d_xy known and |S_xy|>=3.'),missing_p85_rep08_seed62.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep08_seed62.log,15,1,1,1,14,-1,0.0005701710001631,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,9,63,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (3 components).,RuntimeError('Known-distance graph is disconnected (3 components).'),missing_p85_rep09_seed63.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep09_seed63.log,15,3,0,0,15,-1,0.00017689999981485016,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,10,64,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep10_seed64.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep10_seed64.log,15,2,0,0,15,-1,0.000370232000022952,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,11,65,105,89,16,89,0,False,False,False,FAIL,No eligible pair at r=15: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=15: need d_xy known and |S_xy|>=3.'),missing_p85_rep11_seed65.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep11_seed65.log,15,1,0,1,15,-1,0.0002074540000194247,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,12,66,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep12_seed66.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep12_seed66.log,15,2,0,0,15,-1,7.824900012565195e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,13,67,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (4 components).,RuntimeError('Known-distance graph is disconnected (4 components).'),missing_p85_rep13_seed67.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep13_seed67.log,15,4,0,0,15,-1,6.585899996025546e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,14,68,105,89,16,89,0,False,False,False,FAIL,No eligible pair at r=14: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=14: need d_xy known and |S_xy|>=3.'),missing_p85_rep14_seed68.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep14_seed68.log,15,1,1,1,14,-1,0.00035303399999975227,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,15,69,105,89,16,89,0,False,False,False,FAIL,No eligible pair at r=15: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=15: need d_xy known and |S_xy|>=3.'),missing_p85_rep15_seed69.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep15_seed69.log,15,1,0,1,15,-1,0.00011229300002923992,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,16,70,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep16_seed70.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep16_seed70.log,15,2,0,0,15,-1,6.305200008682732e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,17,71,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (3 components).,RuntimeError('Known-distance graph is disconnected (3 components).'),missing_p85_rep17_seed71.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep17_seed71.log,15,3,0,0,15,-1,5.956899985903874e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,18,72,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (3 components).,RuntimeError('Known-distance graph is disconnected (3 components).'),missing_p85_rep18_seed72.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep18_seed72.log,15,3,0,0,15,-1,5.696699986401654e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,19,73,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep19_seed73.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep19_seed73.log,15,2,0,0,15,-1,5.8398999954079045e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,20,74,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (4 components).,RuntimeError('Known-distance graph is disconnected (4 components).'),missing_p85_rep20_seed74.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep20_seed74.log,15,4,0,0,15,-1,9.572899989507277e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,21,75,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (4 components).,RuntimeError('Known-distance graph is disconnected (4 components).'),missing_p85_rep21_seed75.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep21_seed75.log,15,4,0,0,15,-1,8.911700001590361e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,22,76,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep22_seed76.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep22_seed76.log,15,2,0,0,15,-1,6.229099994925491e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,23,77,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep23_seed77.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep23_seed77.log,15,2,0,0,15,-1,5.7213999980376684e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,24,78,105,89,16,89,0,False,False,False,FAIL,No eligible pair at r=15: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=15: need d_xy known and |S_xy|>=3.'),missing_p85_rep24_seed78.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep24_seed78.log,15,1,0,1,15,-1,0.00012215600008858019,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,25,79,105,89,16,89,0,False,False,False,FAIL,No eligible pair at r=15: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=15: need d_xy known and |S_xy|>=3.'),missing_p85_rep25_seed79.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep25_seed79.log,15,1,0,1,15,-1,0.00010814699999173172,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,26,80,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (3 components).,RuntimeError('Known-distance graph is disconnected (3 components).'),missing_p85_rep26_seed80.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep26_seed80.log,15,3,0,0,15,-1,8.705400000508234e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,27,81,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep27_seed81.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep27_seed81.log,15,2,0,0,15,-1,6.225800007086946e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,28,82,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (4 components).,RuntimeError('Known-distance graph is disconnected (4 components).'),missing_p85_rep28_seed82.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep28_seed82.log,15,4,0,0,15,-1,5.843799999638577e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,29,83,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (3 components).,RuntimeError('Known-distance graph is disconnected (3 components).'),missing_p85_rep29_seed83.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep29_seed83.log,15,3,0,0,15,-1,5.624699997497373e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,85,0.85,0.8476190476190476,30,84,105,89,16,89,0,False,False,False,FAIL,Known-distance graph is disconnected (2 components).,RuntimeError('Known-distance graph is disconnected (2 components).'),missing_p85_rep30_seed84.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p85_rep30_seed84.log,15,2,0,0,15,-1,5.455600012282957e-05,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
