method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,stepA_method,stepA_loops,stepA_estimated_pairs,stepA_unfilled_pairs,MW_Qw_final,weighted_fit_pairs,final_tree_edges,n_start_pairs,best_start_pair,n_weighted_lsq_fits,n_graft_evaluations,nnls_backend
MW-proj,65,0.65,0.6476190476190476,28,82,105,68,37,27,True,True,True,False,,missing_p65_rep28_seed82.csv,MWproj_completed_p65_rep28_seed82.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep28_seed82.log,11.943725404999896,6283395987420.229,0.05857072022758903,13809661510.813688,134417393281.92001,46.74540871538672,0.02022617682793644,0.042602476938032895,0.02876804057854847,0.685565501665831,0.8115051341756689,0.0,0.0,77.37062454823646,6283395987420.229,-8121164878830.071,0,0,0,,ultrametric,2,54,14,0.008907832907364402,91,27,91,"(0, 4)",17836,15379,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,29,83,105,68,37,27,True,True,True,True,,missing_p65_rep29_seed83.csv,MWproj_completed_p65_rep29_seed83.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep29_seed83.log,15.611307861999876,17.433648826590137,0.00798319589181331,0.03831571170679151,0.372948901414818,46.74540871538672,0.02022617682793644,0.024456632210056096,0.012689663038312558,0.9249242281369261,0.9186166354926136,0.0,0.0,98.08401413372371,17.433648826590137,82.22580001383118,0,0,0,,ultrametric,3,68,0,0.0006218759696941877,105,27,105,"(0, 13)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,30,84,105,68,37,27,True,True,True,False,,missing_p65_rep30_seed84.csv,MWproj_completed_p65_rep30_seed84.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep30_seed84.log,12.321678427999814,6284079685119.579,0.0778540014873782,13811164143.119953,134432019268.04655,46.74540871538672,0.02022617682793644,0.04507839902023413,0.025180401980540976,0.7006205562870688,0.7689811810512653,0.0,0.0,119.36358091290751,6284079685119.579,-5264654123928.583,0,0,0,,ultrametric,2,54,14,0.0009616191659310557,91,27,91,"(0, 9)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,1,55,105,89,16,27,True,True,True,False,,missing_p85_rep01_seed55.csv,MWproj_completed_p85_rep01_seed55.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep01_seed55.log,13.435745533000045,29.033293962152456,0.008220850313328391,0.06380943727945594,0.6210940231354926,46.74540871538672,0.02022617682793644,0.06114031419448394,0.03728345978882962,0.4032878736264704,0.411227921206699,0.0,0.0,25.613455325321134,29.033293962152456,-13.351727025484584,0,0,0,,ultrametric,3,75,14,9.984156856825965e-05,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,2,56,105,89,16,27,True,True,True,False,,missing_p85_rep02_seed56.csv,MWproj_completed_p85_rep02_seed56.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep02_seed56.log,14.310051968999915,525.809410517084,0.07018020333976985,1.1556250780595252,11.248364812007912,46.74540871538672,0.02022617682793644,0.06861789801144141,0.04586823624545768,0.11986806153377405,0.4936520839850804,0.0,0.0,33.927557550378424,525.809410517084,-1449.8003643095115,0,0,0,,ultrametric,3,75,14,0.0007655581395565857,91,27,91,"(0, 12)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,3,57,105,89,16,27,True,True,True,False,,missing_p85_rep03_seed57.csv,MWproj_completed_p85_rep03_seed57.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep03_seed57.log,12.904789758999868,6283755933225.039,0.0453027474716761,13810452600.49459,134425093413.6485,46.74540871538672,0.02022617682793644,0.09968847602380815,0.06655419580879707,0.03249767761470425,0.10896074450488129,0.0,0.0,41.26334057897472,6283755933225.039,-15228422723451.512,0,0,0,,ultrametric,3,63,26,6.664908975135625e-05,79,27,79,"(0, 8)",15484,13351,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,4,58,105,89,16,27,True,True,True,False,,missing_p85_rep04_seed58.csv,MWproj_completed_p85_rep04_seed58.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep04_seed58.log,14.804164489000186,44949199.672642075,0.035009829943782836,98789.44982998258,961574.6424706432,46.74540871538672,0.02022617682793644,0.04528697183371776,0.030022895855480906,0.6161513357357492,0.3819203268641471,0.0,0.0,36.125671695493935,44949199.672642075,-124424436.79898977,0,0,0,,ultrametric,3,75,14,7.457492072168513e-05,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,5,59,105,89,16,27,True,True,True,False,,missing_p85_rep05_seed59.csv,MWproj_completed_p85_rep05_seed59.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep05_seed59.log,15.797657079999908,33.792640280727795,0.01042321829016368,0.07426953907852263,0.7229082215641128,46.74540871538672,0.02022617682793644,0.07318819435761918,0.04936419772111507,0.018477409616589512,0.3841210121740463,0.0,0.0,23.585058043298122,33.792640280727795,-43.27986905391669,0,0,0,,ultrametric,3,75,14,0.00033934730496844925,91,27,91,"(0, 2)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,6,60,105,89,16,27,True,True,True,False,,missing_p85_rep06_seed60.csv,MWproj_completed_p85_rep06_seed60.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep06_seed60.log,13.260098918999802,59.0454751750826,0.01689815767437392,0.12977027511007164,1.263128867576832,46.74540871538672,0.02022617682793644,0.06848724238236284,0.04053500931232649,0.2513988361849789,0.3681257893693296,0.0,0.0,36.229726598404135,59.0454751750826,-62.975215986541464,0,0,0,,ultrametric,3,62,27,0.0010125981082462433,78,27,78,"(0, 1)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,7,61,105,89,16,27,True,True,True,True,,missing_p85_rep07_seed61.csv,MWproj_completed_p85_rep07_seed61.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep07_seed61.log,16.85008815099991,29.035836889077792,0.008226338989625492,0.0638150261298413,0.62114842263686,46.74540871538672,0.02022617682793644,0.05876583368410604,0.033302794022397594,0.36407468306237256,0.7539625799370603,0.0,0.0,34.8984580823353,29.035836889077792,16.79908372864478,0,0,0,,ultrametric,3,75,14,4.914317061661854e-05,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,8,62,105,89,16,27,True,True,True,True,,missing_p85_rep08_seed62.csv,MWproj_completed_p85_rep08_seed62.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep08_seed62.log,20.36767100399993,6.335574570336983,0.002964071697884279,0.013924339715026338,0.13553362232666852,46.74540871538672,0.02022617682793644,0.05099979285279191,0.02984369219112528,0.5677610299259004,0.6825842696629214,0.0,0.0,46.42176450205632,6.335574570336983,86.35214615752847,0,0,0,,ultrametric,3,89,0,0.0001986158157560347,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,9,63,105,89,16,27,True,True,True,False,,missing_p85_rep09_seed63.csv,MWproj_completed_p85_rep09_seed63.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep09_seed63.log,11.79503557399994,88.95365774341651,0.02832051758651191,0.1955025444910253,1.902938923585377,46.74540871538672,0.02022617682793644,0.05604002016829085,0.03208074610926215,0.37361081652857825,0.67339190598924,0.0,0.0,45.78203711106629,88.95365774341651,-94.29816442552949,0,0,0,,ultrametric,3,62,27,0.00680857661449021,78,27,78,"(1, 8)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,10,64,105,89,16,27,True,True,True,False,,missing_p85_rep10_seed64.csv,MWproj_completed_p85_rep10_seed64.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep10_seed64.log,12.835407334000138,3141592550412.4443,0.020114777538432237,6904599011.895482,67206440947.82206,46.74540871538672,0.02022617682793644,0.07170043792063226,0.04741731549436544,0.08124660682745312,0.23408285148967384,0.0,0.0,33.50830472840226,3141592550412.4443,-9375563985832.04,0,0,0,,ultrametric,3,63,26,5.4113326449752953e-05,79,27,79,"(0, 1)",15484,13351,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,11,65,105,89,16,27,True,True,True,True,,missing_p85_rep11_seed65.csv,MWproj_completed_p85_rep11_seed65.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep11_seed65.log,21.21031806200017,12.06060057893025,0.005550520143184428,0.026506814459187362,0.25800609964418564,46.74540871538672,0.02022617682793644,0.05914224455515126,0.03676420451046166,0.4489946132877268,0.20027238678924075,0.0,0.0,146.5436651733374,12.06060057893025,91.76996114798649,0,0,0,,ultrametric,3,89,0,0.0004389058417499562,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,12,66,105,89,16,27,True,True,True,False,,missing_p85_rep12_seed66.csv,MWproj_completed_p85_rep12_seed66.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep12_seed66.log,15.205801650000012,27.179937156033933,0.0073608192971501,0.059736125617656996,0.5814461334913387,46.74540871538672,0.02022617682793644,0.056756765724643034,0.033075882834367624,0.4481191291623489,0.4699638225154867,0.0,0.0,26.600988177870757,27.179937156033933,-2.1764190649308315,0,0,0,,ultrametric,3,75,14,7.433265028969703e-06,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,13,67,105,89,16,27,True,True,True,False,,missing_p85_rep13_seed67.csv,MWproj_completed_p85_rep13_seed67.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep13_seed67.log,8.413012383999558,210829099.92518535,0.07534241608974226,463360.65917623154,4510156.30666181,46.74540871538672,0.02022617682793644,0.0777419813571689,0.050593396342239805,0.08813154226258582,0.2336596586316084,0.0,0.0,30.754344834171516,210829099.92518535,-685526127.4712179,0,0,0,,ultrametric,3,40,49,0.00018052090186274945,56,27,56,"(0, 5)",10976,9464,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,14,68,105,89,16,27,True,True,True,True,,missing_p85_rep14_seed68.csv,MWproj_completed_p85_rep14_seed68.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep14_seed68.log,23.10276871799988,1.2738368361235295,0.000602920090946505,0.002799641398073691,0.027250523016696466,46.74540871538672,0.02022617682793644,0.05436333912004593,0.02976270362549243,0.4927353381471707,0.4963057541709228,0.0,0.0,32.98448228261427,1.2738368361235295,96.13807236624432,0,0,0,,ultrametric,3,89,0,2.90578330170112e-05,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,15,69,105,89,16,27,True,True,True,True,,missing_p85_rep15_seed69.csv,MWproj_completed_p85_rep15_seed69.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep15_seed69.log,23.67231655400019,4.529110383609929,0.0021247675561935323,0.009954088755186656,0.0968888818832624,46.74540871538672,0.02022617682793644,0.05987192918391457,0.036539981517523516,0.48595553953643145,0.7545915411998064,0.0,0.0,22.771252297478917,4.529110383609929,80.11040269352529,0,0,0,,ultrametric,3,89,0,0.00018145262046883017,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,16,70,105,89,16,27,True,True,True,False,,missing_p85_rep16_seed70.csv,MWproj_completed_p85_rep16_seed70.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep16_seed70.log,14.801026696000008,15708173806146.35,0.06947777774060934,34523458914.60736,336036719708.3859,46.74540871538672,0.02022617682793644,0.06766508029321437,0.05014293093236264,0.2737162291606499,0.07017693209194656,0.0,0.0,40.023032093745485,15708173806146.35,-39247835519590.945,0,0,0,,ultrametric,3,75,14,0.0003370184016777659,91,27,91,"(3, 5)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,17,71,105,89,16,27,True,True,True,False,,missing_p85_rep17_seed71.csv,MWproj_completed_p85_rep17_seed71.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep17_seed71.log,10.723058702999879,9424841314066.008,0.05284199546233916,20713936953.991226,201620684748.9543,46.74540871538672,0.02022617682793644,0.06612675060105963,0.040100061569729645,0.26217631912469347,0.5183716031903056,0.0,0.0,46.15378251545958,9424841314066.008,-20420517670166.96,0,0,0,,ultrametric,3,62,27,0.0017139631883036819,78,27,78,"(1, 14)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,18,72,105,89,16,27,True,True,True,False,,missing_p85_rep18_seed72.csv,MWproj_completed_p85_rep18_seed72.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep18_seed72.log,11.882974855000157,78.61699109997713,0.025453683201984115,0.17278459582412556,1.6818120380258768,46.74540871538672,0.02022617682793644,0.06538229613463126,0.04016285015332894,0.22568172732425149,0.46371580688468356,0.0,0.0,30.0844477206965,78.61699109997713,-161.3210381319143,0,0,0,,ultrametric,3,62,27,0.0034979518957925907,78,27,78,"(0, 1)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,19,73,105,89,16,27,True,True,True,False,,missing_p85_rep19_seed73.csv,MWproj_completed_p85_rep19_seed73.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep19_seed73.log,13.352857816999858,3141803428213.967,0.06024699752001333,6905062479.591136,67210952145.97643,46.74540871538672,0.02022617682793644,0.08111087992366864,0.05538142800037368,-0.15796127607366717,-0.2377596186584951,0.0,0.0,38.04913666507028,3141803428213.967,-8257226585275.308,0,0,0,,ultrametric,3,75,14,0.0001389107365015876,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,20,74,105,89,16,27,True,True,True,False,,missing_p85_rep20_seed74.csv,MWproj_completed_p85_rep20_seed74.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep20_seed74.log,9.84240995800019,6283396063524.415,0.08204077398910385,13809661678.075638,134417394909.97694,46.74540871538672,0.02022617682793644,0.07644643899443677,0.05097013650686327,0.13261848444947277,0.23742881291431392,0.0,0.0,45.152745538293146,6283396063524.415,-13915867105247.098,0,0,0,,ultrametric,2,50,39,0.004840481997104974,66,27,66,"(0, 3)",12936,11154,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,21,75,105,89,16,27,True,True,True,False,,missing_p85_rep21_seed75.csv,MWproj_completed_p85_rep21_seed75.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep21_seed75.log,7.790263446000154,9425348586570.17,0.10188535369973589,20715051838.615757,201631536563.4555,46.74540871538672,0.02022617682793644,0.08729378084777367,0.056639718921376404,-0.032166834436677644,0.31768691940587573,0.0,0.0,31.34976548618483,9425348586570.17,-30065132674413.05,0,0,0,,ultrametric,3,40,49,7.09706682451382e-05,56,27,56,"(5, 8)",10976,9464,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,22,76,105,89,16,27,True,True,True,False,,missing_p85_rep22_seed76.csv,MWproj_completed_p85_rep22_seed76.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep22_seed76.log,8.201662398999815,6283185155917.946,0.08685984012896822,13809198144.874607,134412883074.221,46.74540871538672,0.02022617682793644,0.06703810134757378,0.04693292871527209,0.4620030765000061,0.5598205497934112,0.0,0.0,62.57277133278012,6283185155917.946,-10041404627005.53,0,0,0,,ultrametric,3,39,50,0.00011427093227955809,55,27,55,"(0, 1)",10780,9295,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,23,77,105,89,16,27,True,True,True,False,,missing_p85_rep23_seed77.csv,MWproj_completed_p85_rep23_seed77.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep23_seed77.log,16.13548730499997,12567151938636.27,0.09274618541353725,27620114150.848946,268842487080.44058,46.74540871538672,0.02022617682793644,0.07901719566645773,0.053449795473862784,-0.06644364326482977,0.19790602655771194,0.0,0.0,24.43490700012761,12567151938636.27,-51431142907751.62,0,0,0,,ultrametric,3,75,14,6.83897533571603e-05,91,27,91,"(0, 11)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,24,78,105,89,16,27,True,True,True,True,,missing_p85_rep24_seed78.csv,MWproj_completed_p85_rep24_seed78.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep24_seed78.log,19.982799426999918,17.58935136259285,0.008080984234951034,0.03865791508262165,0.37627976406596564,46.74540871538672,0.02022617682793644,0.05887211727641622,0.035668120944085904,0.3487421294405216,0.28052434456928843,0.0,0.0,36.4006132699273,17.58935136259285,51.67842027231872,0,0,0,,ultrametric,3,89,0,0.003101624485579387,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,25,79,105,89,16,27,True,True,True,True,,missing_p85_rep25_seed79.csv,MWproj_completed_p85_rep25_seed79.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep25_seed79.log,22.35185510400015,2.3021355729654203,0.0010859489324921315,0.005059638621902023,0.04924837831629974,46.74540871538672,0.02022617682793644,0.0741842426924692,0.051716711559177585,0.012287633471266617,-0.024081924542366507,0.0,0.0,26.664369327254754,2.3021355729654203,91.36624780165977,0,0,0,,ultrametric,3,89,0,6.649225525758097e-05,105,27,105,"(4, 14)",20580,17745,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,26,80,105,89,16,27,True,True,True,False,,missing_p85_rep26_seed80.csv,MWproj_completed_p85_rep26_seed80.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep26_seed80.log,12.66440747500019,1610.0264814231502,0.12136996393166972,3.538519739391539,34.44245169030245,46.74540871538672,0.02022617682793644,0.09175207881415948,0.05783479796506464,0.06214278872799831,-0.030337078651685397,0.0,0.0,122.60572110006558,1610.0264814231502,-1213.1740239993492,0,0,0,,ultrametric,3,62,27,8.33638158869143e-05,78,27,78,"(0, 1)",15288,13182,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,27,81,105,89,16,27,True,True,True,True,,missing_p85_rep27_seed81.csv,MWproj_completed_p85_rep27_seed81.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep27_seed81.log,13.237713812000038,28.925298921463973,0.008182882167118858,0.06357208554167906,0.6187837418981197,46.74540871538672,0.02022617682793644,0.0647724103029222,0.04293614986176902,0.32920637731467384,0.14552156240783154,0.0,0.0,34.62425659440765,28.925298921463973,16.459436919330546,0,0,0,,ultrametric,3,75,14,6.765864781754275e-05,91,27,91,"(0, 1)",17836,15379,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,28,82,105,89,16,27,True,True,True,False,,missing_p85_rep28_seed82.csv,MWproj_completed_p85_rep28_seed82.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep28_seed82.log,4.9908774679997805,6283185131186.316,0.07286813382968994,13809198090.519377,134412882545.1502,46.74540871538672,0.02022617682793644,0.0793132113591621,0.05351057670028817,0.13280435014347886,0.3288088708312386,0.0,0.0,35.192477525732485,6283185131186.316,-17853773229113.82,0,0,0,,ultrametric,2,26,63,0.0012715970833268358,42,27,42,"(0, 3)",8232,7098,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,29,83,105,89,16,27,True,True,True,False,,missing_p85_rep29_seed83.csv,MWproj_completed_p85_rep29_seed83.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep29_seed83.log,7.7010808089999045,12567784382068.783,0.11976457493102582,27621504136.41491,268856016610.93124,46.74540871538672,0.02022617682793644,0.09056269943283773,0.06977358593362111,-0.11305806988908428,-0.06409738036394243,0.0,0.0,55.61670535531132,12567784382068.783,-22597139297847.6,0,0,0,,ultrametric,3,42,47,0.00016203615433971476,58,27,58,"(0, 2)",11368,9802,scipy.optimize.nnls
MW-proj,85,0.85,0.8476190476190476,30,84,105,89,16,27,True,True,True,False,,missing_p85_rep30_seed84.csv,MWproj_completed_p85_rep30_seed84.csv,mw_proj_outputs/logs/MWproj_completed_p85_rep30_seed84.log,14.867662542999824,27.98841943573136,0.007739832250619142,0.06151300974886013,0.5987415706672106,46.74540871538672,0.02022617682793644,0.07653804796620385,0.05399894897949431,0.17453594165860462,0.07110479303299728,0.0,0.0,13.689268242812489,27.98841943573136,-104.4551902942409,0,0,0,,ultrametric,3,75,14,7.759499385856851e-05,91,27,91,"(0, 2)",17836,15379,scipy.optimize.nnls
