method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,iters_used,epochs_used,convergence_epoch,final_rank,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,masked_file,completed_file,error_message
LRMC-SoftImpute,85,18,72,LRMC_SoftImpute_completed_p85_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep18_seed72.csv,0.8476190476190476,105,89,16,89,0.0931686761640962,0.0797659941174346,0.1769775064215951,0.18058497563727,0.0693957650073571,True,True,True,1878,1878,1878,3,0.5201242050040664,201325242374.0446,0.0,0.0,missing_p85_rep18_seed72.csv,LRMC_SoftImpute_completed_p85_rep18_seed72.csv,
LRMC-SoftImpute,85,19,73,LRMC_SoftImpute_completed_p85_rep19_seed73.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep19_seed73.csv,0.8476190476190476,105,89,16,89,0.0887278547552253,0.0749528974144681,0.2957211371812642,0.2355638121960226,0.0926285820023622,True,True,True,2457,2457,2457,3,0.417557639740021,103806007231.47607,0.0,0.0,missing_p85_rep19_seed73.csv,LRMC_SoftImpute_completed_p85_rep19_seed73.csv,
LRMC-SoftImpute,85,20,74,LRMC_SoftImpute_completed_p85_rep20_seed74.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep20_seed74.csv,0.8476190476190476,105,89,16,89,0.1011339115703338,0.0914458707488983,0.1562650270177545,0.2417499820958978,0.0880442330089863,True,True,True,2458,2458,2458,4,0.5885108639955,245765046718.0763,0.0,0.0,missing_p85_rep20_seed74.csv,LRMC_SoftImpute_completed_p85_rep20_seed74.csv,
LRMC-SoftImpute,85,21,75,LRMC_SoftImpute_completed_p85_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep21_seed75.csv,0.8476190476190476,105,89,16,89,0.1098637769229564,0.1000539366185366,-0.0359371256626597,-0.0611075606134483,0.0846433859987882,True,True,True,1978,1978,1978,6,0.6372773797635646,301340576674.2327,0.0,0.0,missing_p85_rep21_seed75.csv,LRMC_SoftImpute_completed_p85_rep21_seed75.csv,
LRMC-SoftImpute,85,22,76,LRMC_SoftImpute_completed_p85_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep22_seed76.csv,0.8476190476190476,105,89,16,89,0.1112519089911906,0.1028343494821225,0.1425011390038985,0.2342570963106239,0.033354507992044,True,True,True,880,880,880,5,0.7259477267483577,343996070723.8151,0.0,0.0,missing_p85_rep22_seed76.csv,LRMC_SoftImpute_completed_p85_rep22_seed76.csv,
LRMC-SoftImpute,85,23,77,LRMC_SoftImpute_completed_p85_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep23_seed77.csv,0.8476190476190476,105,89,16,89,0.1056077157672756,0.0961387916612155,0.1458012699270766,0.1668369071617646,0.0429426219925517,True,True,True,1140,1140,1140,7,0.433966084701126,77397504851.5224,0.0,0.0,missing_p85_rep23_seed77.csv,LRMC_SoftImpute_completed_p85_rep23_seed77.csv,
LRMC-SoftImpute,85,24,78,LRMC_SoftImpute_completed_p85_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep24_seed78.csv,0.8476190476190476,105,89,16,89,0.0815126266364094,0.0704352825073861,0.0908568756246315,0.1690330268981954,0.1302586139936465,True,True,True,3075,3075,3075,3,0.2644328700011447,60.04791704625533,0.0,0.0,missing_p85_rep24_seed78.csv,LRMC_SoftImpute_completed_p85_rep24_seed78.csv,
LRMC-SoftImpute,85,25,79,LRMC_SoftImpute_completed_p85_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep25_seed79.csv,0.8476190476190476,105,89,16,89,0.1119827129085891,0.1009161706700458,-0.072793996487811,-0.1260726493433265,0.1429747830115957,True,True,True,4139,4139,4139,4,0.2818339396412486,24.415437200227892,0.0,0.0,missing_p85_rep25_seed79.csv,LRMC_SoftImpute_completed_p85_rep25_seed79.csv,
LRMC-SoftImpute,85,26,80,LRMC_SoftImpute_completed_p85_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep26_seed80.csv,0.8476190476190476,105,89,16,89,0.0972671679695967,0.0856365083168727,0.2399293375611881,0.1829743880673336,0.0505009359912946,True,True,True,1313,1313,1313,4,0.5126920173374844,174922476735.6542,0.0,0.0,missing_p85_rep26_seed80.csv,LRMC_SoftImpute_completed_p85_rep26_seed80.csv,
LRMC-SoftImpute,85,27,81,LRMC_SoftImpute_completed_p85_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep27_seed81.csv,0.8476190476190476,105,89,16,89,0.0999135562371665,0.0894939028819885,0.0282318617910422,-0.0942512712816026,0.1252379409997956,True,True,True,3549,3549,3549,4,0.4324830460375412,83878462678.51547,0.0,0.0,missing_p85_rep27_seed81.csv,LRMC_SoftImpute_completed_p85_rep27_seed81.csv,
LRMC-SoftImpute,85,28,82,LRMC_SoftImpute_completed_p85_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep28_seed82.csv,0.8476190476190476,105,89,16,89,0.1157830321782973,0.1070529579747819,0.0495153784257891,-0.0717440703096237,0.0113087439967785,True,True,True,326,326,326,6,0.7148851684666897,379502227626.51,0.0,0.0,missing_p85_rep28_seed82.csv,LRMC_SoftImpute_completed_p85_rep28_seed82.csv,
LRMC-SoftImpute,85,29,83,LRMC_SoftImpute_completed_p85_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep29_seed83.csv,0.8476190476190476,105,89,16,89,0.110432353241695,0.1002438491860259,0.1865981513575652,0.1262669253535211,0.0405286300083389,True,True,True,910,910,910,7,0.6124628866761174,285698878340.1312,0.0,0.0,missing_p85_rep29_seed83.csv,LRMC_SoftImpute_completed_p85_rep29_seed83.csv,
LRMC-SoftImpute,85,30,84,LRMC_SoftImpute_completed_p85_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep30_seed84.csv,0.8476190476190476,105,89,16,89,0.1096840953465876,0.101228928254757,-0.0792066287231813,0.1077136179789405,0.2133305720053613,True,True,True,6000,6000,6000,7,0.4624321063193605,75795944592.97769,0.0,0.0,missing_p85_rep30_seed84.csv,LRMC_SoftImpute_completed_p85_rep30_seed84.csv,
