method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,iters_used,epochs_used,convergence_epoch,final_rank,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,masked_file,completed_file,error_message
LRMC-SoftImpute,50,16,70,LRMC_SoftImpute_completed_p50_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep16_seed70.csv,0.4952380952380952,105,52,53,52,0.1136619779373194,0.1020073938920334,0.159047035721923,0.2110475539998292,0.1120134140001027,True,True,True,3116,3116,3116,8,0.1766766256488442,21.82432195264559,0.0,0.0,missing_p50_rep16_seed70.csv,LRMC_SoftImpute_completed_p50_rep16_seed70.csv,
LRMC-SoftImpute,50,17,71,LRMC_SoftImpute_completed_p50_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep17_seed71.csv,0.4952380952380952,105,52,53,52,0.1167017751612303,0.1006436133086217,0.3940366280332492,0.2900196363015452,0.0418289529998219,True,True,True,1193,1193,1193,8,0.1887445010606029,25.72258316368926,0.0,0.0,missing_p50_rep17_seed71.csv,LRMC_SoftImpute_completed_p50_rep17_seed71.csv,
LRMC-SoftImpute,50,18,72,LRMC_SoftImpute_completed_p50_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep18_seed72.csv,0.4952380952380952,105,52,53,52,0.1219918144705948,0.1021463645702229,0.2103300781895949,0.123196448390677,0.0306758920000902,True,True,True,852,852,852,8,0.1863113584424521,23.246271415062463,0.0,0.0,missing_p50_rep18_seed72.csv,LRMC_SoftImpute_completed_p50_rep18_seed72.csv,
LRMC-SoftImpute,50,19,73,LRMC_SoftImpute_completed_p50_rep19_seed73.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep19_seed73.csv,0.4952380952380952,105,52,53,52,0.1151258225813118,0.0992245943384374,0.3387436444625802,0.2419533851276359,0.0771340599999348,True,True,True,2038,2038,2038,8,0.1951882387655185,26.883310564653364,0.0,0.0,missing_p50_rep19_seed73.csv,LRMC_SoftImpute_completed_p50_rep19_seed73.csv,
LRMC-SoftImpute,50,20,74,LRMC_SoftImpute_completed_p50_rep20_seed74.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep20_seed74.csv,0.4952380952380952,105,52,53,52,0.1254854221581843,0.1105283094661072,0.2524223668628463,0.2678220780329548,0.0432010590000118,True,True,True,1238,1238,1238,7,0.2046245215396277,34.81396266461237,0.0,0.0,missing_p50_rep20_seed74.csv,LRMC_SoftImpute_completed_p50_rep20_seed74.csv,
LRMC-SoftImpute,50,21,75,LRMC_SoftImpute_completed_p50_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep21_seed75.csv,0.4952380952380952,105,52,53,52,0.1228445866224953,0.1122693237605918,0.1812770903579435,0.3121318193460258,0.0192715159998897,True,True,True,566,566,566,8,0.1977432970223808,24.737208437365197,0.0,0.0,missing_p50_rep21_seed75.csv,LRMC_SoftImpute_completed_p50_rep21_seed75.csv,
LRMC-SoftImpute,50,22,76,LRMC_SoftImpute_completed_p50_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep22_seed76.csv,0.4952380952380952,105,52,53,52,0.1130225585592952,0.0959666741915872,0.368934637258809,0.4078374455732946,0.0588446920000933,True,True,True,1662,1662,1662,8,0.1904600888691461,31.345279579767904,0.0,0.0,missing_p50_rep22_seed76.csv,LRMC_SoftImpute_completed_p50_rep22_seed76.csv,
LRMC-SoftImpute,50,23,77,LRMC_SoftImpute_completed_p50_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep23_seed77.csv,0.4952380952380952,105,52,53,52,0.1169873872159036,0.0987258678818268,0.3696169544238213,0.2988986596089814,0.0821092930000304,True,True,True,2354,2354,2354,8,0.1907888759748828,24.0502710186218,0.0,0.0,missing_p50_rep23_seed77.csv,LRMC_SoftImpute_completed_p50_rep23_seed77.csv,
LRMC-SoftImpute,50,24,78,LRMC_SoftImpute_completed_p50_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep24_seed78.csv,0.4952380952380952,105,52,53,52,0.1136116719652662,0.0985358232651607,0.2826019247570662,0.3009476649876205,0.1252308099999481,True,True,True,3517,3517,3517,8,0.1836797934974064,31.371946532208188,0.0,0.0,missing_p50_rep24_seed78.csv,LRMC_SoftImpute_completed_p50_rep24_seed78.csv,
LRMC-SoftImpute,50,25,79,LRMC_SoftImpute_completed_p50_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep25_seed79.csv,0.4952380952380952,105,52,53,52,0.1114048427553573,0.0996927091148408,0.3620804247949735,0.4003244258516178,0.0442729619999227,True,True,True,1201,1201,1201,8,0.1793918723780534,19.677945115615405,0.0,0.0,missing_p50_rep25_seed79.csv,LRMC_SoftImpute_completed_p50_rep25_seed79.csv,
LRMC-SoftImpute,50,26,80,LRMC_SoftImpute_completed_p50_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep26_seed80.csv,0.4952380952380952,105,52,53,52,0.1080503670315371,0.0936748539710269,0.4932226397984063,0.4848458977204814,0.0963843500001075,True,True,True,2665,2665,2665,8,0.2011185787833292,29.95962717013808,0.0,0.0,missing_p50_rep26_seed80.csv,LRMC_SoftImpute_completed_p50_rep26_seed80.csv,
LRMC-SoftImpute,50,27,81,LRMC_SoftImpute_completed_p50_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep27_seed81.csv,0.4952380952380952,105,52,53,52,0.1214335962913058,0.1051497099026721,0.3206264992231365,0.3176812089131733,0.2092560500000218,True,True,True,6000,6000,6000,8,0.1795538529126864,19.426040414495493,0.0,0.0,missing_p50_rep27_seed81.csv,LRMC_SoftImpute_completed_p50_rep27_seed81.csv,
LRMC-SoftImpute,50,28,82,LRMC_SoftImpute_completed_p50_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep28_seed82.csv,0.4952380952380952,105,52,53,52,0.1149162168569782,0.0975885787696671,0.2759864703126674,0.2213779561171348,0.076029698999946,True,True,True,1797,1797,1797,8,0.1848082260416619,21.98014248071619,0.0,0.0,missing_p50_rep28_seed82.csv,LRMC_SoftImpute_completed_p50_rep28_seed82.csv,
LRMC-SoftImpute,50,29,83,LRMC_SoftImpute_completed_p50_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep29_seed83.csv,0.4952380952380952,105,52,53,52,0.1252995045787964,0.1039682530361125,0.152263685071409,0.125501579441646,0.1438695389999793,True,True,True,3866,3866,3866,8,0.1829192607709165,20.68687687751263,0.0,0.0,missing_p50_rep29_seed83.csv,LRMC_SoftImpute_completed_p50_rep29_seed83.csv,
LRMC-SoftImpute,50,30,84,LRMC_SoftImpute_completed_p50_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep30_seed84.csv,0.4952380952380952,105,52,53,52,0.1018755391804804,0.0887793702936222,0.537439566669999,0.5635618543498676,0.1448244190000878,True,True,True,3989,3989,3989,8,0.1776165829279784,21.125350135788825,0.0,0.0,missing_p50_rep30_seed84.csv,LRMC_SoftImpute_completed_p50_rep30_seed84.csv,
LRMC-SoftImpute,65,1,55,LRMC_SoftImpute_completed_p65_rep01_seed55.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep01_seed55.csv,0.6476190476190476,105,68,37,68,0.1186379795311016,0.1059263108317914,0.2559811407746828,0.2507920754284841,0.2121017360000223,True,True,True,6000,6000,6000,6,0.2245507708037251,32.65339338342838,0.0,0.0,missing_p65_rep01_seed55.csv,LRMC_SoftImpute_completed_p65_rep01_seed55.csv,
LRMC-SoftImpute,65,2,56,LRMC_SoftImpute_completed_p65_rep02_seed56.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep02_seed56.csv,0.6476190476190476,105,68,37,68,0.1417436385402601,0.1248829759649448,0.1161682010846815,0.1420391647898614,0.035710058999939,True,True,True,1049,1049,1049,6,0.2317552503332752,30.710715798098576,0.0,0.0,missing_p65_rep02_seed56.csv,LRMC_SoftImpute_completed_p65_rep02_seed56.csv,
LRMC-SoftImpute,65,3,57,LRMC_SoftImpute_completed_p65_rep03_seed57.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep03_seed57.csv,0.6476190476190476,105,68,37,68,0.1466408385934593,0.1212838555806454,0.1884586183552189,0.1963965339542695,0.0607799889999114,True,True,True,1519,1519,1519,6,0.2402471657199872,39.98069440114558,0.0,0.0,missing_p65_rep03_seed57.csv,LRMC_SoftImpute_completed_p65_rep03_seed57.csv,
LRMC-SoftImpute,65,4,58,LRMC_SoftImpute_completed_p65_rep04_seed58.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep04_seed58.csv,0.6476190476190476,105,68,37,68,0.1290540027676514,0.1094485072404191,0.3712429855352864,0.282131541779593,0.0597460209999098,True,True,True,1769,1769,1769,6,0.2463290606321662,36.24931824670514,0.0,0.0,missing_p65_rep04_seed58.csv,LRMC_SoftImpute_completed_p65_rep04_seed58.csv,
LRMC-SoftImpute,65,5,59,LRMC_SoftImpute_completed_p65_rep05_seed59.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep05_seed59.csv,0.6476190476190476,105,68,37,68,0.1262508415995966,0.1125782237823578,0.1458506991896579,0.2026949650723365,0.2273653419999846,True,True,True,6000,6000,6000,6,0.2236603212955954,25.61327348585753,0.0,0.0,missing_p65_rep05_seed59.csv,LRMC_SoftImpute_completed_p65_rep05_seed59.csv,
LRMC-SoftImpute,65,6,60,LRMC_SoftImpute_completed_p65_rep06_seed60.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep06_seed60.csv,0.6476190476190476,105,68,37,68,0.133058512646589,0.1152034321852573,0.1268962519516586,0.0883307248921632,0.1800373399998989,True,True,True,4531,4531,4531,6,0.2295810959441929,29.88809175407263,0.0,0.0,missing_p65_rep06_seed60.csv,LRMC_SoftImpute_completed_p65_rep06_seed60.csv,
LRMC-SoftImpute,65,7,61,LRMC_SoftImpute_completed_p65_rep07_seed61.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep07_seed61.csv,0.6476190476190476,105,68,37,68,0.1308871443367193,0.115827032007785,0.2606011619987632,0.2886590067564988,0.0376794230000996,True,True,True,1082,1082,1082,6,0.2386851928620321,30.533914014338222,0.0,0.0,missing_p65_rep07_seed61.csv,LRMC_SoftImpute_completed_p65_rep07_seed61.csv,
LRMC-SoftImpute,65,8,62,LRMC_SoftImpute_completed_p65_rep08_seed62.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep08_seed62.csv,0.6476190476190476,105,68,37,68,0.1506285432311509,0.1267342678795123,0.1631401177451906,0.0518761690269878,0.0309932300001491,True,True,True,859,859,859,6,0.2738413841231247,49.23815168003246,0.0,0.0,missing_p65_rep08_seed62.csv,LRMC_SoftImpute_completed_p65_rep08_seed62.csv,
LRMC-SoftImpute,65,9,63,LRMC_SoftImpute_completed_p65_rep09_seed63.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep09_seed63.csv,0.6476190476190476,105,68,37,68,0.1324826848033684,0.1139295784904154,0.00380064217427,-0.0396610298889185,0.0841048610000143,True,True,True,2326,2326,2326,6,0.2352401445098864,38.83396073766732,0.0,0.0,missing_p65_rep09_seed63.csv,LRMC_SoftImpute_completed_p65_rep09_seed63.csv,
LRMC-SoftImpute,65,10,64,LRMC_SoftImpute_completed_p65_rep10_seed64.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep10_seed64.csv,0.6476190476190476,105,68,37,68,0.1412808425627763,0.1234122685934082,0.0492526035682067,0.0376378974691758,0.1184524000000237,True,True,True,3166,3166,3166,6,0.2442608194819519,37.62144289018151,0.0,0.0,missing_p65_rep10_seed64.csv,LRMC_SoftImpute_completed_p65_rep10_seed64.csv,
LRMC-SoftImpute,65,11,65,LRMC_SoftImpute_completed_p65_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep11_seed65.csv,0.6476190476190476,105,68,37,68,0.1225734614103632,0.1069511477996837,0.0884439613667105,0.0585181509333129,0.0844314559999475,True,True,True,2308,2308,2308,6,0.2238120048435424,33.19071819437125,0.0,0.0,missing_p65_rep11_seed65.csv,LRMC_SoftImpute_completed_p65_rep11_seed65.csv,
LRMC-SoftImpute,65,12,66,LRMC_SoftImpute_completed_p65_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep12_seed66.csv,0.6476190476190476,105,68,37,68,0.1361273699859851,0.1206240878938153,0.0468797694559444,0.0308432263236248,0.1258477730000322,True,True,True,3319,3319,3319,7,0.2490715857681449,37.37829371984988,0.0,0.0,missing_p65_rep12_seed66.csv,LRMC_SoftImpute_completed_p65_rep12_seed66.csv,
LRMC-SoftImpute,65,13,67,LRMC_SoftImpute_completed_p65_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep13_seed67.csv,0.6476190476190476,105,68,37,68,0.1277648274882914,0.1125650173662154,0.2803767885158769,0.231629575905638,0.0524993950000407,True,True,True,1183,1183,1183,6,0.2204707268205394,27.38006262384133,0.0,0.0,missing_p65_rep13_seed67.csv,LRMC_SoftImpute_completed_p65_rep13_seed67.csv,
LRMC-SoftImpute,65,14,68,LRMC_SoftImpute_completed_p65_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep14_seed68.csv,0.6476190476190476,105,68,37,68,0.1187787524063141,0.1018372418614966,0.3023281115032156,0.3266022827041264,0.0893084809999891,True,True,True,1884,1884,1884,7,0.2239632507290351,28.13769353805697,0.0,0.0,missing_p65_rep14_seed68.csv,LRMC_SoftImpute_completed_p65_rep14_seed68.csv,
LRMC-SoftImpute,65,15,69,LRMC_SoftImpute_completed_p65_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep15_seed69.csv,0.6476190476190476,105,68,37,68,0.1303486216251256,0.1125131717207066,0.3218568844861887,0.3033935183417948,0.0784334449999732,True,True,True,1903,1903,1903,6,0.2513823384464738,41.75521123888692,0.0,0.0,missing_p65_rep15_seed69.csv,LRMC_SoftImpute_completed_p65_rep15_seed69.csv,
LRMC-SoftImpute,65,16,70,LRMC_SoftImpute_completed_p65_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep16_seed70.csv,0.6476190476190476,105,68,37,68,0.1349137707457798,0.1146365476746166,0.0790040599243671,0.0924151620414551,0.0607751360000747,True,True,True,1609,1609,1609,6,0.2449973953584499,43.23906049765923,0.0,0.0,missing_p65_rep16_seed70.csv,LRMC_SoftImpute_completed_p65_rep16_seed70.csv,
LRMC-SoftImpute,65,17,71,LRMC_SoftImpute_completed_p65_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep17_seed71.csv,0.6476190476190476,105,68,37,68,0.135174886510279,0.1161064953533349,0.0679269137389656,0.0355765927396266,0.176535129000058,True,True,True,4712,4712,4712,7,0.226767960435098,28.91353990739186,0.0,0.0,missing_p65_rep17_seed71.csv,LRMC_SoftImpute_completed_p65_rep17_seed71.csv,
LRMC-SoftImpute,65,18,72,LRMC_SoftImpute_completed_p65_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep18_seed72.csv,0.6476190476190476,105,68,37,68,0.1215149352951963,0.1042909110219404,0.2445538477476604,0.1846012902240714,0.111892834000173,True,True,True,3167,3167,3167,6,0.2256251907992954,29.212375224025752,0.0,0.0,missing_p65_rep18_seed72.csv,LRMC_SoftImpute_completed_p65_rep18_seed72.csv,
LRMC-SoftImpute,65,19,73,LRMC_SoftImpute_completed_p65_rep19_seed73.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep19_seed73.csv,0.6476190476190476,105,68,37,68,0.1344739352305828,0.1180306693667161,0.2287510920703015,0.1831507424514257,0.0604505519997928,True,True,True,1575,1575,1575,6,0.228741826259754,29.794018228702544,0.0,0.0,missing_p65_rep19_seed73.csv,LRMC_SoftImpute_completed_p65_rep19_seed73.csv,
LRMC-SoftImpute,65,20,74,LRMC_SoftImpute_completed_p65_rep20_seed74.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep20_seed74.csv,0.6476190476190476,105,68,37,68,0.1450046299354886,0.1281035795930483,0.1297708267458369,0.169675917089743,0.0305902159998368,True,True,True,843,843,843,6,0.2396239233054,33.74154689947498,0.0,0.0,missing_p65_rep20_seed74.csv,LRMC_SoftImpute_completed_p65_rep20_seed74.csv,
LRMC-SoftImpute,65,21,75,LRMC_SoftImpute_completed_p65_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep21_seed75.csv,0.6476190476190476,105,68,37,68,0.1375012700516069,0.1193956147107189,0.0369843780384464,0.0735198686872542,0.0332155599999168,True,True,True,980,980,980,6,0.2398818363010776,35.995479437207166,0.0,0.0,missing_p65_rep21_seed75.csv,LRMC_SoftImpute_completed_p65_rep21_seed75.csv,
LRMC-SoftImpute,65,22,76,LRMC_SoftImpute_completed_p65_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep22_seed76.csv,0.6476190476190476,105,68,37,68,0.1342939249733844,0.1160161422561564,0.0901098111114073,0.0985227316104897,0.0694498590000876,True,True,True,2036,2036,2036,5,0.2648165086848114,61.68582136095455,0.0,0.0,missing_p65_rep22_seed76.csv,LRMC_SoftImpute_completed_p65_rep22_seed76.csv,
LRMC-SoftImpute,65,23,77,LRMC_SoftImpute_completed_p65_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep23_seed77.csv,0.6476190476190476,105,68,37,68,0.1282180636383366,0.1101221403158024,0.1847022691257699,0.1142497232507539,0.0719745940000393,True,True,True,1923,1923,1923,6,0.2307607004449395,44.10224319129253,0.0,0.0,missing_p65_rep23_seed77.csv,LRMC_SoftImpute_completed_p65_rep23_seed77.csv,
LRMC-SoftImpute,65,24,78,LRMC_SoftImpute_completed_p65_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep24_seed78.csv,0.6476190476190476,105,68,37,68,0.1180833039249185,0.1040631776295788,0.154921139586645,0.2359430469137687,0.1058768230000168,True,True,True,3016,3016,3016,7,0.2124915806952903,28.421288059759945,0.0,0.0,missing_p65_rep24_seed78.csv,LRMC_SoftImpute_completed_p65_rep24_seed78.csv,
LRMC-SoftImpute,65,25,79,LRMC_SoftImpute_completed_p65_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep25_seed79.csv,0.6476190476190476,105,68,37,68,0.1212293822698702,0.1030135052031436,0.2252600559624262,0.2081536053746612,0.1272225360000902,True,True,True,3665,3665,3665,6,0.2274962970373936,30.38121212662261,0.0,0.0,missing_p65_rep25_seed79.csv,LRMC_SoftImpute_completed_p65_rep25_seed79.csv,
LRMC-SoftImpute,65,26,80,LRMC_SoftImpute_completed_p65_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep26_seed80.csv,0.6476190476190476,105,68,37,68,0.1364357717757127,0.1210922833876951,0.0338110818327194,0.0047715387258082,0.0990491029999702,True,True,True,2427,2427,2427,6,0.2477252028535897,40.966856356567945,0.0,0.0,missing_p65_rep26_seed80.csv,LRMC_SoftImpute_completed_p65_rep26_seed80.csv,
LRMC-SoftImpute,65,27,81,LRMC_SoftImpute_completed_p65_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep27_seed81.csv,0.6476190476190476,105,68,37,68,0.1391268626306964,0.1256007221739646,0.2445581285173091,0.2411726533572546,0.223464955000054,True,True,True,6000,6000,6000,6,0.2293986409834334,37.50776651332763,0.0,0.0,missing_p65_rep27_seed81.csv,LRMC_SoftImpute_completed_p65_rep27_seed81.csv,
LRMC-SoftImpute,65,28,82,LRMC_SoftImpute_completed_p65_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep28_seed82.csv,0.6476190476190476,105,68,37,68,0.1479256761297953,0.1242121358792069,0.2819420735886681,0.2320208100075485,0.1267520030000923,True,True,True,3666,3666,3666,7,0.3726838666899386,338604537343.99066,0.0,0.0,missing_p65_rep28_seed82.csv,LRMC_SoftImpute_completed_p65_rep28_seed82.csv,
LRMC-SoftImpute,65,29,83,LRMC_SoftImpute_completed_p65_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep29_seed83.csv,0.6476190476190476,105,68,37,68,0.1293931392174969,0.1133415432488074,0.3448853019920436,0.2485780814597091,0.137378611000031,True,True,True,3402,3402,3402,6,0.2393449491066034,33.81165048207615,0.0,0.0,missing_p65_rep29_seed83.csv,LRMC_SoftImpute_completed_p65_rep29_seed83.csv,
LRMC-SoftImpute,65,30,84,LRMC_SoftImpute_completed_p65_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep30_seed84.csv,0.6476190476190476,105,68,37,68,0.1530662108282013,0.1318047867844855,0.2925436924072082,0.2953805783807266,0.0791694980000556,True,True,True,2080,2080,2080,5,0.3928389237483634,326386671241.0399,0.0,0.0,missing_p65_rep30_seed84.csv,LRMC_SoftImpute_completed_p65_rep30_seed84.csv,
LRMC-SoftImpute,85,1,55,LRMC_SoftImpute_completed_p85_rep01_seed55.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep01_seed55.csv,0.8476190476190476,105,89,16,89,0.1770722661858299,0.1590119462271293,0.0756605101061003,0.0809727834685037,0.2108306929999344,True,True,True,6000,6000,6000,6,0.3942013468493753,218580296555.18164,0.0,0.0,missing_p85_rep01_seed55.csv,LRMC_SoftImpute_completed_p85_rep01_seed55.csv,
LRMC-SoftImpute,85,2,56,LRMC_SoftImpute_completed_p85_rep02_seed56.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep02_seed56.csv,0.8476190476190476,105,89,16,89,0.1777188860374564,0.1592000350852978,0.1202454493985241,0.0848655090228124,0.0596768569998857,True,True,True,1706,1706,1706,3,0.4162070505412502,219431291361.28333,0.0,0.0,missing_p85_rep02_seed56.csv,LRMC_SoftImpute_completed_p85_rep02_seed56.csv,
LRMC-SoftImpute,85,3,57,LRMC_SoftImpute_completed_p85_rep03_seed57.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep03_seed57.csv,0.8476190476190476,105,89,16,89,0.2043031034548472,0.1826047103047294,-0.0419857528127714,-0.0061208183028842,0.0603885059999811,True,True,True,1551,1551,1551,6,0.4021932157195576,405007805555.81714,0.0,0.0,missing_p85_rep03_seed57.csv,LRMC_SoftImpute_completed_p85_rep03_seed57.csv,
LRMC-SoftImpute,85,4,58,LRMC_SoftImpute_completed_p85_rep04_seed58.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep04_seed58.csv,0.8476190476190476,105,89,16,89,0.1921966088271475,0.1730489234833691,0.2231163469708662,0.1259700825885156,0.2318899550000424,True,True,True,6000,6000,6000,7,0.4704975611110921,191357378509.22284,0.0,0.0,missing_p85_rep04_seed58.csv,LRMC_SoftImpute_completed_p85_rep04_seed58.csv,
LRMC-SoftImpute,85,5,59,LRMC_SoftImpute_completed_p85_rep05_seed59.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep05_seed59.csv,0.8476190476190476,105,89,16,89,0.1743976409375166,0.1571668581764899,0.0374067517006614,0.1682564543341113,0.1704458079998403,True,True,True,4740,4740,4740,4,0.4177401294341252,232176505256.4044,0.0,0.0,missing_p85_rep05_seed59.csv,LRMC_SoftImpute_completed_p85_rep05_seed59.csv,
LRMC-SoftImpute,85,6,60,LRMC_SoftImpute_completed_p85_rep06_seed60.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep06_seed60.csv,0.8476190476190476,105,89,16,89,0.1943361207649945,0.1778627548096614,0.0025221975042494,-0.0060104614705102,0.223662731000104,True,True,True,6000,6000,6000,5,0.4980075383524073,373886256440.32336,0.0,0.0,missing_p85_rep06_seed60.csv,LRMC_SoftImpute_completed_p85_rep06_seed60.csv,
LRMC-SoftImpute,85,7,61,LRMC_SoftImpute_completed_p85_rep07_seed61.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep07_seed61.csv,0.8476190476190476,105,89,16,89,0.1790074096828867,0.1640815971453227,-0.0075702830976572,0.0250059104830677,0.2162182810000104,True,True,True,5488,5488,5488,6,0.4208479329946863,228049168043.37372,0.0,0.0,missing_p85_rep07_seed61.csv,LRMC_SoftImpute_completed_p85_rep07_seed61.csv,
LRMC-SoftImpute,85,8,62,LRMC_SoftImpute_completed_p85_rep08_seed62.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep08_seed62.csv,0.8476190476190476,105,89,16,89,0.1937076163640078,0.1779999090641422,-0.0764787862759047,-0.0747971850803954,0.1269661249998535,True,True,True,3658,3658,3658,6,0.3002640556563863,15869475972.688204,0.0,0.0,missing_p85_rep08_seed62.csv,LRMC_SoftImpute_completed_p85_rep08_seed62.csv,
LRMC-SoftImpute,85,9,63,LRMC_SoftImpute_completed_p85_rep09_seed63.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep09_seed63.csv,0.8476190476190476,105,89,16,89,0.194982755721372,0.179512798182581,0.0600283119169109,0.1027254247329939,0.2107480990000567,True,True,True,6000,6000,6000,5,0.4979069584049818,369841611348.0694,0.0,0.0,missing_p85_rep09_seed63.csv,LRMC_SoftImpute_completed_p85_rep09_seed63.csv,
LRMC-SoftImpute,85,10,64,LRMC_SoftImpute_completed_p85_rep10_seed64.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep10_seed64.csv,0.8476190476190476,105,89,16,89,0.1921736214196949,0.1681945439473517,-0.0604381348492222,-0.1801295618335739,0.2108290270000452,True,True,True,5567,5567,5567,7,0.5307248434277424,485298910271.1149,0.0,0.0,missing_p85_rep10_seed64.csv,LRMC_SoftImpute_completed_p85_rep10_seed64.csv,
