method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,completed_file,error_message
Hyb-Adam-UM,50,11,65,HybAdamUM_completed_p50_rep11_seed65.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep11_seed65.csv,0.4952380952380952,105,52,53,52,missing_p50_rep11_seed65.csv,0.0358028348227171,0.0170117940583655,0.6745498361129558,0.8853410740203194,34.46916706999764,True,True,True,5000,4500,0.0076908899880607,0.3310083611879788,0.0,0.0,HybAdamUM_completed_p50_rep11_seed65.csv,
Hyb-Adam-UM,50,12,66,HybAdamUM_completed_p50_rep12_seed66.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep12_seed66.csv,0.4952380952380952,105,52,53,52,missing_p50_rep12_seed66.csv,0.017944024011913,0.006024284148611,0.8854855549055332,0.7881840689831812,35.39624794400879,True,True,True,5000,4500,0.0123521973279983,0.5147122017452294,0.0,0.0,HybAdamUM_completed_p50_rep12_seed66.csv,
Hyb-Adam-UM,50,13,67,HybAdamUM_completed_p50_rep13_seed67.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep13_seed67.csv,0.4952380952380952,105,52,53,52,missing_p50_rep13_seed67.csv,0.0191615209074225,0.0068479939412385,0.873036385342531,0.7083582344403654,34.43057266200776,True,True,True,5000,4500,0.0119472500706428,0.4714502223450309,0.0,0.0,HybAdamUM_completed_p50_rep13_seed67.csv,
Hyb-Adam-UM,50,14,68,HybAdamUM_completed_p50_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep14_seed68.csv,0.4952380952380952,105,52,53,52,missing_p50_rep14_seed68.csv,0.029591741376425,0.0135222469865031,0.7510658974298088,0.764962008025271,34.59302511799615,True,True,True,5000,4500,0.0127624198349814,0.5540517838431547,0.0,0.0,HybAdamUM_completed_p50_rep14_seed68.csv,
Hyb-Adam-UM,50,15,69,HybAdamUM_completed_p50_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep15_seed69.csv,0.4952380952380952,105,52,53,52,missing_p50_rep15_seed69.csv,0.0187485178384044,0.0073742054504487,0.8803310870341904,0.7944164603432082,34.65939924601116,True,True,True,5000,5000,0.0084478446675932,0.3225285504704294,0.0,0.0,HybAdamUM_completed_p50_rep15_seed69.csv,
Hyb-Adam-UM,50,16,70,HybAdamUM_completed_p50_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep16_seed70.csv,0.4952380952380952,105,52,53,52,missing_p50_rep16_seed70.csv,0.0106184813851427,0.0041309021248159,0.9705034257826384,0.9493724921027916,34.27885969099589,True,True,True,5000,5000,0.0108833967762666,0.4216449083988892,0.0,0.0,HybAdamUM_completed_p50_rep16_seed70.csv,
Hyb-Adam-UM,50,17,71,HybAdamUM_completed_p50_rep17_seed71.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep17_seed71.csv,0.4952380952380952,105,52,53,52,missing_p50_rep17_seed71.csv,0.0169068960657212,0.0072106322374609,0.915887604445906,0.8193460257833177,34.2266629759979,True,True,True,5000,5000,0.0113718645269969,0.4393542638546544,0.0,0.0,HybAdamUM_completed_p50_rep17_seed71.csv,
Hyb-Adam-UM,50,18,72,HybAdamUM_completed_p50_rep18_seed72.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep18_seed72.csv,0.4952380952380952,105,52,53,52,missing_p50_rep18_seed72.csv,0.0391252461967439,0.0214933765642135,0.6156725591072573,0.706821480406386,34.306979229004355,True,True,True,5000,5000,0.0092824348557014,0.425928922090821,0.0,0.0,HybAdamUM_completed_p50_rep18_seed72.csv,
Hyb-Adam-UM,50,19,73,HybAdamUM_completed_p50_rep19_seed73.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep19_seed73.csv,0.4952380952380952,105,52,53,52,missing_p50_rep19_seed73.csv,0.0185603663571832,0.0068845293963282,0.8800456528103642,0.7903184495859301,34.57304809000925,True,True,True,5000,5000,0.0134104720444378,0.5796429894037368,0.0,0.0,HybAdamUM_completed_p50_rep19_seed73.csv,
Hyb-Adam-UM,50,20,74,HybAdamUM_completed_p50_rep20_seed74.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep20_seed74.csv,0.4952380952380952,105,52,53,52,missing_p50_rep20_seed74.csv,0.0093221456614447,0.0027830933027609,0.9693417653549592,0.9385298386408264,34.4127829039935,True,True,True,5000,5000,0.0134373028943179,0.5456845378020918,0.0,0.0,HybAdamUM_completed_p50_rep20_seed74.csv,
