method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,n_neighbors_requested,n_neighbors_effective,knn_weights,knn_metric,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
KNN-Impute,50,13,67,KNNimpute_completed_p50_rep13_seed67.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep13_seed67.csv,True,,KNN-Impute_NJ_p50_rep13_seed67.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0576938796452606,0.0490430874234052,0.8465377813824272,0.8019294800648852,0.0020930039997892,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T5;T10|T9;T3|T4;T1|T5|T6;T10|T8|T9;T2|T3|T4;T11|T12|T14|T15,T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5,0.4270225954971935,0.47480512508555833,0.8672104027479339,0.8091644204851751,0.42818857020272344,0.475919349741928,0.8215742840926102,0.7746112378187849,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,14,68,KNNimpute_completed_p50_rep14_seed68.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep14_seed68.csv,True,,KNN-Impute_NJ_p50_rep14_seed68.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0672357177904622,0.0513390053592914,0.7832330757974013,0.7556561085972849,0.0020951449998847,True,True,True,0,0,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T13|T15;T3|T4;T8|T9;T2|T3|T4,T14|T15;T2|T3;T7|T8;T1|T2|T3,0.4317978677078827,0.4804693220565385,0.8034997520589142,0.8620671781049138,0.43012793670515687,0.47782831492208533,0.7706395827165646,0.7572257930748496,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,15,69,KNNimpute_completed_p50_rep15_seed69.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep15_seed69.csv,True,,KNN-Impute_NJ_p50_rep15_seed69.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0639311660561434,0.0524753520149169,0.7752989457386,0.6512422095107999,0.0020865869998942,True,True,True,0,0,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T7|T9;T11|T12|T13;T2|T3|T5;T1|T2|T3|T5,T7|T8;T1|T2|T3;T13|T14|T15;T1|T2|T3|T4,0.4289856916454899,0.4768303752943212,0.8239458336632408,0.7694692100352478,0.4303933885772021,0.4780268867590055,0.796486028473164,0.7546340452000829,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,16,70,KNNimpute_completed_p50_rep16_seed70.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep16_seed70.csv,True,,KNN-Impute_NJ_p50_rep16_seed70.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0708808302125361,0.0550538729901337,0.6680903425822793,0.6234952616750619,0.0023812770000404,True,True,True,0,0,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T13|T15;T5|T6;T10|T7|T8;T12|T13|T14|T15;T1|T11|T2|T3|T4|T5|T6,T11|T12;T14|T15;T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15,0.4280375226055452,0.47515501362021834,0.7994900430419658,0.8251710553597347,0.43017126344934553,0.4779181462342069,0.7703931066926184,0.7892079618494712,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,17,71,KNNimpute_completed_p50_rep17_seed71.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep17_seed71.csv,True,,KNN-Impute_NJ_p50_rep17_seed71.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0674433408948152,0.0536696606657913,0.7500802834348961,0.5434133014599163,0.0021367180002016,True,True,True,0,0,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T13|T15;T2|T4;T5|T6;T8|T9;T11|T12|T14;T2|T3|T4,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T1|T2|T3|T4|T5,0.43105748642383357,0.4799571141474317,0.8066226676290718,0.7619531411984242,0.4313117077654915,0.480928373003441,0.7367665179698687,0.6776487663280116,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,18,72,KNNimpute_completed_p50_rep18_seed72.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep18_seed72.csv,True,,KNN-Impute_NJ_p50_rep18_seed72.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0797391016825874,0.0617614581382162,0.5935043482676102,0.5031161956800136,0.002123298999777,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T10|T8;T13|T15;T3|T4;T10|T14|T8;T12|T13|T15;T2|T3|T4;T10|T14|T8|T9;T11|T12|T13|T15;T10|T14|T7|T8|T9;T11|T12|T13|T15|T5;T10|T14|T6|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4358609111594412,0.48984495343583107,0.6114169671029391,0.5660792038150528,0.4351169200997993,0.4879385436973823,0.6260358484284734,0.5780841799709724,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,19,73,KNNimpute_completed_p50_rep19_seed73.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep19_seed73.csv,True,,KNN-Impute_NJ_p50_rep19_seed73.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0686884556141568,0.0567388549293344,0.7519348840985899,0.639631179031845,0.0021877399999539,True,True,True,0,0,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T12|T5;T13|T15;T8|T9;T11|T12|T5;T2|T3|T4;T10|T14|T7|T8|T9;T11|T12|T13|T15|T5;T10|T14|T6|T7|T8|T9,T11|T12;T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43169490059062315,0.4858077800931475,0.6772951975451793,0.7016794526228489,0.4328374080241878,0.48331083850062856,0.7244766416396963,0.6929193448061373,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,20,74,KNNimpute_completed_p50_rep20_seed74.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep20_seed74.csv,True,,KNN-Impute_NJ_p50_rep20_seed74.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0751696237036214,0.0634043975495095,0.6833879383713575,0.7251771535900281,0.0020688600000084,True,True,True,0,0,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T10|T9;T12|T4;T13|T14;T5|T6;T10|T8|T9;T11|T13|T14|T15;T1|T2|T3|T5|T6;T1|T12|T2|T3|T4|T5|T6,T11|T12;T14|T15;T7|T8;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4345181628107033,0.48400289605430946,0.7554999039057116,0.7333713456354966,0.4359511233052913,0.48542095950374886,0.72768750694599,0.7206925150321376,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,21,75,KNNimpute_completed_p50_rep21_seed75.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep21_seed75.csv,True,,KNN-Impute_NJ_p50_rep21_seed75.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0709906648874305,0.0642409173222339,0.7786348837388319,0.8417143345001281,0.0021340860000691,True,True,True,0,0,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T6|T7;T8|T9;T10|T14|T15;T11|T12|T5;T4|T6|T7;T10|T13|T14|T15;T1|T2|T3|T4|T6|T7;T10|T11|T12|T13|T14|T15|T5,T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4332758212423579,0.4822902613614605,0.7897655877163097,0.7879431888865851,0.4355591140477834,0.4845421486319626,0.763188539459209,0.7527161517727555,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,22,76,KNNimpute_completed_p50_rep22_seed76.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep22_seed76.csv,True,,KNN-Impute_NJ_p50_rep22_seed76.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0689051681294245,0.0573958841398842,0.6999025325142156,0.730128916588406,0.0027844179999192,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T4;T13|T14;T5|T6;T7|T9;T12|T13|T14|T15;T1|T10|T2|T3|T4;T11|T12|T13|T14|T15|T5|T6,T11|T12;T14|T15;T7|T8;T1|T2|T3;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.43136629389575065,0.4789957201047092,0.8327946955918694,0.8440597138710346,0.4327246992794506,0.48117872234626274,0.7804514637482617,0.7721024258760107,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,23,77,KNNimpute_completed_p50_rep23_seed77.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep23_seed77.csv,True,,KNN-Impute_NJ_p50_rep23_seed77.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.068914468611464,0.0576241379482068,0.7589118422561311,0.709297361905575,0.0021091329999762,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T10|T8;T11|T14;T13|T15;T4|T5;T7|T9;T11|T13|T14|T15;T10|T12|T7|T8|T9,T11|T12;T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T11|T12|T13|T14|T15,0.4327418765947238,0.48427680681233576,0.7639157260424008,0.754955421936554,0.43327583390020075,0.4841286414260808,0.7278323121147553,0.6867717188471905,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,24,78,KNNimpute_completed_p50_rep24_seed78.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep24_seed78.csv,True,,KNN-Impute_NJ_p50_rep24_seed78.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0597226273852372,0.0499703642753988,0.8036839682248806,0.83710407239819,0.0024868740001693,True,True,True,0,0,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T10|T2;T13|T14;T3|T4;T7|T9;T1|T3|T4;T5|T7|T8|T9;T1|T10|T2|T3|T4;T11|T12|T13|T14|T15|T6,T14|T15;T2|T3;T7|T8;T1|T2|T3;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4303392785032153,0.47701314311952564,0.878703919270217,0.8905971387103462,0.4292555031522529,0.47596273565250374,0.8399577681615668,0.8214596724030685,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,25,79,KNNimpute_completed_p50_rep25_seed79.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep25_seed79.csv,True,,KNN-Impute_NJ_p50_rep25_seed79.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0655698555471582,0.0540189663989044,0.8333336137797626,0.7955263382566379,0.0021948700000393,True,True,True,0,0,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T13|T15;T5|T6;T8|T9;T11|T12|T13|T15;T2|T3|T5|T6;T1|T2|T3|T5|T6,T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T1|T2|T3|T4;T1|T2|T3|T4|T5,0.429411631828738,0.4732361637680718,0.8778116801054165,0.8518245905038357,0.4314281828702482,0.47525782890757917,0.8443067938945358,0.8395500725689404,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,26,80,KNNimpute_completed_p50_rep26_seed80.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep26_seed80.csv,True,,KNN-Impute_NJ_p50_rep26_seed80.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0670639171771334,0.0494744976535914,0.7001676422469109,0.667378126867583,0.0021144669999557,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T10|T8;T13|T14;T2|T3|T6;T2|T3|T4|T6;T1|T2|T3|T4|T6;T11|T12|T13|T14|T15|T9;T11|T12|T13|T14|T15|T7|T9,T14|T15;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.4248347750663116,0.47133710748343083,0.8398025780729921,0.8030997304582209,0.42895847551995053,0.4767734662179776,0.7809386927650359,0.7815985900891562,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,27,81,KNNimpute_completed_p50_rep27_seed81.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep27_seed81.csv,True,,KNN-Impute_NJ_p50_rep27_seed81.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0753679639000679,0.0664872174624513,0.6459991343797291,0.6231537607786221,0.0024460820000058,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T2;T11|T14;T4|T7;T5|T6;T8|T9;T10|T5|T6;T11|T12|T14;T13|T8|T9;T1|T15|T2|T3;T1|T15|T2|T3|T4|T7;T10|T13|T5|T6|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4387430773769829,0.4926384976445822,0.6462674777427841,0.5825938212730665,0.43701875190177486,0.4889001077072365,0.6808023509167183,0.6275139954385237,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,28,82,KNNimpute_completed_p50_rep28_seed82.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep28_seed82.csv,True,,KNN-Impute_NJ_p50_rep28_seed82.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0637493446584067,0.0502747857884643,0.8029048705080211,0.7867326901733116,0.0021017890001076,True,True,True,0,0,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T13|T15;T5|T6;T7|T9;T2|T3|T4,T14|T15;T7|T8;T1|T2|T3;T1|T2|T3|T4|T5,0.4290226958268063,0.47427783173395827,0.8764479078868654,0.9125129587393738,0.4295632652004036,0.475900909921394,0.8142050645571324,0.8211486626580966,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,29,83,KNNimpute_completed_p50_rep29_seed83.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep29_seed83.csv,True,,KNN-Impute_NJ_p50_rep29_seed83.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.0616486209111793,0.0508362634830507,0.7959642282654987,0.7705967728165285,0.0021151360001567,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T10|T8;T13|T14;T4|T5;T7|T9;T1|T4|T5;T2|T3|T6;T10|T13|T14|T15|T7|T8|T9,T14|T15;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15,0.429561162076698,0.47891998918841067,0.8088535320985775,0.7968588015757826,0.4297530401135245,0.4787573317029284,0.7827340887407483,0.7539394567696454,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,50,30,84,KNNimpute_completed_p50_rep30_seed84.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p50_rep30_seed84.csv,True,,KNN-Impute_NJ_p50_rep30_seed84.treefile,0.4952380952380952,105,52,53,0,52,5,5,distance,nan_euclidean,0.075588042730548,0.0581025331743428,0.5718918602200624,0.5933578075642448,0.0021601519999876,True,True,True,0,0,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T13|T15;T3|T4;T7|T9;T11|T12|T5;T2|T3|T4;T10|T11|T12|T5;T1|T2|T3|T4|T6;T10|T11|T12|T5|T7|T8|T9,T14|T15;T2|T3;T7|T8;T1|T2|T3;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.42459504782160395,0.4724229088148795,0.7686252044066992,0.8041467965996267,0.42613097838470226,0.47508437685954724,0.7222001299972272,0.7805411569562513,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,1,55,KNNimpute_completed_p65_rep01_seed55.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep01_seed55.csv,True,,KNN-Impute_NJ_p65_rep01_seed55.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0818451111240974,0.0652991903028102,0.6248661803560973,0.6335076535481162,0.0025019550000706,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T3;T13|T15;T4|T6;T8|T9;T1|T10|T3;T11|T12|T14;T4|T5|T6;T4|T5|T6|T7;T1|T10|T3|T8|T9;T2|T4|T5|T6|T7,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.44547846795177076,0.49176333682770135,0.6927560414735763,0.6556707443499896,0.4440225672996897,0.4891122197211384,0.6812214141844464,0.658677171884719,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,2,56,KNNimpute_completed_p65_rep02_seed56.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep02_seed56.csv,True,,KNN-Impute_NJ_p65_rep02_seed56.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0791868141904724,0.0701860421361548,0.7988468630914795,0.6038477688284917,0.0026794180000706,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T10|T11;T12|T13;T8|T9;T14|T15|T6;T2|T3|T4;T12|T13|T14|T15|T6;T1|T10|T11|T2|T3|T4|T5,T11|T12;T7|T8;T1|T2|T3;T13|T14|T15;T10|T7|T8|T9;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44971678132879456,0.5000627277701138,0.7229296668272899,0.7167841592369893,0.45003573809537895,0.5012364975438075,0.6434742139294841,0.5560128550694589,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,3,57,KNNimpute_completed_p65_rep03_seed57.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep03_seed57.csv,True,,KNN-Impute_NJ_p65_rep03_seed57.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.089399550711846,0.0724883985545087,0.5488300314065349,0.60419131961675,0.0027590610000061,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T4;T10|T8;T13|T15;T5|T7;T11|T12|T9;T2|T5|T7;T2|T3|T5|T7;T10|T13|T14|T15|T8;T1|T2|T3|T4|T5|T7;T1|T2|T3|T4|T5|T6|T7,T14|T15;T2|T3;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4459550490882831,0.4944646519494066,0.697042142060719,0.7436968691685673,0.4471549520386495,0.49578129461192966,0.6320978424526988,0.638534107402032,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,4,58,KNNimpute_completed_p65_rep04_seed58.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep04_seed58.csv,True,,KNN-Impute_NJ_p65_rep04_seed58.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0741376976618629,0.0614456991257349,0.6766681791820195,0.5352903004160781,0.0027925660001528,True,True,True,0,0,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T1|T5;T10|T8;T3|T4;T10|T7|T8;T11|T12|T13;T2|T3|T4;T11|T12|T13|T14;T11|T12|T13|T14|T9;T11|T12|T13|T14|T15|T9,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T11|T12|T13|T14|T15,0.4403974728992142,0.48985871730392216,0.7583083719415351,0.6847916234708687,0.4430719003749716,0.49416385158865,0.6615470088386942,0.5904520008293592,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
